[run number],number-strategies,memory-size,overcrowding-threshold,avg-attendance,attendance
2,10,10,60,56.2356091,57
2,10,10,60,56.23529412,56
2,10,10,60,56.23497997,56
2,10,10,60,56.23066667,53
2,10,10,60,56.23302264,58
2,10,10,60,56.2393617,61
2,10,10,60,56.22841965,48
2,10,10,60,56.22811671,56
2,10,10,60,56.23178808,59
2,10,10,60,56.23412698,58
2,10,10,60,56.23117569,54
2,10,10,60,56.22955145,55
2,10,10,60,56.23056653,57
2,10,10,60,56.23289474,58
2,10,10,60,56.23653088,59
2,10,10,60,56.22440945,47
2,10,10,60,56.22673657,58
2,10,10,60,56.22513089,55
2,10,10,60,56.23267974,62
2,10,10,60,56.22584856,51
2,10,10,60,56.22425033,55
2,10,10,60,56.22265625,55
2,10,10,60,56.22496749,58
2,10,10,60,56.23116883,61
2,10,10,60,56.230869,56
2,10,10,60,56.23056995,56
2,10,10,60,56.22768435,54
2,10,10,60,56.23514212,62
2,10,10,60,56.23225806,54
2,10,10,60,56.22809278,53
2,10,10,60,56.22393822,53
2,10,10,60,56.22879177,60
2,10,10,60,56.22593068,54
2,10,10,60,56.22820513,58
2,10,10,60,56.22919334,57
2,10,10,60,56.2314578,58
2,10,10,60,56.23243934,57
2,10,10,60,56.23214286,56
2,10,10,60,56.23566879,59
2,10,10,60,56.23282443,54
2,10,10,60,56.22998729,54
2,10,10,60,56.2284264,55
2,10,10,60,56.23320659,60
2,10,10,60,56.23164557,55
2,10,10,60,56.2300885,55
2,10,10,60,56.22979798,56
2,10,10,60,56.2332913,59
2,10,10,60,56.23425693,57
2,10,10,60,56.23396226,56
2,10,10,60,56.2298995,53
2,10,10,60,56.23337516,59
2,10,10,60,56.23934837,61
2,10,10,60,56.23654568,54
2,10,10,60,56.235,55
2,10,10,60,56.23470662,56
2,10,10,60,56.23690773,58
2,10,10,60,56.23287671,53
2,10,10,60,56.23756219,60
2,10,10,60,56.23354037,53
2,10,10,60,56.2382134,60
2,10,10,60,56.23915737,57
2,10,10,60,56.24133663,58
2,10,10,60,56.24227441,57
2,10,10,60,56.24444444,58
2,10,10,60,56.23674476,50
2,10,10,60,56.2364532,56
2,10,10,60,56.23862239,58
2,10,10,60,56.23587224,54
2,10,10,60,56.23680982,57
2,10,10,60,56.23651961,56
2,10,10,60,56.23500612,55
2,10,10,60,56.23594132,57
2,10,10,60,56.24175824,61
2,10,10,60,56.23780488,53
2,10,10,60,56.23873325,57
2,10,10,60,56.23965937,57
2,10,10,60,56.24301337,59
2,10,10,60,56.24150485,55
2,10,10,60,56.24121212,56
2,10,10,60,56.23244552,49
2,10,10,60,56.23458283,58
2,10,10,60,56.24154589,62
2,10,10,60,56.23522316,51
2,10,10,60,56.23614458,57
2,10,10,60,56.23706378,57
2,10,10,60,56.23798077,57
2,10,10,60,56.23529412,54
2,10,10,60,56.24220624,62
2,10,10,60,56.23233533,48
2,10,10,60,56.22966507,54
2,10,10,60,56.23416965,60
2,10,10,60,56.23150358,54
2,10,10,60,56.22765197,53
2,10,10,60,56.23333333,61
2,10,10,60,56.2294887,53
2,10,10,60,56.2327791,59
2,10,10,60,56.23843416,61
2,10,10,60,56.23459716,53
2,10,10,60,56.23668639,58
2,10,10,60,56.24113475,60
2,10,10,60,56.23376623,50
2,10,10,60,56.23113208,54
2,10,10,60,56.23674912,61
2,10,10,60,56.23411765,54
2,10,10,60,56.22914219,52
2,10,10,60,56.23004695,57
2,10,10,60,56.23446659,60
2,10,10,60,56.23302108,55
2,10,10,60,56.23508772,58
2,10,10,60,56.23247664,54
2,10,10,60,56.23803967,61
2,10,10,60,56.24009324,58
2,10,10,60,56.2363213,53
2,10,10,60,56.23488372,55
2,10,10,60,56.23461092,56
2,10,10,60,56.22969838,52
2,10,10,60,56.22827346,55
2,10,10,60,56.23263889,60
2,10,10,60,56.2300578,54
2,10,10,60,56.23094688,57
2,10,10,60,56.2295271,55
2,10,10,60,56.23271889,59
2,10,10,60,56.23590334,59
2,10,10,60,56.23563218,56
2,10,10,60,56.22962113,51
2,10,10,60,56.23165138,58
2,10,10,60,56.23482245,59
2,10,10,60,56.22997712,52
2,10,10,60,56.22971429,56
2,10,10,60,56.23059361,57
2,10,10,60,56.23033067,56
2,10,10,60,56.23006834,56
2,10,10,60,56.23094425,57
2,10,10,60,56.23068182,56
2,10,10,60,56.2338252,59
2,10,10,60,56.23809524,60
2,10,10,60,56.23216308,51
2,10,10,60,56.23303167,57
2,10,10,60,56.23615819,59
2,10,10,60,56.23702032,57
2,10,10,60,56.23337091,53
2,10,10,60,56.23085586,54
2,10,10,60,56.23059618,56
2,10,10,60,56.23146067,57
2,10,10,60,56.23232323,57
2,10,10,60,56.2309417,55
2,10,10,60,56.23292273,58
2,10,10,60,56.23713647,60
2,10,10,60,56.23687151,56
2,10,10,60,56.23772321,57
2,10,10,60,56.24080268,59
2,10,10,60,56.24053452,56
2,10,10,60,56.23581758,52
2,10,10,60,56.23333333,54
2,10,10,60,56.23307436,56
2,10,10,60,56.23503326,58
2,10,10,60,56.23477298,56
2,10,10,60,56.23119469,53
2,10,10,60,56.23093923,56
2,10,10,60,56.23399558,59
2,10,10,60,56.2370452,59
2,10,10,60,56.23678414,56
2,10,10,60,56.23432343,54
2,10,10,60,56.23406593,56
2,10,10,60,56.23929748,61
2,10,10,60,56.23684211,54
2,10,10,60,56.23658269,56
2,10,10,60,56.23632385,56
2,10,10,60,56.24043716,60
2,10,10,60,56.23799127,54
2,10,10,60,56.23991276,58
2,10,10,60,56.23747277,54
2,10,10,60,56.2437432,62
2,10,10,60,56.24673913,59
2,10,10,60,56.2432139,53
2,10,10,60,56.24078091,54
2,10,10,60,56.24377031,59
2,10,10,60,56.245671,58
2,10,10,60,56.24,51
2,10,10,60,56.23866091,55
2,10,10,60,56.2394822,57
2,10,10,60,56.24137931,58
2,10,10,60,56.24004306,55
2,10,10,60,56.24408602,60
2,10,10,60,56.24167562,54
2,10,10,60,56.24356223,58
2,10,10,60,56.24758842,60
2,10,10,60,56.24304069,52
2,10,10,60,56.24171123,55
2,10,10,60,56.24465812,59
2,10,10,60,56.24546425,57
2,10,10,60,56.23773987,49
2,10,10,60,56.2428115,61
2,10,10,60,56.24148936,55
2,10,10,60,56.24123273,56
2,10,10,60,56.24203822,57
2,10,10,60,56.23966066,54
2,10,10,60,56.2404661,57
2,10,10,60,56.24021164,56
2,10,10,60,56.24418605,60
2,10,10,60,56.2407603,53
2,10,10,60,56.24050633,56
2,10,10,60,56.2402529,56
2,10,10,60,56.24526316,61
2,10,10,60,56.24185068,53
2,10,10,60,56.23844538,53
2,10,10,60,56.23714586,55
2,10,10,60,56.24109015,60
2,10,10,60,56.2408377,56
2,10,10,60,56.23849372,54
2,10,10,60,56.23824451,56
2,10,10,60,56.24008351,58
2,10,10,60,56.24191867,58
2,10,10,60,56.24479167,59
2,10,10,60,56.24349636,55
2,10,10,60,56.24532225,58
2,10,10,60,56.24818276,59
2,10,10,60,56.24585062,54
2,10,10,60,56.24559585,56
2,10,10,60,56.24327122,54
2,10,10,60,56.24198552,55
2,10,10,60,56.24483471,59
2,10,10,60,56.24767802,59
2,10,10,60,56.24226804,51
2,10,10,60,56.246138,60
2,10,10,60,56.24794239,58
2,10,10,60,56.24871531,57
2,10,10,60,56.25051335,58
2,10,10,60,56.24717949,53
2,10,10,60,56.24590164,55
2,10,10,60,56.24564995,56
2,10,10,60,56.24642127,57
2,10,10,60,56.24208376,52
2,10,10,60,56.24285714,57
2,10,10,60,56.24464832,58
2,10,10,60,56.24439919,56
2,10,10,60,56.24720244,59
2,10,10,60,56.24288618,52
2,10,10,60,56.24568528,59
2,10,10,60,56.2464503,57
2,10,10,60,56.24518744,55
2,10,10,60,56.24291498,54
2,10,10,60,56.24266936,56
2,10,10,60,56.23939394,53
2,10,10,60,56.24016145,57
2,10,10,60,56.24495968,61
2,10,10,60,56.24068479,52
2,10,10,60,56.2444668,60
2,10,10,60,56.24221106,54
2,10,10,60,56.24698795,61
2,10,10,60,56.2447342,54
2,10,10,60,56.24248497,54
2,10,10,60,56.23823824,52
3,15,10,40,0,47
3,15,10,40,0,48
3,15,10,40,38,38
3,15,10,40,40.5,43
3,15,10,40,42.33333333,46
3,15,10,40,40,33
3,15,10,40,41.6,48
3,15,10,40,40.66666667,36
3,15,10,40,41.14285714,44
3,15,10,40,41.375,43
3,15,10,40,43,56
3,15,10,40,43.6,49
3,15,10,40,44.09090909,49
3,15,10,40,43.75,40
3,15,10,40,44,47
3,15,10,40,43.5,37
3,15,10,40,43.46666667,43
3,15,10,40,43.625,46
3,15,10,40,42.76470588,29
3,15,10,40,43,47
3,15,10,40,42.78947368,39
3,15,10,40,42.8,43
3,15,10,40,42.95238095,46
3,15,10,40,43.18181818,48
3,15,10,40,43.34782609,47
3,15,10,40,43.375,44
3,15,10,40,43.08,36
3,15,10,40,43.23076923,47
3,15,10,40,43.33333333,46
3,15,10,40,43.25,41
3,15,10,40,42.93103448,34
3,15,10,40,42.96666667,44
3,15,10,40,42.74193548,36
3,15,10,40,43.0625,53
3,15,10,40,43.15151515,46
3,15,10,40,43.14705882,43
3,15,10,40,43.2,45
3,15,10,40,43,36
3,15,10,40,43.27027027,53
3,15,10,40,43.31578947,45
3,15,10,40,43.41025641,47
3,15,10,40,43.125,32
3,15,10,40,43.02439024,39
3,15,10,40,42.66666667,28
3,15,10,40,42.8372093,50
3,15,10,40,43,50
3,15,10,40,43.02222222,44
3,15,10,40,43.15217391,49
3,15,10,40,43,36
3,15,10,40,43.22916667,54
3,15,10,40,43.36734694,50
3,15,10,40,43.32,41
3,15,10,40,43.15686275,35
3,15,10,40,43.01923077,36
3,15,10,40,42.88679245,36
3,15,10,40,42.98148148,48
3,15,10,40,43.01818182,45
3,15,10,40,43,42
3,15,10,40,43.0877193,48
3,15,10,40,42.96551724,36
3,15,10,40,43.20338983,57
3,15,10,40,43.21666667,44
3,15,10,40,43.29508197,48
3,15,10,40,43.17741935,36
3,15,10,40,43.06349206,36
3,15,10,40,42.921875,34
3,15,10,40,42.96923077,46
3,15,10,40,42.93939394,41
3,15,10,40,42.89552239,40
3,15,10,40,42.91176471,44
3,15,10,40,42.82608696,37
3,15,10,40,43.07142857,60
3,15,10,40,43.16901408,50
3,15,10,40,43.29166667,52
3,15,10,40,43.24657534,40
3,15,10,40,43.17567568,38
3,15,10,40,43.12,39
3,15,10,40,43.19736842,49
3,15,10,40,43.11688312,37
3,15,10,40,43.16666667,47
3,15,10,40,43.11392405,39
3,15,10,40,43.0125,35
3,15,10,40,43.08641975,49
3,15,10,40,43.23170732,55
3,15,10,40,43.31325301,50
3,15,10,40,43.21428571,35
3,15,10,40,43.24705882,46
3,15,10,40,43.18604651,38
3,15,10,40,43.31034483,54
3,15,10,40,43.26136364,39
3,15,10,40,43.23595506,41
3,15,10,40,43.16666667,37
3,15,10,40,43,28
3,15,10,40,43.04347826,47
3,15,10,40,43.15053763,53
3,15,10,40,43.23404255,51
3,15,10,40,43.16842105,37
3,15,10,40,43.21875,48
3,15,10,40,43.16494845,38
3,15,10,40,43.2755102,54
3,15,10,40,43.25252525,41
3,15,10,40,43.23,41
3,15,10,40,43.18811881,39
3,15,10,40,43.02941176,27
3,15,10,40,43.09708738,50
3,15,10,40,43.20192308,54
3,15,10,40,43.19047619,42
3,15,10,40,43.14150943,38
3,15,10,40,43.14953271,44
3,15,10,40,43.09259259,37
3,15,10,40,43.22018349,57
3,15,10,40,43.24545455,46
3,15,10,40,43.30630631,50
3,15,10,40,43.21428571,33
3,15,10,40,43.12389381,33
3,15,10,40,43.14035088,45
3,15,10,40,43.15652174,45
3,15,10,40,43.14655172,42
3,15,10,40,43.11965812,40
3,15,10,40,43.16101695,48
3,15,10,40,43.1092437,37
3,15,10,40,43.225,57
3,15,10,40,43.24793388,46
3,15,10,40,43.28688525,48
3,15,10,40,43.17073171,29
3,15,10,40,43.08870968,33
3,15,10,40,43.12,47
3,15,10,40,43.17460317,50
3,15,10,40,43.1496063,40
3,15,10,40,43.171875,46
3,15,10,40,43.1627907,42
3,15,10,40,43.09230769,34
3,15,10,40,43.18320611,55
3,15,10,40,43.22727273,49
3,15,10,40,43.30075188,53
3,15,10,40,43.20895522,31
3,15,10,40,43.18518519,40
3,15,10,40,43.15441176,39
3,15,10,40,43.19708029,49
3,15,10,40,43.14492754,36
3,15,10,40,43.14388489,43
3,15,10,40,43.15,44
3,15,10,40,43.13475177,41
3,15,10,40,43.23943662,58
3,15,10,40,43.27272727,48
3,15,10,40,43.34027778,53
3,15,10,40,43.27586207,34
3,15,10,40,43.21232877,34
3,15,10,40,43.20408163,42
3,15,10,40,43.25675676,51
3,15,10,40,43.18120805,32
3,15,10,40,43.18666667,44
3,15,10,40,43.14569536,37
3,15,10,40,43.15789474,45
3,15,10,40,43.22875817,54
3,15,10,40,43.29220779,53
3,15,10,40,43.35483871,53
3,15,10,40,43.26923077,30
3,15,10,40,43.25477707,41
3,15,10,40,43.24683544,42
3,15,10,40,43.27672956,48
3,15,10,40,43.225,35
3,15,10,40,43.24223602,46
3,15,10,40,43.19753086,36
3,15,10,40,43.19631902,43
3,15,10,40,43.26829268,55
3,15,10,40,43.2969697,48
3,15,10,40,43.37349398,56
3,15,10,40,43.31137725,33
3,15,10,40,43.24404762,32
3,15,10,40,43.26627219,47
3,15,10,40,43.3,49
3,15,10,40,43.25730994,36
3,15,10,40,43.22674419,38
3,15,10,40,43.19075145,37
3,15,10,40,43.21264368,47
3,15,10,40,43.22285714,45
3,15,10,40,43.28977273,55
3,15,10,40,43.30508475,46
3,15,10,40,43.34269663,50
3,15,10,40,43.30167598,36
3,15,10,40,43.3,43
3,15,10,40,43.30939227,45
3,15,10,40,43.28021978,38
3,15,10,40,43.27868852,43
3,15,10,40,43.23913043,36
3,15,10,40,43.22162162,40
3,15,10,40,43.20430108,40
3,15,10,40,43.22994652,48
3,15,10,40,43.24468085,46
3,15,10,40,43.28042328,50
3,15,10,40,43.28421053,44
3,15,10,40,43.29842932,46
3,15,10,40,43.28125,40
3,15,10,40,43.2642487,40
3,15,10,40,43.28865979,48
3,15,10,40,43.25128205,36
3,15,10,40,43.23979592,41
3,15,10,40,43.20304569,36
3,15,10,40,43.23232323,49
3,15,10,40,43.2361809,44
3,15,10,40,43.27,50
3,15,10,40,43.24378109,38
3,15,10,40,43.23267327,41
3,15,10,40,43.23152709,43
3,15,10,40,43.23529412,44
3,15,10,40,43.29756098,56
3,15,10,40,43.25242718,34
3,15,10,40,43.24154589,41
3,15,10,40,43.20673077,36
3,15,10,40,43.22488038,47
3,15,10,40,43.28095238,55
3,15,10,40,43.28436019,44
3,15,10,40,43.29245283,45
3,15,10,40,43.26760563,38
3,15,10,40,43.24766355,39
3,15,10,40,43.25116279,44
3,15,10,40,43.27314815,48
3,15,10,40,43.21658986,31
3,15,10,40,43.23853211,48
3,15,10,40,43.17808219,30
3,15,10,40,43.21363636,51
3,15,10,40,43.25791855,53
3,15,10,40,43.28828829,50
3,15,10,40,43.31390135,49
3,15,10,40,43.24107143,27
3,15,10,40,43.25333333,46
3,15,10,40,43.24336283,41
3,15,10,40,43.27753304,51
3,15,10,40,43.24561404,36
3,15,10,40,43.28384279,52
3,15,10,40,43.21304348,27
3,15,10,40,43.24242424,50
3,15,10,40,43.27586207,51
3,15,10,40,43.30042918,49
3,15,10,40,43.31196581,46
3,15,10,40,43.26808511,33
3,15,10,40,43.27118644,44
3,15,10,40,43.2742616,44
3,15,10,40,43.27310924,43
3,15,10,40,43.27615063,44
3,15,10,40,43.27916667,44
3,15,10,40,43.2406639,34
3,15,10,40,43.26859504,50
3,15,10,40,43.26748971,43
3,15,10,40,43.30737705,53
3,15,10,40,43.33061224,49
3,15,10,40,43.31300813,39
3,15,10,40,43.29149798,38
3,15,10,40,43.28225806,41
3,15,10,40,43.29718876,47
3,15,10,40,43.268,36
3,15,10,40,43.2749004,45
3,15,10,40,43.23412698,33
3,15,10,40,43.24505929,46
3,15,10,40,43.27165354,50
3,15,10,40,43.30980392,53
3,15,10,40,43.33984375,51
3,15,10,40,43.31906615,38
3,15,10,40,43.30620155,40
3,15,10,40,43.30888031,44
3,15,10,40,43.30769231,43
3,15,10,40,43.30651341,43
3,15,10,40,43.26717557,33
3,15,10,40,43.24334601,37
3,15,10,40,43.25378788,46
3,15,10,40,43.26415094,46
3,15,10,40,43.28195489,48
3,15,10,40,43.31086142,51
3,15,10,40,43.30970149,43
3,15,10,40,43.30111524,41
3,15,10,40,43.2962963,42
3,15,10,40,43.30258303,45
3,15,10,40,43.30514706,44
3,15,10,40,43.27472527,35
3,15,10,40,43.25182482,37
3,15,10,40,43.24727273,42
3,15,10,40,43.26086957,47
3,15,10,40,43.27436823,47
3,15,10,40,43.27697842,44
3,15,10,40,43.2688172,41
3,15,10,40,43.25714286,40
3,15,10,40,43.25266904,42
3,15,10,40,43.29432624,55
3,15,10,40,43.29681979,44
3,15,10,40,43.3028169,45
3,15,10,40,43.24561404,27
3,15,10,40,43.26223776,48
3,15,10,40,43.26132404,43
3,15,10,40,43.27083333,46
3,15,10,40,43.29065744,49
3,15,10,40,43.26206897,35
3,15,10,40,43.27491409,47
3,15,10,40,43.24315068,34
3,15,10,40,43.2662116,50
3,15,10,40,43.30272109,54
3,15,10,40,43.29830508,42
3,15,10,40,43.26351351,33
3,15,10,40,43.25925926,42
3,15,10,40,43.24161074,38
3,15,10,40,43.27090301,52
3,15,10,40,43.29666667,51
3,15,10,40,43.29900332,44
3,15,10,40,43.29801325,43
3,15,10,40,43.25412541,30
3,15,10,40,43.29605263,56
3,15,10,40,43.28852459,41
3,15,10,40,43.27124183,38
3,15,10,40,43.23452769,32
3,15,10,40,43.24675325,47
3,15,10,40,43.24595469,43
3,15,10,40,43.28064516,54
3,15,10,40,43.29581994,48
3,15,10,40,43.31089744,48
3,15,10,40,43.31309904,44
3,15,10,40,43.26433121,28
3,15,10,40,43.2984127,54
3,15,10,40,43.31012658,47
3,15,10,40,43.27760252,33
3,15,10,40,43.2327044,29
3,15,10,40,43.22884013,42
3,15,10,40,43.2375,46
3,15,10,40,43.25856698,50
3,15,10,40,43.27950311,50
3,15,10,40,43.3003096,50
3,15,10,40,43.2962963,42
3,15,10,40,43.25846154,31
3,15,10,40,43.2791411,50
3,15,10,40,43.29051988,47
3,15,10,40,43.28353659,41
3,15,10,40,43.23404255,27
3,15,10,40,43.23636364,44
3,15,10,40,43.2265861,40
3,15,10,40,43.26204819,55
3,15,10,40,43.28528529,51
3,15,10,40,43.29341317,46
3,15,10,40,43.31343284,50
3,15,10,40,43.27083333,29
3,15,10,40,43.29376855,51
3,15,10,40,43.31656805,51
3,15,10,40,43.2979351,37
3,15,10,40,43.23529412,22
3,15,10,40,43.23460411,43
3,15,10,40,43.21345029,36
3,15,10,40,43.26530612,61
3,15,10,40,43.28488372,50
3,15,10,40,43.32463768,57
3,15,10,40,43.34393064,50
3,15,10,40,43.29682997,27
3,15,10,40,43.32758621,54
3,15,10,40,43.34383954,49
3,15,10,40,43.32285714,36
3,15,10,40,43.26210826,22
3,15,10,40,43.27272727,47
3,15,10,40,43.25212465,36
3,15,10,40,43.2740113,51
3,15,10,40,43.27887324,45
3,15,10,40,43.29775281,50
3,15,10,40,43.31372549,49
3,15,10,40,43.2877095,34
3,15,10,40,43.31754875,54
3,15,10,40,43.35,55
3,15,10,40,43.32686981,35
3,15,10,40,43.29005525,30
3,15,10,40,43.29201102,44
3,15,10,40,43.27747253,38
3,15,10,40,43.29589041,50
3,15,10,40,43.28415301,39
3,15,10,40,43.28882834,45
3,15,10,40,43.29619565,46
3,15,10,40,43.29810298,44
3,15,10,40,43.31081081,48
3,15,10,40,43.32075472,47
3,15,10,40,43.31989247,43
3,15,10,40,43.28686327,31
3,15,10,40,43.28877005,44
3,15,10,40,43.28,40
3,15,10,40,43.30319149,52
3,15,10,40,43.29442971,40
3,15,10,40,43.28571429,40
3,15,10,40,43.29023747,45
3,15,10,40,43.28421053,41
3,15,10,40,43.3175853,56
3,15,10,40,43.34293194,53
3,15,10,40,43.33420366,40
3,15,10,40,43.3046875,32
3,15,10,40,43.28311688,35
3,15,10,40,43.28756477,45
3,15,10,40,43.2997416,48
3,15,10,40,43.28350515,37
3,15,10,40,43.28791774,45
3,15,10,40,43.26410256,34
3,15,10,40,43.28388747,51
3,15,10,40,43.28571429,44
3,15,10,40,43.31043257,53
3,15,10,40,43.31979695,47
3,15,10,40,43.30379747,37
3,15,10,40,43.28787879,37
3,15,10,40,43.26952141,36
3,15,10,40,43.28894472,51
3,15,10,40,43.28822055,43
3,15,10,40,43.295,46
3,15,10,40,43.26433915,31
3,15,10,40,43.28358209,51
3,15,10,40,43.29032258,46
3,15,10,40,43.31683168,54
3,15,10,40,43.32592593,47
3,15,10,40,43.30049261,33
3,15,10,40,43.3022113,44
3,15,10,40,43.28186275,35
3,15,10,40,43.28606357,45
3,15,10,40,43.28780488,44
3,15,10,40,43.27737226,39
3,15,10,40,43.26699029,39
3,15,10,40,43.25181598,37
3,15,10,40,43.27294686,52
3,15,10,40,43.29879518,54
3,15,10,40,43.31730769,51
3,15,10,40,43.30455635,38
3,15,10,40,43.29186603,38
3,15,10,40,43.27684964,37
3,15,10,40,43.28571429,47
3,15,10,40,43.29691211,48
3,15,10,40,43.27014218,32
3,15,10,40,43.29078014,52
3,15,10,40,43.24764151,25
3,15,10,40,43.28,57
3,15,10,40,43.30751174,55
3,15,10,40,43.33255269,54
3,15,10,40,43.3271028,41
3,15,10,40,43.30536131,34
3,15,10,40,43.28372093,34
3,15,10,40,43.27842227,41
3,15,10,40,43.28935185,48
3,15,10,40,43.29099307,44
3,15,10,40,43.29953917,47
3,15,10,40,43.27126437,31
3,15,10,40,43.28899083,51
3,15,10,40,43.30434783,50
3,15,10,40,43.32420091,52
3,15,10,40,43.32801822,45
3,15,10,40,43.30909091,35
3,15,10,40,43.30612245,42
3,15,10,40,43.29638009,39
3,15,10,40,43.30022573,45
3,15,10,40,43.29054054,39
3,15,10,40,43.3011236,48
3,15,10,40,43.26233184,26
3,15,10,40,43.28187919,52
3,15,10,40,43.30133929,52
3,15,10,40,43.31180401,48
3,15,10,40,43.34,56
3,15,10,40,43.31263858,31
3,15,10,40,43.30530973,40
3,15,10,40,43.29359823,38
3,15,10,40,43.2907489,42
3,15,10,40,43.29010989,43
3,15,10,40,43.29166667,44
3,15,10,40,43.27352298,35
3,15,10,40,43.27074236,42
3,15,10,40,43.2745098,45
3,15,10,40,43.30652174,58
3,15,10,40,43.32537961,52
3,15,10,40,43.32683983,44
3,15,10,40,43.31101512,36
3,15,10,40,43.29956897,38
3,15,10,40,43.30322581,45
3,15,10,40,43.29828326,41
3,15,10,40,43.29550321,42
3,15,10,40,43.27777778,35
3,15,10,40,43.28997868,49
3,15,10,40,43.28297872,40
3,15,10,40,43.31210191,57
3,15,10,40,43.32415254,49
3,15,10,40,43.32980973,46
3,15,10,40,43.32278481,40
3,15,10,40,43.29894737,32
3,15,10,40,43.31512605,51
3,15,10,40,43.32075472,46
3,15,10,40,43.29707113,32
3,15,10,40,43.27974948,35
3,15,10,40,43.275,41
3,15,10,40,43.28482328,48
3,15,10,40,43.30290456,52
3,15,10,40,43.3126294,48
3,15,10,40,43.32231405,48
3,15,10,40,43.31546392,40
3,15,10,40,43.28395062,28
3,15,10,40,43.29979466,51
3,15,10,40,43.30327869,45
3,15,10,40,43.29447853,39
3,15,10,40,43.26938776,31
3,15,10,40,43.27494908,46
3,15,10,40,43.28252033,47
3,15,10,40,43.29817444,51
3,15,10,40,43.30364372,46
3,15,10,40,43.31717172,50
3,15,10,40,43.31653226,43
3,15,10,40,43.29376258,32
3,15,10,40,43.30321285,48
3,15,10,40,43.3006012,42
3,15,10,40,43.306,46
3,15,10,40,43.28143713,31
3,15,10,40,43.2749004,40
3,15,10,40,43.27634195,44
3,15,10,40,43.29960317,55
3,15,10,40,43.30891089,48
3,15,10,40,43.31422925,46
3,15,10,40,43.30571992,39
3,15,10,40,43.28740157,34
3,15,10,40,43.30255403,51
3,15,10,40,43.30588235,45
3,15,10,40,43.3072407,44
3,15,10,40,43.29296875,36
3,15,10,40,43.27290448,33
3,15,10,40,43.27626459,45
3,15,10,40,43.27184466,41
3,15,10,40,43.29263566,54
3,15,10,40,43.31334623,54
3,15,10,40,43.31853282,46
3,15,10,40,43.29672447,32
3,15,10,40,43.30769231,49
3,15,10,40,43.2975048,38
3,15,10,40,43.29885057,44
3,15,10,40,43.29636711,42
3,15,10,40,43.28244275,36
3,15,10,40,43.28,42
3,15,10,40,43.26996198,38
3,15,10,40,43.29601518,57
3,15,10,40,43.3125,52
3,15,10,40,43.32514178,50
3,15,10,40,43.30377358,32
3,15,10,40,43.30131827,42
3,15,10,40,43.29135338,38
3,15,10,40,43.315197,56
3,15,10,40,43.31273408,42
3,15,10,40,43.29719626,35
3,15,10,40,43.30223881,46
3,15,10,40,43.2849162,34
3,15,10,40,43.31226766,58
3,15,10,40,43.33024119,53
3,15,10,40,43.33148148,44
3,15,10,40,43.32162662,38
3,15,10,40,43.30811808,36
3,15,10,40,43.29281768,35
3,15,10,40,43.30330882,49
3,15,10,40,43.30458716,44
3,15,10,40,43.2967033,39
3,15,10,40,43.29067642,40
3,15,10,40,43.2810219,38
3,15,10,40,43.30236794,55
3,15,10,40,43.30727273,46
3,15,10,40,43.32486388,53
3,15,10,40,43.3134058,37
3,15,10,40,43.30560579,39
3,15,10,40,43.29602888,38
3,15,10,40,43.2954955,43
3,15,10,40,43.30395683,48
3,15,10,40,43.29084381,36
3,15,10,40,43.30107527,49
3,15,10,40,43.27728086,30
3,15,10,40,43.29821429,55
3,15,10,40,43.32085561,56
3,15,10,40,43.32384342,45
3,15,10,40,43.32149201,42
3,15,10,40,43.31382979,39
3,15,10,40,43.3079646,40
3,15,10,40,43.30565371,42
3,15,10,40,43.31569665,49
3,15,10,40,43.30809859,39
3,15,10,40,43.30931459,44
3,15,10,40,43.2877193,31
3,15,10,40,43.3117338,57
3,15,10,40,43.31993007,48
3,15,10,40,43.32286213,45
3,15,10,40,43.32752613,46
3,15,10,40,43.30956522,33
3,15,10,40,43.31770833,48
3,15,10,40,43.32928943,50
3,15,10,40,43.32179931,39
3,15,10,40,43.30569948,34
3,15,10,40,43.30172414,41
3,15,10,40,43.28915663,36
3,15,10,40,43.29037801,44
3,15,10,40,43.30188679,50
3,15,10,40,43.31335616,50
3,15,10,40,43.31965812,47
3,15,10,40,43.30546075,35
3,15,10,40,43.32197615,53
3,15,10,40,43.32482993,45
3,15,10,40,43.31918506,40
3,15,10,40,43.29491525,29
3,15,10,40,43.30118443,47
3,15,10,40,43.28885135,36
3,15,10,40,43.28836425,43
3,15,10,40,43.29292929,46
3,15,10,40,43.28907563,41
3,15,10,40,43.31040268,56
3,15,10,40,43.30485762,40
3,15,10,40,43.31270903,48
3,15,10,40,43.32387312,50
3,15,10,40,43.31666667,39
3,15,10,40,43.30449251,36
3,15,10,40,43.29900332,40
3,15,10,40,43.28855721,37
3,15,10,40,43.28311258,40
3,15,10,40,43.27933884,41
3,15,10,40,43.27722772,42
3,15,10,40,43.28830313,50
3,15,10,40,43.28782895,43
3,15,10,40,43.29392447,47
3,15,10,40,43.29836066,46
3,15,10,40,43.30278232,46
3,15,10,40,43.2875817,34
3,15,10,40,43.29526917,48
3,15,10,40,43.28664495,38
3,15,10,40,43.29105691,46
3,15,10,40,43.28571429,40
3,15,10,40,43.27714749,38
3,15,10,40,43.28640777,49
3,15,10,40,43.28109855,40
3,15,10,40,43.28225806,44
3,15,10,40,43.28180354,43
3,15,10,40,43.28778135,47
3,15,10,40,43.27929374,38
3,15,10,40,43.2900641,50
3,15,10,40,43.2784,36
