number-strategies,avg-attendance 
14.0,58.85853659
14.0,58.83980583
14.0,58.8647343
14.0,58.84134615
14.0,58.82296651
14.0,58.82380952
14.0,58.80094787
14.0,58.78301887
14.0,58.77464789
14.0,58.75700935
14.0,58.80465116
14.0,58.81944444
14.0,58.81105991
14.0,58.82568807
14.0,58.84931507
14.0,58.89090909
14.0,58.90497738
14.0,58.86486486
14.0,58.87443946
14.0,58.88839286
14.0,58.88
14.0,58.86725664
14.0,58.84581498
14.0,58.82017544
14.0,58.79912664
14.0,58.77826087
14.0,58.78354978
14.0,58.78017241
14.0,58.78540773
14.0,58.79059829
14.0,58.82978723
14.0,58.85169492
14.0,58.86919831
14.0,58.86554622
14.0,58.88702929
14.0,58.875
14.0,58.86721992
14.0,58.86363636
14.0,58.88477366
14.0,58.8647541
14.0,58.84897959
14.0,58.82520325
14.0,58.82995951
14.0,58.83870968
14.0,58.81526104
14.0,58.812
14.0,58.83665339
14.0,58.8452381
14.0,58.86956522
14.0,58.86614173
14.0,58.88235294
14.0,58.8984375
14.0,58.89105058
14.0,58.89534884
14.0,58.88416988
14.0,58.89615385
14.0,58.86206897
14.0,58.85114504
14.0,58.85551331
14.0,58.84090909
14.0,58.83018868
14.0,58.82706767
14.0,58.82397004
14.0,58.84328358
14.0,58.86245353
14.0,58.85925926
14.0,58.88191882
14.0,58.90441176
14.0,58.9047619
14.0,58.91605839
14.0,58.91272727
14.0,58.91666667
14.0,58.89169675
14.0,58.89568345
14.0,58.89247312
14.0,58.875
14.0,58.87188612
14.0,58.85460993
14.0,58.85512367
14.0,58.86971831
14.0,58.85614035
14.0,58.85664336
14.0,58.87456446
14.0,58.88888889
14.0,58.9100346
14.0,58.92068966
14.0,58.9347079
14.0,58.93150685
14.0,58.93174061
14.0,58.92857143
14.0,58.93220339
14.0,58.93581081
14.0,58.91582492
14.0,58.89932886
14.0,58.89966555
14.0,58.89
14.0,58.87707641
14.0,58.87417219
14.0,58.88778878
14.0,58.89802632
14.0,58.90163934
14.0,58.90849673
14.0,58.92833876
14.0,58.94480519
14.0,58.94822006
14.0,58.94516129
14.0,58.95819936
14.0,58.94871795
14.0,58.94888179
14.0,58.93949045
14.0,58.93968254
14.0,58.91455696
14.0,58.90536278
14.0,58.89622642
14.0,58.90282132
14.0,58.896875
14.0,58.90031153
14.0,58.90993789
14.0,58.92569659
14.0,58.93518519
14.0,58.95076923
14.0,58.94785276
14.0,58.97553517
14.0,58.97560976
14.0,58.96352584
14.0,58.95454545
14.0,58.96676737
14.0,58.95783133
14.0,58.93093093
14.0,58.9251497
14.0,58.91343284
14.0,58.9077381
14.0,58.90504451
14.0,58.89349112
14.0,58.91150442
14.0,58.91470588
14.0,58.92375367
14.0,58.94444444
14.0,58.95626822
14.0,58.97383721
14.0,58.97101449
14.0,58.95953757
14.0,58.96829971
14.0,58.97701149
14.0,58.97421203
14.0,58.95142857
14.0,58.94586895
14.0,58.93181818
14.0,58.93201133
14.0,58.92655367
14.0,58.91830986
14.0,58.92134831
14.0,58.93837535
14.0,58.9301676
14.0,58.94707521
14.0,58.94444444
14.0,58.95567867
14.0,58.94751381
14.0,58.95867769
14.0,58.96428571
14.0,58.96986301
14.0,58.96448087
14.0,58.95640327
14.0,58.95108696
14.0,58.95663957
14.0,58.94594595
14.0,58.93530997
14.0,58.95430108
14.0,58.95710456
14.0,58.95187166
14.0,58.96
14.0,58.96010638
14.0,58.96816976
14.0,58.96560847
14.0,58.96306069
14.0,58.97368421
14.0,58.98687664
14.0,58.9895288
14.0,58.9843342
14.0,58.99479167
14.0,58.9974026
14.0,58.98963731
14.0,58.9870801
14.0,58.99226804
14.0,58.98200514
14.0,58.98717949
14.0,58.9769821
14.0,58.9872449
14.0,58.99745547
14.0,58.98984772
14.0,58.98481013
14.0,58.99494949
14.0,59.0
14.0,59.01507538
14.0,59.01503759
14.0,59.015
14.0,59.01745636
14.0,59.00746269
14.0,59.00992556
14.0,59.01237624
14.0,59.00987654
14.0,58.99507389
14.0,58.997543
14.0,58.99019608
14.0,58.99511002
14.0,58.98292683
14.0,58.99270073
14.0,58.99514563
14.0,59.0
14.0,59.02173913
14.0,59.02168675
14.0,59.02403846
14.0,59.03357314
14.0,59.01913876
14.0,59.01909308
14.0,59.02857143
14.0,59.01900238
14.0,59.007109
14.0,59.01182033
14.0,58.99528302
14.0,58.99529412
14.0,58.99061033
14.0,58.9882904
14.0,58.9953271
14.0,59.002331
14.0,59.00465116
14.0,59.0162413
14.0,59.01851852
14.0,59.02771363
14.0,59.02764977
14.0,59.03448276
14.0,59.02752294
14.0,59.0228833
14.0,59.02054795
14.0,59.01822323
14.0,59.01136364
14.0,59.00453515
14.0,58.99095023
14.0,59.0
14.0,59.00675676
14.0,59.0
14.0,59.00224215
14.0,59.02013423
14.0,59.01785714
14.0,59.0311804
14.0,59.03111111
14.0,59.03769401
14.0,59.0420354
14.0,59.0419426
14.0,59.030837
14.0,59.03516484
14.0,59.03289474
14.0,59.02407002
14.0,59.03056769
14.0,59.02396514
14.0,59.0173913
14.0,59.01735358
14.0,59.01298701
14.0,59.01727862
14.0,59.02586207
14.0,59.02580645
14.0,59.03218884
14.0,59.04068522
14.0,59.04700855
14.0,59.04690832
14.0,59.04893617
14.0,59.05944798
14.0,59.05720339
14.0,59.05496829
14.0,59.05274262
14.0,59.05052632
14.0,59.04621849
14.0,59.03983229
14.0,59.03556485
14.0,59.04384134
14.0,59.03958333
14.0,59.03742204
14.0,59.04149378
14.0,59.04968944
14.0,59.05371901
14.0,59.05154639
14.0,59.05761317
14.0,59.06365503
14.0,59.07377049
14.0,59.06748466
14.0,59.06122449
14.0,59.0610998
14.0,59.05894309
14.0,59.05679513
14.0,59.05870445
14.0,59.04646465
14.0,59.0483871
14.0,59.04627767
14.0,59.04216867
14.0,59.05210421
14.0,0.0
14.0,0.0
14.0,79.0
14.0,75.0
14.0,68.0
14.0,71.75
14.0,70.2
14.0,68.16666667
14.0,66.57142857
14.0,66.625
14.0,65.55555556
14.0,64.3
14.0,64.18181818
14.0,62.58333333
14.0,61.69230769
14.0,61.64285714
14.0,61.13333333
14.0,61.25
14.0,61.17647059
14.0,61.72222222
14.0,61.63157895
14.0,62.1
14.0,62.23809524
14.0,62.54545455
14.0,62.39130435
14.0,62.70833333
14.0,62.88
14.0,63.03846154
14.0,63.0
14.0,63.03571429
14.0,62.62068966
14.0,62.43333333
14.0,62.19354839
14.0,62.21875
14.0,62.24242424
14.0,62.38235294
14.0,62.34285714
14.0,62.72222222
14.0,62.78378378
14.0,62.78947368
14.0,62.79487179
14.0,62.85
14.0,63.02439024
14.0,63.28571429
14.0,63.44186047
14.0,63.54545455
14.0,63.44444444
14.0,63.39130435
14.0,63.29787234
14.0,63.125
14.0,63.02040816
14.0,62.98
14.0,63.0
14.0,63.19230769
14.0,63.26415094
14.0,63.37037037
14.0,63.34545455
14.0,63.375
14.0,63.47368421
14.0,63.56896552
14.0,63.6779661
14.0,63.86666667
14.0,63.8852459
14.0,64.0
14.0,63.96825397
14.0,63.890625
14.0,63.84615385
14.0,63.78787879
14.0,63.67164179
14.0,63.66176471
14.0,63.66666667
14.0,63.81428571
14.0,63.74647887
14.0,63.75
14.0,63.76712329
14.0,63.7972973
14.0,63.86666667
14.0,64.0
14.0,64.0
14.0,64.1025641
14.0,64.16455696
14.0,64.25
14.0,64.19753086
14.0,64.19512195
14.0,64.08433735
14.0,64.02380952
14.0,63.97647059
14.0,64.10465116
14.0,64.06896552
14.0,64.10227273
14.0,64.11235955
14.0,64.07777778
14.0,64.04395604
14.0,64.08695652
14.0,64.11827957
14.0,64.19148936
14.0,64.28421053
14.0,64.35416667
14.0,64.3814433
14.0,64.39795918
14.0,64.37373737
14.0,64.35
14.0,64.30693069
14.0,64.30392157
14.0,64.30097087
14.0,64.31730769
14.0,64.34285714
14.0,64.36792453
14.0,64.36448598
14.0,64.37037037
14.0,64.34862385
14.0,64.36363636
14.0,64.41441441
14.0,64.46428571
14.0,64.52212389
14.0,64.61403509
14.0,64.62608696
14.0,64.6637931
14.0,64.61538462
14.0,64.62711864
14.0,64.59663866
14.0,64.60833333
14.0,64.59504132
14.0,64.6557377
14.0,64.6504065
14.0,64.64516129
14.0,64.616
14.0,64.65873016
14.0,64.60629921
14.0,64.6015625
14.0,64.59689922
14.0,64.65384615
14.0,64.70229008
14.0,64.74242424
14.0,64.77443609
14.0,64.81343284
14.0,64.80740741
14.0,64.80147059
14.0,64.79562044
14.0,64.81884058
14.0,64.81294964
14.0,64.81428571
14.0,64.83687943
14.0,64.85211268
14.0,64.83216783
14.0,64.80555556
14.0,64.75862069
14.0,64.76027397
14.0,64.76190476
14.0,64.81081081
14.0,64.84563758
14.0,64.90666667
14.0,64.94039735
14.0,64.96052632
14.0,64.96078431
14.0,64.98701299
14.0,64.9483871
14.0,64.96794872
14.0,64.98726115
14.0,65.02531646
14.0,64.98742138
14.0,65.025
14.0,64.96273292
14.0,64.91975309
14.0,64.82822086
14.0,64.83536585
14.0,64.81212121
14.0,64.8313253
14.0,64.83832335
14.0,64.91071429
14.0,64.91715976
14.0,64.92352941
14.0,64.92982456
14.0,64.95348837
14.0,64.94797688
14.0,64.97701149
14.0,65.0
14.0,65.02840909
14.0,64.97740113
14.0,64.97752809
14.0,64.93296089
14.0,64.89444444
14.0,64.82872928
14.0,64.80769231
14.0,64.81420765
14.0,64.8423913
14.0,64.85405405
14.0,64.87096774
14.0,64.87165775
14.0,64.88297872
14.0,64.89417989
14.0,64.92105263
14.0,64.93717277
14.0,64.97395833
14.0,64.98445596
14.0,65.0
14.0,65.00512821
14.0,64.98469388
14.0,64.93908629
14.0,64.9040404
14.0,64.87437186
14.0,64.91
14.0,64.89552239
14.0,64.93069307
14.0,64.91625616
14.0,64.92647059
14.0,64.89756098
14.0,64.90291262
14.0,64.90821256
14.0,64.94711538
14.0,64.93301435
14.0,65.0
14.0,64.98578199
14.0,65.00471698
14.0,64.98122066
14.0,64.96728972
14.0,64.91162791
14.0,64.89814815
14.0,64.86175115
14.0,64.89908257
14.0,64.87671233
14.0,64.90909091
14.0,64.90497738
14.0,64.87837838
14.0,64.88340807
14.0,64.90178571
14.0,64.90666667
14.0,64.94690265
14.0,64.969163
14.0,64.99561404
14.0,65.00436681
14.0,64.9826087
14.0,64.94805195
14.0,64.9137931
14.0,64.88841202
14.0,64.88034188
14.0,64.8893617
14.0,64.91949153
14.0,64.90295359
14.0,64.89915966
14.0,64.91213389
14.0,64.90416667
14.0,64.88381743
14.0,64.91735537
14.0,64.9218107
14.0,64.95081967
14.0,64.98367347
14.0,65.00813008
14.0,64.99190283
14.0,64.97983871
14.0,64.93975904
14.0,64.928
14.0,64.89641434
14.0,64.90873016
14.0,64.90909091
14.0,64.92913386
14.0,64.90196078
14.0,64.9140625
14.0,64.88715953
14.0,64.87984496
14.0,64.86100386
14.0,64.88846154
14.0,64.90038314
14.0,64.94274809
14.0,64.9581749
14.0,64.98106061
14.0,64.97735849
14.0,64.96240602
14.0,64.94756554
14.0,64.95149254
14.0,64.94423792
14.0,64.92962963
14.0,64.94095941
14.0,64.95955882
14.0,64.93406593
14.0,64.93065693
14.0,64.91636364
14.0,64.89855072
14.0,64.90252708
14.0,64.91726619
14.0,64.95340502
14.0,64.96428571
14.0,64.99288256
14.0,65.0106383
14.0,65.00353357
14.0,64.99295775
14.0,64.98947368
14.0,64.95804196
14.0,64.96515679
14.0,64.97916667
14.0,64.98961938
14.0,64.95517241
14.0,64.97594502
14.0,64.94863014
14.0,64.92150171
14.0,64.89795918
14.0,64.91186441
14.0,64.9222973
14.0,64.92929293
14.0,64.96308725
14.0,64.99665552
14.0,64.98
14.0,64.96677741
14.0,64.95695364
14.0,64.95379538
14.0,64.94736842
14.0,64.95737705
14.0,64.95098039
14.0,64.97394137
14.0,64.97077922
14.0,64.9579288
14.0,64.93548387
14.0,64.92604502
14.0,64.8974359
14.0,64.91693291
14.0,64.91719745
14.0,64.95873016
14.0,64.9556962
14.0,64.96845426
14.0,64.96855346
14.0,64.97805643
14.0,64.975
14.0,64.99065421
14.0,64.97204969
14.0,64.9876161
14.0,64.98148148
14.0,64.99692308
14.0,64.98159509
14.0,64.95412844
14.0,64.92378049
14.0,64.91489362
14.0,64.9030303
14.0,64.92749245
14.0,64.92771084
14.0,64.94894895
14.0,64.9760479
14.0,64.96119403
14.0,64.97321429
14.0,64.99406528
14.0,64.97633136
14.0,64.97345133
14.0,64.97058824
14.0,64.97947214
14.0,64.97076023
14.0,64.97376093
14.0,64.9622093
14.0,64.92463768
14.0,64.89595376
14.0,64.88760807
14.0,64.89655172
14.0,64.90544413
14.0,64.92
14.0,64.94017094
14.0,64.94886364
14.0,64.96600567
14.0,64.96045198
14.0,64.96338028
14.0,64.96067416
14.0,64.97759104
14.0,64.96648045
14.0,64.97771588
14.0,64.975
14.0,64.97506925
14.0,64.9558011
14.0,64.94214876
14.0,64.90384615
14.0,64.89315068
14.0,64.89071038
14.0,64.92098093
14.0,64.91847826
14.0,64.94850949
14.0,64.96486486
14.0,64.96226415
14.0,64.96236559
14.0,64.96782842
14.0,64.97326203
14.0,64.98666667
14.0,64.98670213
14.0,65.00795756
14.0,64.99206349
14.0,64.98416887
14.0,64.97368421
14.0,64.94750656
14.0,64.92146597
14.0,64.92167102
14.0,64.9140625
14.0,64.94285714
14.0,64.93782383
14.0,64.94056848
14.0,64.94072165
14.0,64.9562982
14.0,64.95384615
14.0,64.97186701
14.0,64.9744898
14.0,65.00254453
14.0,64.99492386
14.0,65.01518987
14.0,64.99494949
14.0,64.97732997
14.0,64.93718593
14.0,64.9197995
14.0,64.89
14.0,64.90024938
14.0,64.8880597
14.0,64.90818859
14.0,64.90841584
14.0,64.91111111
14.0,64.91871921
14.0,64.91891892
14.0,64.93137255
14.0,64.95599022
14.0,64.95853659
14.0,64.98783455
14.0,64.99271845
14.0,64.98547215
14.0,64.95410628
14.0,64.9253012
14.0,64.89903846
14.0,64.88489209
14.0,64.87559809
14.0,64.89498807
14.0,64.88571429
14.0,64.88836105
14.0,64.88388626
14.0,64.88416076
14.0,64.89150943
14.0,64.89882353
14.0,64.91079812
14.0,64.93911007
14.0,64.95327103
14.0,64.96503497
14.0,64.96046512
14.0,64.94199536
14.0,64.91898148
14.0,64.91224018
14.0,64.89631336
14.0,64.89655172
14.0,64.88761468
14.0,64.90160183
14.0,64.89269406
14.0,64.89977221
14.0,64.89318182
14.0,64.88435374
14.0,64.88914027
14.0,64.90519187
14.0,64.92342342
14.0,64.94606742
14.0,64.95515695
14.0,64.96196868
14.0,64.95982143
14.0,64.94432071
14.0,64.93555556
14.0,64.91796009
14.0,64.91150442
14.0,64.90728477
14.0,64.90528634
14.0,64.91648352
14.0,64.91447368
14.0,64.9059081
14.0,64.89956332
14.0,64.89978214
14.0,64.91521739
14.0,64.92841649
14.0,64.93722944
14.0,64.95896328
14.0,64.97413793
14.0,64.97849462
14.0,64.97854077
14.0,64.95289079
14.0,64.94230769
14.0,64.92750533
14.0,64.92553191
14.0,64.92569002
14.0,64.93008475
14.0,64.93023256
14.0,64.92194093
14.0,64.92210526
14.0,64.92226891
14.0,64.90985325
14.0,64.91841004
14.0,64.92275574
14.0,64.94583333
14.0,64.96673597
14.0,64.97095436
14.0,64.97308489
14.0,64.97727273
14.0,64.96494845
14.0,64.96502058
14.0,64.95482546
14.0,64.95491803
14.0,64.94478528
14.0,64.95306122
14.0,64.95315682
14.0,64.94918699
14.0,64.93509128
14.0,64.94331984
14.0,64.93333333
14.0,64.94354839
14.0,64.94969819
14.0,64.96787149
14.0,64.98396794
14.0,0.0
14.0,0.0
14.0,56.0
14.0,51.5
14.0,48.66666667
14.0,45.5
14.0,45.4
14.0,48.16666667
14.0,48.42857143
14.0,48.375
14.0,49.55555556
14.0,49.0
14.0,49.63636364
14.0,50.16666667
14.0,50.0
14.0,49.0
14.0,48.8
14.0,47.875
14.0,47.47058824
14.0,46.77777778
14.0,46.52631579
14.0,46.1
14.0,46.33333333
14.0,46.45454545
14.0,46.30434783
14.0,46.54166667
14.0,46.36
14.0,46.26923077
14.0,46.18518519
14.0,46.25
14.0,46.17241379
14.0,46.23333333
14.0,46.16129032
14.0,46.25
14.0,46.33333333
14.0,46.5
14.0,46.54285714
14.0,46.72222222
14.0,46.40540541
14.0,46.23684211
14.0,45.97435897
14.0,45.85
14.0,45.75609756
14.0,45.66666667
14.0,45.79069767
14.0,45.61363636
14.0,45.48888889
14.0,45.32608696
14.0,45.34042553
14.0,45.27083333
14.0,45.26530612
14.0,45.18
14.0,45.1372549
14.0,44.88461538
14.0,44.75471698
14.0,44.81481481
14.0,44.96363636
14.0,45.05357143
14.0,45.19298246
14.0,45.12068966
14.0,45.06779661
14.0,45.0
14.0,44.98360656
14.0,45.0483871
14.0,45.11111111
14.0,45.078125
14.0,45.04615385
14.0,44.92424242
14.0,44.82089552
14.0,44.80882353
14.0,44.86956522
14.0,44.9
14.0,44.76056338
14.0,44.76388889
14.0,44.63013699
14.0,44.55405405
14.0,44.41333333
14.0,44.42105263
14.0,44.51948052
14.0,44.55128205
14.0,44.51898734
14.0,44.525
14.0,44.55555556
14.0,44.5
14.0,44.55421687
14.0,44.53571429
14.0,44.6
14.0,44.56976744
14.0,44.51724138
14.0,44.40909091
14.0,44.46067416
14.0,44.45555556
14.0,44.57142857
14.0,44.48913043
14.0,44.51612903
14.0,44.43617021
14.0,44.33684211
14.0,44.25
14.0,44.26804124
14.0,44.32653061
14.0,44.37373737
14.0,44.27
14.0,44.22772277
14.0,44.2254902
14.0,44.14563107
14.0,44.17307692
14.0,44.17142857
14.0,44.29245283
14.0,44.25233645
14.0,44.23148148
14.0,44.14678899
14.0,44.25454545
14.0,44.20720721
14.0,44.26785714
14.0,44.26548673
14.0,44.28070175
14.0,44.26086957
14.0,44.19827586
14.0,44.13675214
14.0,44.1440678
14.0,44.19327731
14.0,44.175
14.0,44.14876033
14.0,44.1147541
14.0,44.08943089
14.0,44.02419355
14.0,44.024
14.0,43.96825397
14.0,44.03937008
14.0,44.0390625
14.0,44.03875969
14.0,44.0
14.0,43.99236641
14.0,43.99242424
14.0,44.03007519
14.0,44.04477612
14.0,44.07407407
14.0,44.05882353
14.0,43.97810219
14.0,43.95652174
14.0,43.94244604
14.0,43.99285714
14.0,43.9929078
14.0,44.01408451
14.0,43.99300699
14.0,43.97222222
14.0,43.89655172
14.0,43.87671233
14.0,43.8707483
14.0,43.91216216
14.0,43.9261745
14.0,43.92
14.0,43.85430464
14.0,43.83552632
14.0,43.81699346
14.0,43.82467532
14.0,43.86451613
14.0,43.87179487
14.0,43.87898089
14.0,43.83544304
14.0,43.81761006
14.0,43.83125
14.0,43.88198758
14.0,43.83333333
14.0,43.90184049
14.0,43.88414634
14.0,43.87272727
14.0,43.81927711
14.0,43.82035928
14.0,43.80357143
14.0,43.83431953
14.0,43.8
14.0,43.80116959
14.0,43.78488372
14.0,43.73410405
14.0,43.71264368
14.0,43.71428571
14.0,43.76704545
14.0,43.7740113
14.0,43.75280899
14.0,43.75418994
14.0,43.77777778
14.0,43.74585635
14.0,43.76373626
14.0,43.77595628
14.0,43.82608696
14.0,43.82702703
14.0,43.81182796
14.0,43.77540107
14.0,43.78723404
14.0,43.76190476
14.0,43.77894737
14.0,43.78534031
14.0,43.796875
14.0,43.77720207
14.0,43.72164948
14.0,43.6974359
14.0,43.66326531
14.0,43.70050761
14.0,43.69191919
14.0,43.70854271
14.0,43.675
14.0,43.69154229
14.0,43.65346535
14.0,43.66502463
14.0,43.65196078
14.0,43.71219512
14.0,43.72330097
14.0,43.7294686
14.0,43.70192308
14.0,43.66985646
14.0,43.69047619
14.0,43.68246445
14.0,43.71226415
14.0,43.74647887
14.0,43.75700935
14.0,43.72093023
14.0,43.68055556
14.0,43.640553
14.0,43.67889908
14.0,43.69406393
14.0,43.69545455
14.0,43.69230769
14.0,43.68018018
14.0,43.64125561
14.0,43.625
14.0,43.60888889
14.0,43.63716814
14.0,43.67400881
14.0,43.6754386
14.0,43.68558952
14.0,43.66086957
14.0,43.65367965
14.0,43.63793103
14.0,43.64806867
14.0,43.67521368
14.0,43.6893617
14.0,43.6779661
14.0,43.64978903
14.0,43.62184874
14.0,43.64016736
14.0,43.65833333
14.0,43.6473029
14.0,43.66528926
14.0,43.63374486
14.0,43.61065574
14.0,43.58367347
14.0,43.6097561
14.0,43.60323887
14.0,43.60483871
14.0,43.59437751
14.0,43.62
14.0,43.62948207
14.0,43.58730159
14.0,43.58102767
14.0,43.5984252
14.0,43.61568627
14.0,43.62109375
14.0,43.61089494
14.0,43.60852713
14.0,43.58687259
14.0,43.55384615
14.0,43.54789272
14.0,43.5648855
14.0,43.57034221
14.0,43.57954545
14.0,43.57358491
14.0,43.57894737
14.0,43.5505618
14.0,43.55597015
14.0,43.55018587
14.0,43.57037037
14.0,43.55350554
14.0,43.54779412
14.0,43.52747253
14.0,43.53649635
14.0,43.53090909
14.0,43.55797101
14.0,43.57761733
14.0,43.60071942
14.0,43.59856631
14.0,43.56428571
14.0,43.55516014
14.0,43.53900709
14.0,43.54770318
14.0,43.55633803
14.0,43.56140351
14.0,43.54895105
14.0,43.54703833
14.0,43.52430556
14.0,43.52249135
14.0,43.51034483
14.0,43.5395189
14.0,43.5239726
14.0,43.52559727
14.0,43.49659864
14.0,43.49152542
14.0,43.48310811
14.0,43.49494949
14.0,43.53020134
14.0,43.55852843
14.0,43.57
14.0,43.54817276
14.0,43.53311258
14.0,43.51155116
14.0,43.54276316
14.0,43.5442623
14.0,43.55555556
14.0,43.5504886
14.0,43.53571429
14.0,43.49838188
14.0,43.50322581
14.0,43.49517685
14.0,43.53525641
14.0,43.514377
14.0,43.50636943
14.0,43.5015873
14.0,43.48101266
14.0,43.45741325
14.0,43.4591195
14.0,43.48275862
14.0,43.5
14.0,43.51401869
14.0,43.50621118
14.0,43.52012384
14.0,43.51234568
14.0,43.50769231
14.0,43.51840491
14.0,43.53211009
14.0,43.5304878
14.0,43.50455927
14.0,43.49393939
14.0,43.48640483
14.0,43.4939759
14.0,43.5045045
14.0,43.51497006
14.0,43.51343284
14.0,43.51190476
14.0,43.48961424
14.0,43.47633136
14.0,43.45427729
14.0,43.47352941
14.0,43.46920821
14.0,43.47076023
14.0,43.44897959
14.0,43.45930233
14.0,43.47246377
14.0,43.4566474
14.0,43.45821326
14.0,43.4683908
14.0,43.49570201
14.0,43.49714286
14.0,43.48148148
14.0,43.45454545
14.0,43.47875354
14.0,43.47457627
14.0,43.49577465
14.0,43.49157303
14.0,43.50980392
14.0,43.48603352
14.0,43.4735376
14.0,43.46388889
14.0,43.46814404
14.0,43.47237569
14.0,43.48209366
14.0,43.46978022
14.0,43.46027397
14.0,43.45081967
14.0,43.4386921
14.0,43.44836957
14.0,43.44444444
14.0,43.46216216
14.0,43.45822102
14.0,43.47311828
14.0,43.43967828
14.0,43.43582888
14.0,43.44
14.0,43.47074468
14.0,43.4801061
14.0,43.49206349
14.0,43.47757256
14.0,43.47368421
14.0,43.45931759
14.0,43.45549738
14.0,43.46997389
14.0,43.484375
14.0,43.47532468
14.0,43.4507772
14.0,43.45994832
14.0,43.44845361
14.0,43.45501285
14.0,43.43333333
14.0,43.45012788
14.0,43.45663265
14.0,43.45038168
14.0,43.43654822
14.0,43.43544304
14.0,43.42676768
14.0,43.43828715
14.0,43.44472362
14.0,43.46616541
14.0,43.465
14.0,43.44887781
14.0,43.42537313
14.0,43.42679901
14.0,43.44059406
14.0,43.45432099
14.0,43.47044335
14.0,43.47911548
14.0,43.47058824
14.0,43.43276284
14.0,43.43658537
14.0,43.42092457
14.0,43.44660194
14.0,43.44794189
14.0,43.43236715
14.0,43.42891566
14.0,43.42548077
14.0,43.42206235
14.0,43.43062201
14.0,43.424821
14.0,43.45
14.0,43.4584323
14.0,43.43601896
14.0,43.41843972
14.0,43.41745283
14.0,43.43058824
14.0,43.4342723
14.0,43.44262295
14.0,43.44859813
14.0,43.46386946
14.0,43.43953488
14.0,43.43387471
14.0,43.42592593
14.0,43.43879908
14.0,43.44009217
14.0,43.44137931
14.0,43.44954128
14.0,43.44393593
14.0,43.43835616
14.0,43.43280182
14.0,43.44090909
14.0,43.44444444
14.0,43.44570136
14.0,43.44469526
14.0,43.44144144
14.0,43.43146067
14.0,43.43273543
14.0,43.42058166
14.0,43.42633929
14.0,43.43207127
14.0,43.44444444
14.0,43.4345898
14.0,43.42699115
14.0,43.41942605
14.0,43.4339207
14.0,43.43516484
14.0,43.44517544
14.0,43.4463895
14.0,43.43668122
14.0,43.4204793
14.0,43.4173913
14.0,43.42950108
14.0,43.43722944
14.0,43.4362851
14.0,43.43103448
14.0,43.43010753
14.0,43.4248927
14.0,43.42184154
14.0,43.41025641
14.0,43.42430704
14.0,43.41914894
14.0,43.42887473
14.0,43.40889831
14.0,43.41014799
14.0,43.40506329
14.0,43.42315789
14.0,43.40756303
14.0,43.40880503
14.0,43.41631799
14.0,43.41753653
14.0,43.40833333
14.0,43.3970894
14.0,43.39834025
14.0,43.40993789
14.0,43.41942149
14.0,43.42474227
14.0,43.43621399
14.0,43.41478439
14.0,43.4057377
14.0,43.39672802
14.0,43.42653061
14.0,43.42566191
14.0,43.43292683
14.0,43.40973631
14.0,43.41093117
14.0,43.3979798
14.0,43.41330645
14.0,43.4084507
14.0,43.42168675
14.0,43.42284569
14.0,0.0
14.0,0.0
14.0,53.0
14.0,51.0
14.0,53.66666667
14.0,52.5
14.0,51.8
14.0,53.0
14.0,52.42857143
14.0,52.125
14.0,52.33333333
14.0,52.8
14.0,52.18181818
14.0,51.25
14.0,50.69230769
14.0,50.0
14.0,49.33333333
14.0,49.4375
14.0,49.23529412
14.0,49.05555556
14.0,49.15789474
14.0,49.45
14.0,49.85714286
14.0,50.0
14.0,49.86956522
14.0,50.20833333
14.0,50.24
14.0,50.30769231
14.0,50.44444444
14.0,50.60714286
14.0,50.89655172
14.0,50.9
14.0,50.80645161
14.0,50.96875
14.0,50.90909091
14.0,50.73529412
14.0,50.6
14.0,50.41666667
14.0,50.32432432
14.0,50.28947368
14.0,50.12820513
14.0,50.075
14.0,50.0
14.0,49.85714286
14.0,49.79069767
14.0,49.81818182
14.0,49.91111111
14.0,50.02173913
14.0,50.0212766
14.0,50.0
14.0,50.08163265
14.0,50.18
14.0,50.25490196
14.0,50.30769231
14.0,50.37735849
14.0,50.44444444
14.0,50.36363636
14.0,50.30357143
14.0,50.36842105
14.0,50.24137931
14.0,50.23728814
14.0,50.23333333
14.0,50.14754098
14.0,50.20967742
14.0,50.06349206
14.0,49.90625
14.0,49.96923077
14.0,49.83333333
14.0,49.89552239
14.0,49.94117647
14.0,49.84057971
14.0,49.94285714
14.0,49.97183099
14.0,49.97222222
14.0,49.95890411
14.0,49.98648649
14.0,50.05333333
14.0,50.14473684
14.0,50.14285714
14.0,50.21794872
14.0,50.30379747
14.0,50.2875
14.0,50.2345679
14.0,50.24390244
14.0,50.22891566
14.0,50.21428571
14.0,50.12941176
14.0,50.13953488
14.0,50.16091954
14.0,50.06818182
14.0,50.01123596
14.0,49.98888889
14.0,49.97802198
14.0,49.98913043
14.0,49.94623656
14.0,50.03191489
14.0,50.11578947
14.0,50.0625
14.0,50.11340206
14.0,50.08163265
14.0,50.09090909
14.0,50.2
14.0,50.20792079
14.0,50.2254902
14.0,50.31067961
14.0,50.32692308
14.0,50.34285714
14.0,50.33018868
14.0,50.21495327
14.0,50.22222222
14.0,50.1559633
14.0,50.08181818
14.0,50.10810811
14.0,50.125
14.0,50.09734513
14.0,50.0877193
14.0,50.0173913
14.0,50.0
14.0,49.98290598
14.0,50.02542373
14.0,50.01680672
14.0,50.04166667
14.0,50.09917355
14.0,50.12295082
14.0,50.09756098
