[run number],avg-attendance 
156.0,64.41441441
156.0,64.46428571
156.0,64.52212389
156.0,64.61403509
156.0,64.62608696
156.0,64.6637931
156.0,64.61538462
156.0,64.62711864
156.0,64.59663866
156.0,64.60833333
156.0,64.59504132
156.0,64.6557377
156.0,64.6504065
156.0,64.64516129
156.0,64.616
156.0,64.65873016
156.0,64.60629921
156.0,64.6015625
156.0,64.59689922
156.0,64.65384615
156.0,64.70229008
156.0,64.74242424
156.0,64.77443609
156.0,64.81343284
156.0,64.80740741
156.0,64.80147059
156.0,64.79562044
156.0,64.81884058
156.0,64.81294964
156.0,64.81428571
156.0,64.83687943
156.0,64.85211268
156.0,64.83216783
156.0,64.80555556
156.0,64.75862069
156.0,64.76027397
156.0,64.76190476
156.0,64.81081081
156.0,64.84563758
156.0,64.90666667
156.0,64.94039735
156.0,64.96052632
156.0,64.96078431
156.0,64.98701299
156.0,64.9483871
156.0,64.96794872
156.0,64.98726115
156.0,65.02531646
156.0,64.98742138
156.0,65.025
156.0,64.96273292
156.0,64.91975309
156.0,64.82822086
156.0,64.83536585
156.0,64.81212121
156.0,64.8313253
156.0,64.83832335
156.0,64.91071429
156.0,64.91715976
156.0,64.92352941
156.0,64.92982456
156.0,64.95348837
156.0,64.94797688
156.0,64.97701149
156.0,65.0
156.0,65.02840909
156.0,64.97740113
156.0,64.97752809
156.0,64.93296089
156.0,64.89444444
156.0,64.82872928
156.0,64.80769231
156.0,64.81420765
156.0,64.8423913
156.0,64.85405405
156.0,64.87096774
156.0,64.87165775
156.0,64.88297872
156.0,64.89417989
156.0,64.92105263
156.0,64.93717277
156.0,64.97395833
156.0,64.98445596
156.0,65.0
156.0,65.00512821
156.0,64.98469388
156.0,64.93908629
156.0,64.9040404
156.0,64.87437186
156.0,64.91
156.0,64.89552239
156.0,64.93069307
156.0,64.91625616
156.0,64.92647059
156.0,64.89756098
156.0,64.90291262
156.0,64.90821256
156.0,64.94711538
156.0,64.93301435
156.0,65.0
156.0,64.98578199
156.0,65.00471698
156.0,64.98122066
156.0,64.96728972
156.0,64.91162791
156.0,64.89814815
156.0,64.86175115
156.0,64.89908257
156.0,64.87671233
156.0,64.90909091
156.0,64.90497738
156.0,64.87837838
156.0,64.88340807
156.0,64.90178571
156.0,64.90666667
156.0,64.94690265
156.0,64.969163
156.0,64.99561404
156.0,65.00436681
156.0,64.9826087
156.0,64.94805195
156.0,64.9137931
156.0,64.88841202
156.0,64.88034188
156.0,64.8893617
156.0,64.91949153
156.0,64.90295359
156.0,64.89915966
156.0,64.91213389
156.0,64.90416667
156.0,64.88381743
156.0,64.91735537
156.0,64.9218107
156.0,64.95081967
156.0,64.98367347
156.0,65.00813008
156.0,64.99190283
156.0,64.97983871
156.0,64.93975904
156.0,64.928
156.0,64.89641434
156.0,64.90873016
156.0,64.90909091
156.0,64.92913386
156.0,64.90196078
156.0,64.9140625
156.0,64.88715953
156.0,64.87984496
156.0,64.86100386
156.0,64.88846154
156.0,64.90038314
156.0,64.94274809
156.0,64.9581749
156.0,64.98106061
156.0,64.97735849
156.0,64.96240602
156.0,64.94756554
156.0,64.95149254
156.0,64.94423792
156.0,64.92962963
156.0,64.94095941
156.0,64.95955882
156.0,64.93406593
156.0,64.93065693
156.0,64.91636364
156.0,64.89855072
156.0,64.90252708
156.0,64.91726619
156.0,64.95340502
156.0,64.96428571
156.0,64.99288256
156.0,65.0106383
156.0,65.00353357
156.0,64.99295775
156.0,64.98947368
156.0,64.95804196
156.0,64.96515679
156.0,64.97916667
156.0,64.98961938
156.0,64.95517241
156.0,64.97594502
156.0,64.94863014
156.0,64.92150171
156.0,64.89795918
156.0,64.91186441
156.0,64.9222973
156.0,64.92929293
156.0,64.96308725
156.0,64.99665552
156.0,64.98
156.0,64.96677741
156.0,64.95695364
156.0,64.95379538
156.0,64.94736842
156.0,64.95737705
156.0,64.95098039
156.0,64.97394137
156.0,64.97077922
156.0,64.9579288
156.0,64.93548387
156.0,64.92604502
156.0,64.8974359
156.0,64.91693291
156.0,64.91719745
156.0,64.95873016
156.0,64.9556962
156.0,64.96845426
156.0,64.96855346
156.0,64.97805643
156.0,64.975
156.0,64.99065421
156.0,64.97204969
156.0,64.9876161
156.0,64.98148148
156.0,64.99692308
156.0,64.98159509
156.0,64.95412844
156.0,64.92378049
156.0,64.91489362
156.0,64.9030303
156.0,64.92749245
156.0,64.92771084
156.0,64.94894895
156.0,64.9760479
156.0,64.96119403
156.0,64.97321429
156.0,64.99406528
156.0,64.97633136
156.0,64.97345133
156.0,64.97058824
156.0,64.97947214
156.0,64.97076023
156.0,64.97376093
156.0,64.9622093
156.0,64.92463768
156.0,64.89595376
156.0,64.88760807
156.0,64.89655172
156.0,64.90544413
156.0,64.92
156.0,64.94017094
156.0,64.94886364
156.0,64.96600567
156.0,64.96045198
156.0,64.96338028
156.0,64.96067416
156.0,64.97759104
156.0,64.96648045
156.0,64.97771588
156.0,64.975
156.0,64.97506925
156.0,64.9558011
156.0,64.94214876
156.0,64.90384615
156.0,64.89315068
156.0,64.89071038
156.0,64.92098093
156.0,64.91847826
156.0,64.94850949
156.0,64.96486486
156.0,64.96226415
156.0,64.96236559
156.0,64.96782842
156.0,64.97326203
156.0,64.98666667
156.0,64.98670213
156.0,65.00795756
156.0,64.99206349
156.0,64.98416887
156.0,64.97368421
156.0,64.94750656
156.0,64.92146597
156.0,64.92167102
156.0,64.9140625
156.0,64.94285714
156.0,64.93782383
156.0,64.94056848
156.0,64.94072165
156.0,64.9562982
156.0,64.95384615
156.0,64.97186701
156.0,64.9744898
156.0,65.00254453
156.0,64.99492386
156.0,65.01518987
156.0,64.99494949
156.0,64.97732997
156.0,64.93718593
156.0,64.9197995
156.0,64.89
156.0,64.90024938
156.0,64.8880597
156.0,64.90818859
156.0,64.90841584
156.0,64.91111111
156.0,64.91871921
156.0,64.91891892
156.0,64.93137255
156.0,64.95599022
156.0,64.95853659
156.0,64.98783455
156.0,64.99271845
156.0,64.98547215
156.0,64.95410628
156.0,64.9253012
156.0,64.89903846
156.0,64.88489209
156.0,64.87559809
156.0,64.89498807
156.0,64.88571429
156.0,64.88836105
156.0,64.88388626
156.0,64.88416076
156.0,64.89150943
156.0,64.89882353
156.0,64.91079812
156.0,64.93911007
156.0,64.95327103
156.0,64.96503497
156.0,64.96046512
156.0,64.94199536
156.0,64.91898148
156.0,64.91224018
156.0,64.89631336
156.0,64.89655172
156.0,64.88761468
156.0,64.90160183
156.0,64.89269406
156.0,64.89977221
156.0,64.89318182
156.0,64.88435374
156.0,64.88914027
156.0,64.90519187
156.0,64.92342342
156.0,64.94606742
156.0,64.95515695
156.0,64.96196868
156.0,64.95982143
156.0,64.94432071
156.0,64.93555556
156.0,64.91796009
156.0,64.91150442
156.0,64.90728477
156.0,64.90528634
156.0,64.91648352
156.0,64.91447368
156.0,64.9059081
156.0,64.89956332
156.0,64.89978214
156.0,64.91521739
156.0,64.92841649
156.0,64.93722944
156.0,64.95896328
156.0,64.97413793
156.0,64.97849462
156.0,64.97854077
156.0,64.95289079
156.0,64.94230769
156.0,64.92750533
156.0,64.92553191
156.0,64.92569002
156.0,64.93008475
156.0,64.93023256
156.0,64.92194093
156.0,64.92210526
156.0,64.92226891
156.0,64.90985325
156.0,64.91841004
156.0,64.92275574
156.0,64.94583333
156.0,64.96673597
156.0,64.97095436
156.0,64.97308489
156.0,64.97727273
156.0,64.96494845
156.0,64.96502058
156.0,64.95482546
156.0,64.95491803
156.0,64.94478528
156.0,64.95306122
156.0,64.95315682
156.0,64.94918699
156.0,64.93509128
156.0,64.94331984
156.0,64.93333333
156.0,64.94354839
156.0,64.94969819
156.0,64.96787149
156.0,64.98396794
157.0,0.0
157.0,0.0
157.0,56.0
157.0,51.5
157.0,48.66666667
157.0,45.5
157.0,45.4
157.0,48.16666667
157.0,48.42857143
157.0,48.375
157.0,49.55555556
157.0,49.0
157.0,49.63636364
157.0,50.16666667
157.0,50.0
157.0,49.0
157.0,48.8
157.0,47.875
157.0,47.47058824
157.0,46.77777778
157.0,46.52631579
157.0,46.1
157.0,46.33333333
157.0,46.45454545
157.0,46.30434783
157.0,46.54166667
157.0,46.36
157.0,46.26923077
157.0,46.18518519
157.0,46.25
157.0,46.17241379
157.0,46.23333333
157.0,46.16129032
157.0,46.25
157.0,46.33333333
157.0,46.5
157.0,46.54285714
157.0,46.72222222
157.0,46.40540541
157.0,46.23684211
157.0,45.97435897
157.0,45.85
157.0,45.75609756
157.0,45.66666667
157.0,45.79069767
157.0,45.61363636
157.0,45.48888889
157.0,45.32608696
157.0,45.34042553
157.0,45.27083333
157.0,45.26530612
157.0,45.18
157.0,45.1372549
157.0,44.88461538
157.0,44.75471698
157.0,44.81481481
157.0,44.96363636
157.0,45.05357143
157.0,45.19298246
157.0,45.12068966
157.0,45.06779661
157.0,45.0
157.0,44.98360656
157.0,45.0483871
157.0,45.11111111
157.0,45.078125
157.0,45.04615385
157.0,44.92424242
157.0,44.82089552
157.0,44.80882353
157.0,44.86956522
157.0,44.9
157.0,44.76056338
157.0,44.76388889
157.0,44.63013699
157.0,44.55405405
157.0,44.41333333
157.0,44.42105263
157.0,44.51948052
157.0,44.55128205
157.0,44.51898734
157.0,44.525
157.0,44.55555556
157.0,44.5
157.0,44.55421687
157.0,44.53571429
157.0,44.6
157.0,44.56976744
157.0,44.51724138
157.0,44.40909091
157.0,44.46067416
157.0,44.45555556
157.0,44.57142857
157.0,44.48913043
157.0,44.51612903
157.0,44.43617021
157.0,44.33684211
157.0,44.25
157.0,44.26804124
157.0,44.32653061
157.0,44.37373737
157.0,44.27
157.0,44.22772277
157.0,44.2254902
157.0,44.14563107
157.0,44.17307692
157.0,44.17142857
157.0,44.29245283
157.0,44.25233645
157.0,44.23148148
157.0,44.14678899
157.0,44.25454545
157.0,44.20720721
157.0,44.26785714
157.0,44.26548673
157.0,44.28070175
157.0,44.26086957
157.0,44.19827586
157.0,44.13675214
157.0,44.1440678
157.0,44.19327731
157.0,44.175
157.0,44.14876033
157.0,44.1147541
157.0,44.08943089
157.0,44.02419355
157.0,44.024
157.0,43.96825397
157.0,44.03937008
157.0,44.0390625
157.0,44.03875969
157.0,44.0
157.0,43.99236641
157.0,43.99242424
157.0,44.03007519
157.0,44.04477612
157.0,44.07407407
157.0,44.05882353
157.0,43.97810219
157.0,43.95652174
157.0,43.94244604
157.0,43.99285714
157.0,43.9929078
157.0,44.01408451
157.0,43.99300699
157.0,43.97222222
157.0,43.89655172
157.0,43.87671233
157.0,43.8707483
157.0,43.91216216
157.0,43.9261745
157.0,43.92
157.0,43.85430464
157.0,43.83552632
157.0,43.81699346
157.0,43.82467532
157.0,43.86451613
157.0,43.87179487
157.0,43.87898089
157.0,43.83544304
157.0,43.81761006
157.0,43.83125
157.0,43.88198758
157.0,43.83333333
157.0,43.90184049
157.0,43.88414634
157.0,43.87272727
157.0,43.81927711
157.0,43.82035928
157.0,43.80357143
157.0,43.83431953
157.0,43.8
157.0,43.80116959
157.0,43.78488372
157.0,43.73410405
157.0,43.71264368
157.0,43.71428571
157.0,43.76704545
157.0,43.7740113
157.0,43.75280899
157.0,43.75418994
157.0,43.77777778
157.0,43.74585635
157.0,43.76373626
157.0,43.77595628
157.0,43.82608696
157.0,43.82702703
157.0,43.81182796
157.0,43.77540107
157.0,43.78723404
157.0,43.76190476
157.0,43.77894737
157.0,43.78534031
157.0,43.796875
157.0,43.77720207
157.0,43.72164948
157.0,43.6974359
157.0,43.66326531
157.0,43.70050761
157.0,43.69191919
157.0,43.70854271
157.0,43.675
157.0,43.69154229
157.0,43.65346535
157.0,43.66502463
157.0,43.65196078
157.0,43.71219512
157.0,43.72330097
157.0,43.7294686
157.0,43.70192308
157.0,43.66985646
157.0,43.69047619
157.0,43.68246445
157.0,43.71226415
157.0,43.74647887
157.0,43.75700935
157.0,43.72093023
157.0,43.68055556
157.0,43.640553
157.0,43.67889908
157.0,43.69406393
157.0,43.69545455
157.0,43.69230769
157.0,43.68018018
157.0,43.64125561
157.0,43.625
157.0,43.60888889
157.0,43.63716814
157.0,43.67400881
157.0,43.6754386
157.0,43.68558952
157.0,43.66086957
157.0,43.65367965
157.0,43.63793103
157.0,43.64806867
157.0,43.67521368
157.0,43.6893617
157.0,43.6779661
157.0,43.64978903
157.0,43.62184874
157.0,43.64016736
157.0,43.65833333
157.0,43.6473029
157.0,43.66528926
157.0,43.63374486
157.0,43.61065574
157.0,43.58367347
157.0,43.6097561
157.0,43.60323887
157.0,43.60483871
157.0,43.59437751
157.0,43.62
157.0,43.62948207
157.0,43.58730159
157.0,43.58102767
157.0,43.5984252
157.0,43.61568627
157.0,43.62109375
157.0,43.61089494
157.0,43.60852713
157.0,43.58687259
157.0,43.55384615
157.0,43.54789272
157.0,43.5648855
157.0,43.57034221
157.0,43.57954545
157.0,43.57358491
157.0,43.57894737
157.0,43.5505618
157.0,43.55597015
157.0,43.55018587
157.0,43.57037037
157.0,43.55350554
157.0,43.54779412
157.0,43.52747253
157.0,43.53649635
157.0,43.53090909
157.0,43.55797101
157.0,43.57761733
157.0,43.60071942
157.0,43.59856631
157.0,43.56428571
157.0,43.55516014
157.0,43.53900709
157.0,43.54770318
157.0,43.55633803
157.0,43.56140351
157.0,43.54895105
157.0,43.54703833
157.0,43.52430556
157.0,43.52249135
157.0,43.51034483
157.0,43.5395189
157.0,43.5239726
157.0,43.52559727
157.0,43.49659864
157.0,43.49152542
157.0,43.48310811
157.0,43.49494949
157.0,43.53020134
157.0,43.55852843
157.0,43.57
157.0,43.54817276
157.0,43.53311258
157.0,43.51155116
157.0,43.54276316
157.0,43.5442623
157.0,43.55555556
157.0,43.5504886
157.0,43.53571429
157.0,43.49838188
157.0,43.50322581
157.0,43.49517685
157.0,43.53525641
157.0,43.514377
157.0,43.50636943
157.0,43.5015873
157.0,43.48101266
157.0,43.45741325
157.0,43.4591195
157.0,43.48275862
157.0,43.5
157.0,43.51401869
157.0,43.50621118
157.0,43.52012384
157.0,43.51234568
157.0,43.50769231
157.0,43.51840491
157.0,43.53211009
157.0,43.5304878
157.0,43.50455927
157.0,43.49393939
157.0,43.48640483
157.0,43.4939759
157.0,43.5045045
157.0,43.51497006
157.0,43.51343284
157.0,43.51190476
157.0,43.48961424
157.0,43.47633136
157.0,43.45427729
157.0,43.47352941
157.0,43.46920821
157.0,43.47076023
157.0,43.44897959
157.0,43.45930233
157.0,43.47246377
157.0,43.4566474
157.0,43.45821326
157.0,43.4683908
157.0,43.49570201
157.0,43.49714286
157.0,43.48148148
157.0,43.45454545
157.0,43.47875354
157.0,43.47457627
157.0,43.49577465
157.0,43.49157303
157.0,43.50980392
157.0,43.48603352
157.0,43.4735376
157.0,43.46388889
157.0,43.46814404
157.0,43.47237569
157.0,43.48209366
157.0,43.46978022
157.0,43.46027397
157.0,43.45081967
157.0,43.4386921
157.0,43.44836957
157.0,43.44444444
157.0,43.46216216
157.0,43.45822102
157.0,43.47311828
157.0,43.43967828
157.0,43.43582888
157.0,43.44
157.0,43.47074468
157.0,43.4801061
157.0,43.49206349
157.0,43.47757256
157.0,43.47368421
157.0,43.45931759
157.0,43.45549738
157.0,43.46997389
157.0,43.484375
157.0,43.47532468
157.0,43.4507772
157.0,43.45994832
157.0,43.44845361
157.0,43.45501285
157.0,43.43333333
157.0,43.45012788
157.0,43.45663265
157.0,43.45038168
157.0,43.43654822
157.0,43.43544304
157.0,43.42676768
157.0,43.43828715
157.0,43.44472362
157.0,43.46616541
157.0,43.465
157.0,43.44887781
157.0,43.42537313
157.0,43.42679901
157.0,43.44059406
157.0,43.45432099
157.0,43.47044335
157.0,43.47911548
157.0,43.47058824
157.0,43.43276284
157.0,43.43658537
157.0,43.42092457
157.0,43.44660194
157.0,43.44794189
157.0,43.43236715
157.0,43.42891566
157.0,43.42548077
157.0,43.42206235
157.0,43.43062201
157.0,43.424821
157.0,43.45
157.0,43.4584323
157.0,43.43601896
157.0,43.41843972
157.0,43.41745283
157.0,43.43058824
157.0,43.4342723
157.0,43.44262295
157.0,43.44859813
157.0,43.46386946
157.0,43.43953488
157.0,43.43387471
157.0,43.42592593
157.0,43.43879908
157.0,43.44009217
157.0,43.44137931
157.0,43.44954128
157.0,43.44393593
157.0,43.43835616
157.0,43.43280182
157.0,43.44090909
157.0,43.44444444
157.0,43.44570136
157.0,43.44469526
157.0,43.44144144
157.0,43.43146067
157.0,43.43273543
157.0,43.42058166
157.0,43.42633929
157.0,43.43207127
157.0,43.44444444
157.0,43.4345898
157.0,43.42699115
157.0,43.41942605
157.0,43.4339207
157.0,43.43516484
157.0,43.44517544
157.0,43.4463895
157.0,43.43668122
157.0,43.4204793
157.0,43.4173913
157.0,43.42950108
157.0,43.43722944
157.0,43.4362851
157.0,43.43103448
157.0,43.43010753
157.0,43.4248927
157.0,43.42184154
157.0,43.41025641
157.0,43.42430704
157.0,43.41914894
157.0,43.42887473
157.0,43.40889831
157.0,43.41014799
157.0,43.40506329
157.0,43.42315789
157.0,43.40756303
157.0,43.40880503
157.0,43.41631799
157.0,43.41753653
157.0,43.40833333
157.0,43.3970894
157.0,43.39834025
157.0,43.40993789
157.0,43.41942149
157.0,43.42474227
157.0,43.43621399
157.0,43.41478439
157.0,43.4057377
157.0,43.39672802
157.0,43.42653061
157.0,43.42566191
157.0,43.43292683
157.0,43.40973631
157.0,43.41093117
157.0,43.3979798
157.0,43.41330645
157.0,43.4084507
157.0,43.42168675
157.0,43.42284569
158.0,0.0
158.0,0.0
158.0,53.0
158.0,51.0
158.0,53.66666667
158.0,52.5
158.0,51.8
158.0,53.0
158.0,52.42857143
158.0,52.125
158.0,52.33333333
158.0,52.8
158.0,52.18181818
158.0,51.25
158.0,50.69230769
158.0,50.0
158.0,49.33333333
158.0,49.4375
158.0,49.23529412
158.0,49.05555556
158.0,49.15789474
158.0,49.45
158.0,49.85714286
158.0,50.0
158.0,49.86956522
158.0,50.20833333
158.0,50.24
158.0,50.30769231
158.0,50.44444444
158.0,50.60714286
158.0,50.89655172
158.0,50.9
158.0,50.80645161
158.0,50.96875
158.0,50.90909091
158.0,50.73529412
158.0,50.6
158.0,50.41666667
158.0,50.32432432
158.0,50.28947368
158.0,50.12820513
158.0,50.075
158.0,50.0
158.0,49.85714286
158.0,49.79069767
158.0,49.81818182
158.0,49.91111111
158.0,50.02173913
158.0,50.0212766
158.0,50.0
158.0,50.08163265
158.0,50.18
158.0,50.25490196
158.0,50.30769231
158.0,50.37735849
158.0,50.44444444
158.0,50.36363636
158.0,50.30357143
158.0,50.36842105
158.0,50.24137931
158.0,50.23728814
158.0,50.23333333
158.0,50.14754098
158.0,50.20967742
158.0,50.06349206
158.0,49.90625
158.0,49.96923077
158.0,49.83333333
158.0,49.89552239
158.0,49.94117647
158.0,49.84057971
158.0,49.94285714
158.0,49.97183099
158.0,49.97222222
158.0,49.95890411
158.0,49.98648649
158.0,50.05333333
158.0,50.14473684
158.0,50.14285714
158.0,50.21794872
158.0,50.30379747
158.0,50.2875
158.0,50.2345679
158.0,50.24390244
158.0,50.22891566
158.0,50.21428571
158.0,50.12941176
158.0,50.13953488
158.0,50.16091954
158.0,50.06818182
158.0,50.01123596
158.0,49.98888889
158.0,49.97802198
158.0,49.98913043
158.0,49.94623656
158.0,50.03191489
158.0,50.11578947
158.0,50.0625
158.0,50.11340206
158.0,50.08163265
158.0,50.09090909
158.0,50.2
158.0,50.20792079
158.0,50.2254902
158.0,50.31067961
158.0,50.32692308
158.0,50.34285714
158.0,50.33018868
158.0,50.21495327
158.0,50.22222222
158.0,50.1559633
158.0,50.08181818
158.0,50.10810811
158.0,50.125
158.0,50.09734513
158.0,50.0877193
158.0,50.0173913
158.0,50.0
158.0,49.98290598
158.0,50.02542373
158.0,50.01680672
158.0,50.04166667
158.0,50.09917355
158.0,50.12295082
158.0,50.09756098
158.0,50.12903226
158.0,50.144
158.0,50.23015873
158.0,50.24409449
158.0,50.1953125
158.0,50.27131783
158.0,50.29230769
158.0,50.20610687
158.0,50.20454545
158.0,50.16541353
158.0,50.13432836
158.0,50.14814815
158.0,50.08823529
158.0,50.09489051
158.0,50.08695652
158.0,50.03597122
158.0,50.00714286
158.0,50.0070922
158.0,49.97183099
158.0,49.97902098
158.0,49.99305556
158.0,50.00689655
158.0,50.04109589
158.0,50.06802721
158.0,50.10135135
158.0,50.13422819
158.0,50.16
158.0,50.1986755
158.0,50.17105263
158.0,50.15686275
158.0,50.16233766
158.0,50.15483871
158.0,50.13461538
158.0,50.0955414
158.0,50.10759494
158.0,50.11320755
158.0,50.1
158.0,50.0931677
158.0,50.09259259
158.0,50.06134969
158.0,50.04878049
158.0,50.00606061
158.0,50.0060241
158.0,50.02994012
158.0,50.01785714
158.0,50.05325444
158.0,50.06470588
158.0,50.05263158
158.0,50.06976744
158.0,50.0867052
158.0,50.08045977
158.0,50.09714286
158.0,50.125
158.0,50.12429379
158.0,50.12921348
158.0,50.11731844
158.0,50.11666667
158.0,50.10497238
158.0,50.0989011
158.0,50.09289617
158.0,50.11413043
158.0,50.13513514
158.0,50.11290323
158.0,50.13368984
158.0,50.13829787
158.0,50.0952381
158.0,50.10526316
158.0,50.08376963
158.0,50.07291667
158.0,50.0880829
158.0,50.06701031
158.0,50.08205128
158.0,50.10204082
158.0,50.08629442
158.0,50.1010101
158.0,50.09547739
158.0,50.105
158.0,50.11442786
158.0,50.09405941
158.0,50.06896552
158.0,50.07352941
158.0,50.04390244
158.0,50.05339806
158.0,50.06763285
158.0,50.08653846
158.0,50.11004785
158.0,50.11904762
158.0,50.11848341
158.0,50.11320755
158.0,50.10798122
158.0,50.13551402
158.0,50.13953488
158.0,50.13888889
158.0,50.16129032
158.0,50.1559633
158.0,50.14611872
158.0,50.10909091
158.0,50.09502262
158.0,50.0990991
158.0,50.07623318
158.0,50.09375
158.0,50.09333333
158.0,50.09292035
158.0,50.11013216
158.0,50.08333333
158.0,50.05676856
158.0,50.06956522
158.0,50.05194805
158.0,50.06465517
158.0,50.08154506
158.0,50.08119658
158.0,50.10212766
158.0,50.09745763
158.0,50.07172996
158.0,50.08403361
158.0,50.10878661
158.0,50.10416667
158.0,50.12448133
158.0,50.12809917
158.0,50.10699588
158.0,50.11885246
158.0,50.09795918
158.0,50.07317073
158.0,50.08097166
158.0,50.09274194
158.0,50.10441767
158.0,50.1
158.0,50.10358566
158.0,50.11507937
158.0,50.07905138
158.0,50.05511811
158.0,50.03921569
158.0,50.05078125
158.0,50.06614786
158.0,50.04263566
158.0,50.06949807
158.0,50.10384615
158.0,50.09961686
158.0,50.11450382
158.0,50.13307985
158.0,50.13257576
158.0,50.15849057
158.0,50.15413534
158.0,50.1423221
158.0,50.16791045
158.0,50.16356877
158.0,50.14444444
158.0,50.13653137
158.0,50.12867647
158.0,50.13186813
158.0,50.12773723
158.0,50.11272727
158.0,50.11231884
158.0,50.09386282
158.0,50.10071942
158.0,50.08243728
158.0,50.08214286
158.0,50.10676157
158.0,50.09574468
158.0,50.10954064
158.0,50.11971831
158.0,50.12280702
158.0,50.13636364
158.0,50.10801394
158.0,50.09375
158.0,50.10034602
158.0,50.1
158.0,50.10309278
158.0,50.11643836
158.0,50.11945392
158.0,50.13265306
158.0,50.13220339
158.0,50.10810811
158.0,50.1043771
158.0,50.11409396
158.0,50.10367893
158.0,50.10666667
158.0,50.10299003
158.0,50.10264901
158.0,50.10561056
158.0,50.07894737
158.0,50.07213115
158.0,50.08169935
158.0,50.08469055
158.0,50.09415584
158.0,50.10032362
158.0,50.12258065
158.0,50.13826367
158.0,50.14423077
158.0,50.14376997
158.0,50.15286624
158.0,50.15238095
158.0,50.15506329
158.0,50.14511041
158.0,50.15408805
158.0,50.169279
158.0,50.159375
158.0,50.1682243
158.0,50.1552795
158.0,50.13931889
158.0,50.13580247
158.0,50.11076923
158.0,50.09815951
158.0,50.10091743
158.0,50.08841463
158.0,50.08510638
158.0,50.08787879
158.0,50.09063444
158.0,50.11746988
158.0,50.11411411
158.0,50.11976048
158.0,50.12835821
158.0,50.125
158.0,50.12462908
158.0,50.13313609
158.0,50.1120944
158.0,50.12352941
158.0,50.12903226
158.0,50.14035088
158.0,50.15451895
158.0,50.15116279
158.0,50.16811594
158.0,50.16184971
158.0,50.13544669
158.0,50.13218391
158.0,50.11174785
158.0,50.10571429
158.0,50.09401709
158.0,50.08522727
158.0,50.10764873
158.0,50.11581921
158.0,50.10985915
158.0,50.11797753
158.0,50.09803922
158.0,50.09776536
158.0,50.11420613
158.0,50.11944444
158.0,50.12742382
158.0,50.13812155
158.0,50.12672176
158.0,50.14010989
158.0,50.1369863
158.0,50.12568306
158.0,50.14441417
158.0,50.16304348
158.0,50.15447154
158.0,50.15945946
158.0,50.16172507
158.0,50.14784946
158.0,50.13136729
158.0,50.11764706
158.0,50.10933333
158.0,50.10638298
158.0,50.1061008
158.0,50.10582011
158.0,50.10817942
158.0,50.13157895
158.0,50.11286089
158.0,50.10994764
158.0,50.12532637
158.0,50.12239583
158.0,50.12727273
158.0,50.12953368
158.0,50.12144703
158.0,50.13659794
158.0,50.13881748
158.0,50.13846154
158.0,50.15089514
158.0,50.16581633
158.0,50.17302799
158.0,50.18274112
158.0,50.16455696
158.0,50.15656566
158.0,50.13853904
158.0,50.11809045
158.0,50.11027569
158.0,50.1075
158.0,50.11471322
158.0,50.11691542
158.0,50.11166253
158.0,50.13118812
158.0,50.12098765
158.0,50.1182266
158.0,50.12285012
158.0,50.125
158.0,50.1393643
158.0,50.15121951
158.0,50.14111922
158.0,50.1723301
158.0,50.18401937
158.0,50.19565217
158.0,50.20722892
158.0,50.20432692
158.0,50.20863309
158.0,50.20334928
158.0,50.19331742
158.0,50.19047619
158.0,50.17577197
158.0,50.16350711
158.0,50.15602837
158.0,50.14150943
158.0,50.14352941
158.0,50.1314554
158.0,50.12412178
158.0,50.11448598
158.0,50.10722611
158.0,50.11395349
158.0,50.12296984
158.0,50.11342593
158.0,50.13625866
158.0,50.1359447
158.0,50.14022989
158.0,50.16513761
158.0,50.16018307
158.0,50.16438356
158.0,50.17995444
158.0,50.16136364
158.0,50.1814059
158.0,50.17873303
158.0,50.16252822
158.0,50.16441441
158.0,50.15955056
158.0,50.14349776
158.0,50.15436242
158.0,50.14732143
158.0,50.13363029
158.0,50.12444444
158.0,50.11308204
158.0,50.10840708
158.0,50.10596026
158.0,50.11453744
158.0,50.11868132
158.0,50.12280702
158.0,50.14442013
158.0,50.13973799
158.0,50.14379085
158.0,50.15652174
158.0,50.15618221
158.0,50.16883117
158.0,50.16846652
158.0,50.16594828
158.0,50.1827957
158.0,50.18240343
158.0,50.17558887
158.0,50.18376068
158.0,50.1684435
158.0,50.17021277
158.0,50.16348195
158.0,50.13771186
158.0,50.12896406
158.0,50.11181435
158.0,50.09894737
158.0,50.09033613
158.0,50.09224319
158.0,50.10041841
158.0,50.10020877
158.0,50.09791667
158.0,50.11434511
158.0,50.11825726
158.0,50.12008282
158.0,50.11983471
158.0,50.13402062
158.0,50.14403292
158.0,50.14989733
158.0,50.15163934
158.0,50.16564417
158.0,50.16938776
158.0,50.16904277
158.0,50.16056911
158.0,50.15618661
158.0,50.15991903
158.0,50.15151515
158.0,50.14112903
158.0,50.14285714
158.0,50.13654618
158.0,50.13026052
159.0,0.0
159.0,0.0
159.0,76.0
159.0,68.5
159.0,67.33333333
159.0,67.5
159.0,64.6
159.0,64.0
159.0,63.57142857
159.0,63.0
159.0,61.0
159.0,60.2
159.0,59.36363636
159.0,58.41666667
159.0,57.84615385
159.0,57.28571429
159.0,56.93333333
159.0,56.125
159.0,56.0
159.0,55.5
159.0,54.94736842
159.0,54.3
159.0,53.9047619
159.0,53.63636364
159.0,53.65217391
159.0,53.79166667
159.0,54.0
159.0,54.11538462
159.0,54.18518519
