memory-size,avg-attendance 
5.0,64.7
5.0,63.54545455
5.0,63.08333333
5.0,64.23076923
5.0,64.14285714
5.0,64.46666667
5.0,64.75
5.0,64.29411765
5.0,64.22222222
5.0,64.89473684
5.0,64.6
5.0,64.71428571
5.0,64.86363636
5.0,64.73913043
5.0,64.83333333
5.0,65.32
5.0,65.03846154
5.0,65.03703704
5.0,65.10714286
5.0,64.96551724
5.0,65.2
5.0,65.58064516
5.0,65.3125
5.0,65.18181818
5.0,65.38235294
5.0,65.17142857
5.0,65.25
5.0,65.59459459
5.0,65.47368421
5.0,65.28205128
5.0,65.325
5.0,65.2195122
5.0,65.30952381
5.0,65.62790698
5.0,65.54545455
5.0,65.33333333
5.0,65.41304348
5.0,65.25531915
5.0,65.33333333
5.0,65.59183673
5.0,65.52
5.0,65.33333333
5.0,65.46153846
5.0,65.28301887
5.0,65.31481481
5.0,65.50909091
5.0,65.46428571
5.0,65.36842105
5.0,65.43103448
5.0,65.38983051
5.0,65.41666667
5.0,65.59016393
5.0,65.56451613
5.0,65.44444444
5.0,65.546875
5.0,65.52307692
5.0,65.53030303
5.0,65.64179104
5.0,65.57352941
5.0,65.49275362
5.0,65.62857143
5.0,65.54929577
5.0,65.55555556
5.0,65.67123288
5.0,65.62162162
5.0,65.56
5.0,65.65789474
5.0,65.68831169
5.0,65.61538462
5.0,65.64556962
5.0,65.7
5.0,65.66666667
5.0,65.73170732
5.0,65.73493976
5.0,65.70238095
5.0,65.72941176
5.0,65.81395349
5.0,65.73563218
5.0,65.77272727
5.0,65.84269663
5.0,65.75555556
5.0,65.75824176
5.0,65.88043478
5.0,65.80645161
5.0,65.77659574
5.0,65.84210526
5.0,65.80208333
5.0,65.81443299
5.0,65.90816327
5.0,65.87878788
5.0,65.79
5.0,65.87128713
5.0,65.87254902
5.0,65.86407767
5.0,65.89423077
5.0,65.82857143
5.0,65.82075472
5.0,65.94392523
5.0,65.89814815
5.0,65.86238532
5.0,65.89090909
5.0,65.83783784
5.0,65.83928571
5.0,65.97345133
5.0,65.94736842
5.0,65.86086957
5.0,65.87068966
5.0,65.83760684
5.0,65.78813559
5.0,65.93277311
5.0,65.925
5.0,65.81818182
5.0,65.81147541
5.0,65.81300813
5.0,65.73387097
5.0,65.848
5.0,65.87301587
5.0,65.78740157
5.0,65.765625
5.0,65.76744186
5.0,65.70769231
5.0,65.82442748
5.0,65.81060606
5.0,65.71428571
5.0,65.73134328
5.0,65.77037037
5.0,65.66911765
5.0,65.75912409
5.0,65.76086957
5.0,65.69064748
5.0,65.69285714
5.0,65.71631206
5.0,65.66197183
5.0,65.72027972
5.0,65.75694444
5.0,65.68965517
5.0,65.71232877
5.0,65.72789116
5.0,65.69594595
5.0,65.73154362
5.0,65.76666667
5.0,65.72847682
5.0,65.73684211
5.0,65.77124183
5.0,65.75324675
5.0,65.78064516
5.0,65.80769231
5.0,65.74522293
5.0,65.74683544
5.0,65.79874214
5.0,65.775
5.0,65.7826087
5.0,65.80246914
5.0,65.76687117
5.0,65.76829268
5.0,65.85454545
5.0,65.80120482
5.0,65.79041916
5.0,65.81547619
5.0,65.78106509
5.0,65.79411765
5.0,65.87134503
5.0,65.8255814
5.0,65.79190751
5.0,65.81034483
5.0,65.77142857
5.0,65.78977273
5.0,65.8700565
5.0,65.83707865
5.0,65.77653631
5.0,65.80555556
5.0,65.77348066
5.0,65.79120879
5.0,65.84153005
5.0,65.80978261
5.0,65.77297297
5.0,65.82258065
5.0,65.78074866
5.0,65.78191489
5.0,65.83068783
5.0,65.8
5.0,65.76963351
5.0,65.82291667
5.0,65.79792746
5.0,65.78350515
5.0,65.81025641
5.0,65.78571429
5.0,65.7715736
5.0,65.83838384
5.0,65.8241206
5.0,65.79
5.0,65.78606965
5.0,65.78217822
5.0,65.77339901
5.0,65.84313725
5.0,65.83902439
5.0,65.77184466
5.0,65.76811594
5.0,65.76923077
5.0,65.74162679
5.0,65.81904762
5.0,65.81990521
5.0,65.73584906
5.0,65.7370892
5.0,65.73831776
5.0,65.69302326
5.0,65.74537037
5.0,65.75576037
5.0,65.72018349
5.0,65.69863014
5.0,65.71818182
5.0,65.67873303
5.0,65.73423423
5.0,65.74887892
5.0,65.70982143
5.0,65.71555556
5.0,65.72123894
5.0,65.68722467
5.0,65.72807018
5.0,65.77729258
5.0,65.73043478
5.0,65.71428571
5.0,65.72413793
5.0,65.69098712
5.0,65.73076923
5.0,65.77446809
5.0,65.72457627
5.0,65.71308017
5.0,65.72689076
5.0,65.68619247
5.0,65.7125
5.0,65.76763485
5.0,65.71900826
5.0,65.7037037
5.0,65.72131148
5.0,65.66938776
5.0,65.69918699
5.0,65.75708502
5.0,65.71774194
5.0,65.69076305
5.0,65.704
5.0,65.66135458
5.0,65.71031746
5.0,65.73913043
5.0,65.70866142
5.0,65.6745098
5.0,65.71484375
5.0,65.64980545
5.0,65.68992248
5.0,65.71814672
5.0,65.68846154
5.0,65.651341
5.0,65.65648855
5.0,65.63878327
5.0,65.68181818
5.0,65.69811321
5.0,65.66541353
5.0,65.65917603
5.0,65.67910448
5.0,65.62453532
5.0,65.66296296
5.0,65.69372694
5.0,65.65808824
5.0,65.64835165
5.0,65.64233577
5.0,65.61818182
5.0,65.6557971
5.0,65.68953069
5.0,65.64388489
5.0,65.6344086
5.0,65.64285714
5.0,65.59786477
5.0,65.63829787
5.0,65.68904594
5.0,65.64788732
5.0,65.62105263
5.0,65.61538462
5.0,65.58188153
5.0,65.62152778
5.0,65.65397924
5.0,65.62413793
5.0,65.604811
5.0,65.62671233
5.0,65.56996587
5.0,65.60884354
5.0,65.63728814
5.0,65.61486486
5.0,65.58922559
5.0,65.59395973
5.0,65.56187291
5.0,65.60666667
5.0,65.62126246
5.0,65.59602649
5.0,65.57755776
5.0,65.59210526
5.0,65.5442623
5.0,65.58496732
5.0,65.60912052
5.0,65.58441558
5.0,65.56957929
5.0,65.57096774
5.0,65.52411576
5.0,65.57051282
5.0,65.59744409
5.0,65.57006369
5.0,65.54285714
5.0,65.5443038
5.0,65.50157729
5.0,65.54716981
5.0,65.57366771
5.0,65.540625
5.0,65.52336449
5.0,65.52484472
5.0,65.46749226
5.0,65.5154321
5.0,65.53846154
5.0,65.51533742
5.0,65.48929664
5.0,65.4847561
5.0,65.42553191
5.0,65.47878788
5.0,65.50151057
5.0,65.48192771
5.0,65.45645646
5.0,65.44311377
5.0,65.38208955
5.0,65.43452381
5.0,65.45103858
5.0,65.4260355
5.0,65.39823009
5.0,65.37941176
5.0,65.32844575
5.0,65.38596491
5.0,65.40233236
5.0,65.37790698
5.0,65.35072464
5.0,65.34104046
5.0,65.2795389
5.0,65.3362069
5.0,65.35816619
5.0,65.33428571
5.0,65.3019943
5.0,65.28409091
5.0,65.22096317
5.0,65.27683616
5.0,65.29577465
5.0,65.28089888
5.0,65.2464986
5.0,65.22905028
5.0,65.1643454
5.0,65.225
5.0,65.24376731
5.0,65.22651934
5.0,65.19834711
5.0,65.17857143
5.0,65.11780822
5.0,65.17759563
5.0,65.19073569
5.0,65.17119565
5.0,65.14092141
5.0,65.13243243
5.0,65.07008086
5.0,65.12365591
5.0,65.14209115
5.0,65.12299465
5.0,65.09333333
5.0,65.07446809
5.0,65.02387268
5.0,65.07936508
5.0,65.09498681
5.0,65.06842105
5.0,65.04199475
5.0,65.03141361
5.0,64.97127937
5.0,65.0234375
5.0,65.04675325
5.0,65.02331606
5.0,64.99741602
5.0,64.97680412
5.0,64.92544987
5.0,64.98717949
5.0,65.00255754
5.0,64.97959184
5.0,64.95165394
5.0,64.94162437
5.0,64.88101266
5.0,64.93434343
5.0,64.95969773
5.0,64.93467337
5.0,64.90726817
5.0,64.885
5.0,64.83541147
5.0,64.89552239
5.0,64.91066998
5.0,64.88613861
5.0,64.8617284
5.0,64.85221675
5.0,64.78869779
5.0,64.84068627
5.0,64.86552567
5.0,64.84390244
5.0,64.81508516
5.0,64.79126214
5.0,64.7409201
5.0,64.80193237
5.0,64.81445783
5.0,64.78605769
5.0,64.76738609
5.0,64.76315789
5.0,64.70644391
5.0,64.75952381
5.0,64.77434679
5.0,64.7464455
5.0,64.71631206
5.0,64.70754717
5.0,64.65882353
5.0,64.71596244
5.0,64.735363
5.0,64.71261682
5.0,64.68298368
5.0,64.66976744
5.0,64.61484919
5.0,64.67361111
5.0,64.69284065
5.0,64.67050691
5.0,64.64137931
5.0,64.62844037
5.0,64.56979405
5.0,64.62785388
5.0,64.65148064
5.0,64.63181818
5.0,64.59863946
5.0,64.58371041
5.0,64.52595937
5.0,64.58333333
5.0,64.60224719
5.0,64.57847534
5.0,64.55928412
5.0,64.54910714
5.0,64.49443207
5.0,64.54666667
5.0,64.56762749
5.0,64.54867257
5.0,64.5187638
5.0,64.49779736
5.0,64.45714286
5.0,64.50438596
5.0,64.50765864
5.0,64.49344978
5.0,64.47276688
5.0,64.47173913
5.0,64.42299349
5.0,64.46320346
5.0,64.47948164
5.0,64.46336207
5.0,64.44731183
5.0,64.42918455
5.0,64.40471092
5.0,64.44444444
5.0,64.45842217
5.0,64.44680851
5.0,64.43949045
5.0,64.42161017
5.0,64.39112051
5.0,64.43881857
5.0,64.45263158
5.0,64.43697479
5.0,64.41719078
5.0,64.40794979
5.0,64.36534447
5.0,64.41041667
5.0,64.43035343
5.0,64.41078838
5.0,64.38923395
5.0,64.37190083
5.0,64.33402062
5.0,64.38271605
5.0,64.39425051
5.0,64.37090164
5.0,64.35582822
5.0,64.35306122
5.0,64.30549898
5.0,64.3495935
5.0,64.36105477
5.0,64.34615385
5.0,64.31919192
5.0,64.31451613
5.0,64.27364185
5.0,64.31726908
5.0,64.33266533
10.0,0.0
10.0,0.0
10.0,68.0
10.0,53.5
10.0,47.0
10.0,45.75
10.0,45.2
10.0,43.83333333
10.0,44.14285714
10.0,43.75
10.0,44.11111111
10.0,44.9
10.0,45.54545455
10.0,45.83333333
10.0,45.69230769
10.0,45.07142857
10.0,44.86666667
10.0,44.5625
10.0,44.76470588
10.0,44.44444444
10.0,44.36842105
10.0,44.45
10.0,44.38095238
10.0,44.5
10.0,44.69565217
10.0,44.70833333
10.0,44.68
10.0,44.61538462
10.0,44.14814815
10.0,44.21428571
10.0,44.0
10.0,44.1
10.0,44.22580645
10.0,44.21875
10.0,44.36363636
10.0,44.32352941
10.0,44.42857143
10.0,44.38888889
10.0,44.24324324
10.0,44.18421053
10.0,44.15384615
10.0,44.1
10.0,44.09756098
10.0,44.14285714
10.0,44.11627907
10.0,44.06818182
10.0,44.11111111
10.0,44.13043478
10.0,44.10638298
10.0,44.02083333
10.0,44.04081633
10.0,43.92
10.0,43.84313725
10.0,43.86538462
10.0,43.83018868
10.0,43.83333333
10.0,43.78181818
10.0,43.80357143
10.0,43.87719298
10.0,43.84482759
10.0,43.83050847
10.0,43.78333333
10.0,43.67213115
10.0,43.61290323
10.0,43.63492063
10.0,43.625
10.0,43.64615385
10.0,43.63636364
10.0,43.68656716
10.0,43.72058824
10.0,43.72463768
10.0,43.72857143
10.0,43.66197183
10.0,43.625
10.0,43.56164384
10.0,43.59459459
10.0,43.62666667
10.0,43.51315789
10.0,43.54545455
10.0,43.58974359
10.0,43.59493671
10.0,43.6625
10.0,43.71604938
10.0,43.69512195
10.0,43.6626506
10.0,43.60714286
10.0,43.57647059
10.0,43.51162791
10.0,43.49425287
10.0,43.55681818
10.0,43.52808989
10.0,43.55555556
10.0,43.61538462
10.0,43.63043478
10.0,43.6344086
10.0,43.64893617
10.0,43.55789474
10.0,43.51041667
10.0,43.53608247
10.0,43.51020408
10.0,43.53535354
10.0,43.54
10.0,43.59405941
10.0,43.64705882
10.0,43.67961165
10.0,43.71153846
10.0,43.65714286
10.0,43.66037736
10.0,43.56074766
10.0,43.5462963
10.0,43.55045872
10.0,43.53636364
10.0,43.57657658
10.0,43.57142857
10.0,43.61946903
10.0,43.65789474
10.0,43.69565217
10.0,43.68965517
10.0,43.66666667
10.0,43.59322034
10.0,43.60504202
10.0,43.575
10.0,43.55371901
10.0,43.60655738
10.0,43.6097561
10.0,43.63709677
10.0,43.664
10.0,43.68253968
10.0,43.69291339
10.0,43.671875
10.0,43.63565891
10.0,43.59230769
10.0,43.58015267
10.0,43.57575758
10.0,43.57142857
10.0,43.58208955
10.0,43.59259259
10.0,43.63235294
10.0,43.64963504
10.0,43.66666667
10.0,43.62589928
10.0,43.61428571
10.0,43.55319149
10.0,43.54225352
10.0,43.55244755
10.0,43.52083333
10.0,43.56551724
10.0,43.53424658
10.0,43.56462585
10.0,43.63513514
10.0,43.62416107
10.0,43.63333333
10.0,43.65562914
10.0,43.57236842
10.0,43.53594771
10.0,43.59090909
10.0,43.56774194
10.0,43.6025641
10.0,43.61146497
10.0,43.65822785
10.0,43.64779874
10.0,43.65
10.0,43.66459627
10.0,43.61728395
10.0,43.59509202
10.0,43.57317073
10.0,43.58787879
10.0,43.61445783
10.0,43.61676647
10.0,43.60119048
10.0,43.64497041
10.0,43.67058824
10.0,43.68421053
10.0,43.65116279
10.0,43.65895954
10.0,43.61494253
10.0,43.61142857
10.0,43.61363636
10.0,43.5819209
10.0,43.61797753
10.0,43.60335196
10.0,43.61666667
10.0,43.64640884
10.0,43.64835165
10.0,43.64480874
10.0,43.64673913
10.0,43.63243243
10.0,43.60215054
10.0,43.62032086
10.0,43.62234043
10.0,43.61375661
10.0,43.61578947
10.0,43.61780105
10.0,43.63020833
10.0,43.61658031
10.0,43.6443299
10.0,43.64615385
10.0,43.6122449
10.0,43.63451777
10.0,43.61111111
10.0,43.57788945
10.0,43.57
10.0,43.5721393
10.0,43.58415842
10.0,43.57635468
10.0,43.58333333
10.0,43.63414634
10.0,43.63106796
10.0,43.61352657
10.0,43.62019231
10.0,43.57416268
10.0,43.55238095
10.0,43.55924171
10.0,43.53301887
10.0,43.56338028
10.0,43.57009346
10.0,43.57674419
10.0,43.60648148
10.0,43.63133641
10.0,43.63302752
10.0,43.62100457
10.0,43.6
10.0,43.57013575
10.0,43.54954955
10.0,43.5470852
10.0,43.55357143
10.0,43.55111111
10.0,43.56637168
10.0,43.57709251
10.0,43.61403509
10.0,43.62445415
10.0,43.6173913
10.0,43.6017316
10.0,43.57758621
10.0,43.55793991
10.0,43.55555556
10.0,43.56595745
10.0,43.56779661
10.0,43.57805907
10.0,43.58403361
10.0,43.59414226
10.0,43.60416667
10.0,43.60580913
10.0,43.58264463
10.0,43.58024691
10.0,43.56557377
10.0,43.55918367
10.0,43.55691057
10.0,43.55060729
10.0,43.57258065
10.0,43.562249
10.0,43.568
10.0,43.60159363
10.0,43.57539683
10.0,43.57312253
10.0,43.56299213
10.0,43.55294118
10.0,43.54296875
10.0,43.54474708
10.0,43.5503876
10.0,43.56756757
10.0,43.57307692
10.0,43.60153257
10.0,43.59160305
10.0,43.57414449
10.0,43.56818182
10.0,43.53584906
10.0,43.54511278
10.0,43.52808989
10.0,43.55970149
10.0,43.58364312
10.0,43.59259259
10.0,43.59409594
10.0,43.61397059
10.0,43.62637363
10.0,43.59124088
10.0,43.58545455
10.0,43.58695652
10.0,43.58483755
10.0,43.57553957
10.0,43.57706093
10.0,43.58928571
10.0,43.58362989
10.0,43.59929078
10.0,43.61837456
10.0,43.60915493
10.0,43.59298246
10.0,43.59090909
10.0,43.57491289
10.0,43.5625
10.0,43.57093426
10.0,43.57241379
10.0,43.57044674
10.0,43.57534247
10.0,43.58703072
10.0,43.60884354
10.0,43.59322034
10.0,43.59797297
10.0,43.57239057
10.0,43.56040268
10.0,43.55183946
10.0,43.54666667
10.0,43.56810631
10.0,43.54966887
10.0,43.56765677
10.0,43.59539474
10.0,43.6
10.0,43.60130719
10.0,43.61237785
10.0,43.58441558
10.0,43.5631068
10.0,43.56451613
10.0,43.55948553
10.0,43.57371795
10.0,43.56230032
10.0,43.57324841
10.0,43.59047619
10.0,43.60759494
10.0,43.61829653
10.0,43.61006289
10.0,43.60501567
10.0,43.58125
10.0,43.57632399
10.0,43.57142857
10.0,43.57275542
10.0,43.57716049
10.0,43.58153846
10.0,43.59509202
10.0,43.60550459
10.0,43.61280488
10.0,43.61398176
10.0,43.6030303
10.0,43.58308157
10.0,43.58433735
10.0,43.57357357
10.0,43.5748503
10.0,43.58208955
10.0,43.58035714
10.0,43.59643917
10.0,43.59171598
10.0,43.60176991
10.0,43.59705882
10.0,43.59530792
10.0,43.5877193
10.0,43.56851312
10.0,43.56686047
10.0,43.56811594
10.0,43.57225434
10.0,43.57636888
10.0,43.5862069
10.0,43.6017192
10.0,43.61428571
10.0,43.60683761
10.0,43.60227273
10.0,43.59206799
10.0,43.57344633
10.0,43.57464789
10.0,43.56741573
10.0,43.58263305
10.0,43.57821229
10.0,43.5821727
10.0,43.61666667
10.0,43.61495845
10.0,43.62154696
10.0,43.60881543
10.0,43.5989011
10.0,43.58082192
10.0,43.57923497
10.0,43.58038147
10.0,43.58423913
10.0,43.58807588
10.0,43.59459459
10.0,43.61455526
10.0,43.62096774
10.0,43.62198391
10.0,43.60962567
10.0,43.60533333
10.0,43.58776596
10.0,43.57824934
10.0,43.59259259
10.0,43.5883905
10.0,43.6
10.0,43.59317585
10.0,43.59947644
10.0,43.61357702
10.0,43.60416667
10.0,43.60519481
10.0,43.59585492
10.0,43.58139535
10.0,43.58247423
10.0,43.57583548
10.0,43.58205128
10.0,43.59079284
10.0,43.59438776
10.0,43.59796438
10.0,43.6142132
10.0,43.60506329
10.0,43.5959596
10.0,43.58942065
10.0,43.57286432
10.0,43.57393484
10.0,43.5725
10.0,43.57605985
10.0,43.58955224
10.0,43.59057072
10.0,43.60148515
10.0,43.60246914
10.0,43.59359606
10.0,43.59213759
10.0,43.59068627
10.0,43.58190709
10.0,43.57073171
10.0,43.57420925
10.0,43.57524272
10.0,43.56900726
10.0,43.58454106
10.0,43.58554217
10.0,43.59615385
10.0,43.58513189
10.0,43.58133971
10.0,43.56801909
10.0,43.55238095
10.0,43.56057007
10.0,43.5450237
10.0,43.55791962
10.0,43.56603774
10.0,43.56705882
10.0,43.58685446
10.0,43.58548009
10.0,43.5771028
10.0,43.57109557
10.0,43.56976744
10.0,43.55684455
10.0,43.5625
10.0,43.55658199
10.0,43.56912442
10.0,43.57241379
10.0,43.58027523
10.0,43.58810069
10.0,43.5913242
10.0,43.5808656
10.0,43.56818182
10.0,43.57369615
10.0,43.57013575
10.0,43.57110609
10.0,43.57432432
10.0,43.57078652
10.0,43.56950673
10.0,43.57270694
10.0,43.578125
10.0,43.58129176
10.0,43.57555556
10.0,43.57427938
10.0,43.55973451
10.0,43.54966887
10.0,43.56167401
10.0,43.55384615
10.0,43.56359649
10.0,43.56455142
10.0,43.56550218
10.0,43.57298475
10.0,43.56956522
10.0,43.55965293
10.0,43.55411255
10.0,43.55291577
10.0,43.55172414
10.0,43.54408602
10.0,43.54506438
10.0,43.5503212
10.0,43.54487179
10.0,43.54371002
10.0,43.55531915
10.0,43.54564756
10.0,43.54661017
10.0,43.53699789
10.0,43.52742616
10.0,43.52421053
10.0,43.51470588
10.0,43.52620545
10.0,43.5292887
10.0,43.52818372
10.0,43.5375
10.0,43.54054054
10.0,43.52697095
10.0,43.53830228
10.0,43.52272727
10.0,43.50721649
10.0,43.51440329
10.0,43.50718686
10.0,43.5204918
10.0,43.52147239
10.0,43.53673469
10.0,43.54378819
10.0,43.54471545
10.0,43.54361055
10.0,43.53441296
10.0,43.52323232
10.0,43.52217742
10.0,43.52515091
10.0,43.52610442
10.0,43.53106212
10.0,0.0
10.0,0.0
10.0,39.0
10.0,48.0
10.0,50.0
10.0,48.5
10.0,52.6
10.0,51.0
10.0,50.28571429
10.0,48.25
10.0,48.44444444
10.0,48.8
10.0,48.90909091
10.0,49.0
10.0,49.69230769
10.0,50.35714286
10.0,50.66666667
10.0,51.0625
10.0,50.52941176
10.0,50.33333333
10.0,49.84210526
10.0,49.75
10.0,49.57142857
10.0,49.40909091
10.0,49.08695652
10.0,49.20833333
10.0,49.64
10.0,49.69230769
10.0,50.14814815
10.0,49.96428571
10.0,49.96551724
10.0,49.83333333
10.0,49.83870968
10.0,49.59375
10.0,49.54545455
10.0,49.14705882
10.0,49.25714286
10.0,49.47222222
10.0,49.2972973
10.0,49.63157895
10.0,49.71794872
10.0,49.775
10.0,49.73170732
10.0,49.85714286
10.0,49.69767442
10.0,49.72727273
10.0,49.35555556
10.0,49.2173913
10.0,49.25531915
10.0,49.14583333
10.0,49.28571429
10.0,49.38
10.0,49.43137255
10.0,49.48076923
10.0,49.67924528
10.0,49.44444444
10.0,49.63636364
10.0,49.46428571
10.0,49.1754386
10.0,49.13793103
10.0,49.08474576
10.0,49.15
10.0,49.1147541
10.0,49.22580645
10.0,49.22222222
10.0,49.421875
10.0,49.38461538
10.0,49.48484848
10.0,49.49253731
10.0,49.30882353
10.0,49.24637681
10.0,49.21428571
10.0,49.25352113
10.0,49.15277778
10.0,49.16438356
10.0,49.16216216
10.0,49.32
10.0,49.36842105
10.0,49.41558442
10.0,49.47435897
10.0,49.40506329
10.0,49.35
10.0,49.30864198
10.0,49.24390244
10.0,49.1686747
10.0,49.1547619
10.0,49.10588235
10.0,49.22093023
10.0,49.22988506
10.0,49.27272727
10.0,49.42696629
10.0,49.36666667
10.0,49.3956044
10.0,49.41304348
10.0,49.30107527
10.0,49.26595745
10.0,49.26315789
10.0,49.15625
10.0,49.22680412
10.0,49.18367347
10.0,49.15151515
10.0,49.27
10.0,49.34653465
10.0,49.37254902
10.0,49.4368932
10.0,49.41346154
10.0,49.33333333
10.0,49.39622642
10.0,49.28037383
10.0,49.23148148
10.0,49.19266055
10.0,49.18181818
10.0,49.18018018
10.0,49.25892857
10.0,49.26548673
10.0,49.3245614
10.0,49.35652174
10.0,49.29310345
10.0,49.43589744
10.0,49.37288136
10.0,49.28571429
10.0,49.21666667
10.0,49.25619835
10.0,49.19672131
10.0,49.20325203
10.0,49.21774194
10.0,49.224
10.0,49.32539683
10.0,49.35433071
10.0,49.421875
10.0,49.46511628
10.0,49.38461538
10.0,49.32061069
10.0,49.32575758
10.0,49.2556391
10.0,49.2238806
10.0,49.2
10.0,49.17647059
10.0,49.26277372
10.0,49.26086957
10.0,49.31654676
10.0,49.39285714
10.0,49.39716312
10.0,49.37323944
10.0,49.40559441
10.0,49.35416667
10.0,49.33103448
10.0,49.2739726
10.0,49.23129252
10.0,49.23648649
10.0,49.2147651
10.0,49.22
10.0,49.29801325
10.0,49.32236842
10.0,49.30065359
10.0,49.37012987
10.0,49.35483871
10.0,49.35897436
10.0,49.32484076
10.0,49.2721519
10.0,49.23899371
10.0,49.23125
10.0,49.21118012
10.0,49.2345679
10.0,49.25766871
10.0,49.23170732
10.0,49.32727273
10.0,49.35542169
10.0,49.35329341
10.0,49.39285714
10.0,49.40236686
10.0,49.32941176
10.0,49.32163743
10.0,49.28488372
10.0,49.25433526
10.0,49.25287356
10.0,49.22857143
10.0,49.26704545
10.0,49.30508475
10.0,49.31460674
10.0,49.34636872
10.0,49.40555556
10.0,49.35359116
10.0,49.36263736
10.0,49.36612022
10.0,49.32065217
10.0,49.2972973
10.0,49.28494624
10.0,49.25668449
10.0,49.2606383
10.0,49.26984127
10.0,49.26842105
10.0,49.35078534
10.0,49.375
10.0,49.36787565
10.0,49.40721649
10.0,49.40512821
10.0,49.35714286
10.0,49.34010152
10.0,49.31818182
10.0,49.28643216
10.0,49.31
10.0,49.27363184
10.0,49.29207921
10.0,49.33004926
10.0,49.35294118
10.0,49.3902439
10.0,49.41747573
10.0,49.38164251
10.0,49.375
10.0,49.38277512
10.0,49.33333333
10.0,49.36018957
10.0,49.29716981
10.0,49.28169014
10.0,49.28971963
10.0,49.30697674
10.0,49.33796296
10.0,49.37327189
10.0,49.38990826
10.0,49.37899543
10.0,49.40454545
10.0,49.3800905
10.0,49.38288288
10.0,49.31838565
10.0,49.30357143
10.0,49.29777778
10.0,49.30088496
10.0,49.31277533
10.0,49.3377193
10.0,49.34061135
10.0,49.34347826
10.0,49.40692641
10.0,49.37931034
10.0,49.41630901
10.0,49.38461538
10.0,49.32765957
10.0,49.31779661
10.0,49.32067511
10.0,49.30252101
10.0,49.32217573
10.0,49.33333333
10.0,49.31950207
10.0,49.39256198
10.0,49.39506173
10.0,49.39754098
10.0,49.41632653
10.0,49.41869919
10.0,49.37246964
10.0,49.37096774
10.0,49.36546185
10.0,49.344
10.0,49.33864542
10.0,49.34126984
10.0,49.34387352
10.0,49.38582677
10.0,49.38431373
10.0,49.4140625
10.0,49.43190661
10.0,49.40310078
10.0,49.4015444
10.0,49.40769231
10.0,49.37547893
10.0,49.3740458
10.0,49.35361217
10.0,49.33712121
10.0,49.36981132
10.0,49.37218045
10.0,49.39700375
10.0,49.43656716
10.0,49.43494424
10.0,49.44074074
10.0,49.45387454
10.0,49.42647059
10.0,49.43223443
10.0,49.39781022
10.0,49.35636364
10.0,49.34782609
10.0,49.3465704
10.0,49.35971223
10.0,49.390681
10.0,49.39642857
10.0,49.40213523
10.0,49.45035461
10.0,49.43109541
10.0,49.44014085
10.0,49.42807018
10.0,49.38811189
10.0,49.36236934
10.0,49.35763889
10.0,49.34948097
10.0,49.34827586
10.0,49.35738832
10.0,49.34931507
10.0,49.41296928
10.0,49.41836735
10.0,49.41694915
10.0,49.43243243
10.0,49.41077441
10.0,49.38590604
10.0,49.37458194
10.0,49.37666667
10.0,49.33887043
10.0,49.35761589
10.0,49.34323432
10.0,49.36184211
10.0,49.39672131
10.0,49.39542484
10.0,49.42996743
10.0,49.44155844
10.0,49.42394822
10.0,49.42258065
10.0,49.4244373
10.0,49.37179487
10.0,49.38019169
10.0,49.36942675
10.0,49.35555556
10.0,49.37341772
10.0,49.37539432
10.0,49.40251572
10.0,49.43260188
10.0,49.415625
10.0,49.42056075
10.0,49.45962733
10.0,49.41176471
10.0,49.39814815
10.0,49.38769231
10.0,49.36196319
10.0,49.37920489
10.0,49.37195122
10.0,49.37993921
10.0,49.4
10.0,49.44410876
10.0,49.42168675
10.0,49.45945946
10.0,49.46407186
10.0,49.4238806
10.0,49.44940476
10.0,49.43916914
10.0,49.42011834
10.0,49.40707965
10.0,49.40882353
10.0,49.39296188
10.0,49.43859649
10.0,49.43731778
10.0,49.44767442
10.0,49.46956522
10.0,49.45953757
10.0,49.45821326
10.0,49.4683908
10.0,49.45558739
10.0,49.42285714
10.0,49.41595442
10.0,49.40909091
10.0,49.42209632
10.0,49.40677966
10.0,49.41971831
10.0,49.45786517
10.0,49.44817927
10.0,49.46368715
10.0,49.47075209
10.0,49.45833333
10.0,49.4598338
10.0,49.43922652
10.0,49.41322314
10.0,49.42582418
10.0,49.41369863
10.0,49.3989071
10.0,49.42234332
10.0,49.42934783
10.0,49.43631436
10.0,49.45675676
10.0,49.46091644
10.0,49.44892473
10.0,49.4691689
10.0,49.43315508
10.0,49.42933333
10.0,49.42021277
10.0,49.4137931
10.0,49.4047619
10.0,49.41952507
10.0,49.41842105
10.0,49.43569554
10.0,49.44502618
10.0,49.43603133
10.0,49.46614583
10.0,49.46493506
10.0,49.44300518
10.0,49.43669251
10.0,49.43298969
10.0,49.40359897
10.0,49.41025641
10.0,49.40664962
10.0,49.40816327
10.0,49.42239186
10.0,49.42639594
10.0,49.45822785
10.0,49.46717172
10.0,49.46095718
10.0,49.45477387
10.0,49.45864662
10.0,49.42
10.0,49.42643392
10.0,49.41791045
10.0,49.40694789
10.0,49.41336634
10.0,49.41234568
10.0,49.42857143
10.0,49.44717445
10.0,49.44117647
10.0,49.43520782
10.0,49.47317073
10.0,49.44282238
10.0,49.43446602
10.0,49.42372881
10.0,49.39855072
10.0,49.40240964
10.0,49.39903846
10.0,49.41007194
10.0,49.42105263
10.0,49.44391408
10.0,49.43571429
10.0,49.4631829
10.0,49.46445498
10.0,49.45390071
