std,[run number] 
1.327106205,48.0
2.019578361,48.0
0.101015254,48.0
0.100298834,48.0
2.708916119,48.0
0.820837242,48.0
2.219529619,48.0
0.604698213,48.0
0.600556444,48.0
2.915011629,48.0
4.127974723,48.0
0.113896394,48.0
1.994041123,48.0
0.575987643,48.0
1.274653013,48.0
2.671292284,48.0
0.546400695,48.0
1.947965133,48.0
0.17224396,48.0
1.576352697,48.0
0.541518484,48.0
0.538112708,48.0
1.573312588,48.0
4.058178049,48.0
0.886065905,48.0
1.227676191,48.0
1.922985515,48.0
0.899954085,48.0
1.21400863,48.0
0.503866509,48.0
0.500867303,48.0
1.903749026,48.0
0.486655844,48.0
0.483809903,48.0
0.480997055,48.0
1.630841651,48.0
4.002874595,48.0
0.941462172,48.0
0.233023826,48.0
1.877628176,48.0
3.054860195,48.0
1.884301311,48.0
2.345237491,48.0
0.222680036,48.0
1.888208218,48.0
0.231838289,48.0
0.230578298,48.0
3.287090983,48.0
0.95041234,48.0
1.867971925,48.0
0.252000821,48.0
0.250667483,48.0
1.860807319,48.0
2.369363036,48.0
3.270368863,48.0
1.670677162,48.0
2.365527325,48.0
3.977928918,48.0
1.143636988,48.0
0.434314317,48.0
2.542727415,48.0
0.987817513,48.0
1.831406563,48.0
0.288471423,48.0
1.694255852,48.0
1.832207719,48.0
1.694976549,48.0
1.127921549,48.0
1.122446201,48.0
0.994048663,48.0
0.285562354,48.0
2.395366512,48.0
1.134738025,48.0
0.425604556,48.0
0.983945757,48.0
1.835821831,48.0
0.419638136,48.0
0.286131581,48.0
3.234358795,48.0
0.404061018,48.0
1.106070699,48.0
3.212654097,48.0
1.729197492,48.0
1.094255743,48.0
0.385405047,48.0
2.432066821,48.0
1.098540892,48.0
0.314269681,48.0
0.312879107,48.0
0.311500785,48.0
0.310134553,48.0
1.099257704,48.0
1.017618889,48.0
0.394877813,48.0
2.505352475,48.0
3.842048004,48.0
2.51113562,48.0
0.388156488,48.0
1.725819941,48.0
5.322694083,48.0
0.332756132,48.0
0.372784328,48.0
2.483712569,48.0
1.065061251,48.0
1.060660172,48.0
1.760492192,48.0
3.880393361,48.0
1.769210028,48.0
1.054911336,48.0
1.05064044,48.0
1.77061819,48.0
2.462094696,48.0
1.773423807,48.0
0.346510494,48.0
0.359165349,48.0
0.346566169,48.0
0.345201736,48.0
1.769153437,48.0
1.057898036,48.0
2.467995264,48.0
1.063400896,48.0
1.053834817,48.0
3.162943025,48.0
3.188753569,48.0
1.754272549,48.0
1.7744885,48.0
2.472195299,48.0
0.349550899,48.0
3.870479223,48.0
1.742607723,48.0
1.031637132,48.0
1.732280181,48.0
0.387599273,48.0
1.022826045,48.0
1.094455716,48.0
3.908513307,48.0
3.151012335,48.0
1.792194278,48.0
3.194790421,48.0
1.044067413,48.0
1.777941151,48.0
0.342148443,48.0
0.340926484,48.0
0.339713222,48.0
2.452306496,48.0
1.034424761,48.0
1.735399389,48.0
3.843187383,48.0
1.102690994,48.0
3.129009101,48.0
1.109764809,48.0
2.515244883,48.0
3.130776231,48.0
1.108043616,48.0
0.399563763,48.0
1.01118683,48.0
1.106357549,48.0
1.011522243,48.0
1.008104938,48.0
2.518919106,48.0
3.12740516,48.0
2.520989394,48.0
1.715912456,48.0
0.300696571,48.0
1.814595217,48.0
1.010485928,48.0
1.811961127,48.0
0.396443474,48.0
1.014444042,48.0
1.103270841,48.0
1.014744147,48.0
1.716278595,48.0
0.301090629,48.0
3.824288122,48.0
0.417011691,48.0
2.403711231,48.0
1.691201251,48.0
1.838477631,48.0
3.101424047,48.0
1.842492748,48.0
3.246465096,48.0
3.10772322,48.0
0.426473777,48.0
3.94966498,48.0
0.996976642,48.0
3.940533146,48.0
0.301175111,48.0
0.300248418,48.0
0.29932741,48.0
3.118189537,48.0
1.698780926,48.0
2.398574978,48.0
0.276414469,48.0
3.095461408,48.0
3.79111467,48.0
1.15515342,48.0
0.963274208,48.0
1.665394777,48.0
3.979580129,48.0
1.852745661,48.0
1.142249416,48.0
1.843900869,48.0
1.686657646,48.0
1.843454336,48.0
0.277053534,48.0
0.276245798,48.0
0.275442758,48.0
0.979701569,48.0
2.386996302,48.0
1.67504834,48.0
0.965160118,48.0
1.152847446,48.0
3.786051737,48.0
0.455288127,48.0
2.56928856,48.0
1.668611753,48.0
1.861648362,48.0
1.856404282,48.0
0.969292442,48.0
0.443674843,48.0
1.67295934,48.0
0.963162162,48.0
0.255344115,48.0
0.959784828,48.0
1.662286936,48.0
0.952548804,48.0
0.460396448,48.0
0.951203917,48.0
0.243430203,48.0
1.167593214,48.0
0.95113548,48.0
0.948557877,48.0
1.87478852,48.0
1.656268983,48.0
0.241404734,48.0
1.874875621,48.0
0.951001901,48.0
1.872418757,48.0
1.867438919,48.0
1.663670331,48.0
0.456439298,48.0
0.455234973,48.0
2.36694691,48.0
1.655483593,48.0
0.464617283,48.0
0.947116916,48.0
3.765711895,48.0
1.886230297,48.0
1.176068792,48.0
2.353368305,48.0
1.179118782,48.0
1.176087628,48.0
0.942809042,48.0
0.940397765,48.0
1.177910021,48.0
0.23570226,48.0
0.940416125,48.0
1.643351962,48.0
0.933880926,48.0
0.931528581,48.0
0.481472205,48.0
2.341072827,48.0
2.335220145,48.0
3.313350728,48.0
3.04302172,48.0
0.214062102,48.0
2.607893822,48.0
2.336071292,48.0
2.330317422,48.0
1.907624682,48.0
0.918545574,48.0
0.210921827,48.0
0.494974747,48.0
0.917002225,48.0
1.906785519,48.0
1.624804686,48.0
3.316911519,48.0
2.334304314,48.0
1.623286,48.0
1.202251098,48.0
1.622285653,48.0
0.207575499,48.0
0.498341922,48.0
2.324550559,48.0
1.613610972,48.0
2.622814515,48.0
4.437762134,48.0
1.921666664,48.0
1.610078821,48.0
0.900857351,48.0
0.512156781,48.0
3.016329626,48.0
1.223459175,48.0
1.601244126,48.0
1.929812257,48.0
0.191065805,48.0
0.514851942,48.0
0.191812874,48.0
1.925081994,48.0
3.017744043,48.0
1.927592458,48.0
0.512209468,48.0
1.605453805,48.0
2.631206866,48.0
3.724309019,48.0
1.928182825,48.0
2.309245119,48.0
1.598538027,48.0
1.227131499,48.0
1.597713309,48.0
0.183090149,48.0
1.228381491,48.0
2.30202541,48.0
1.230773444,48.0
1.228050494,48.0
2.30238963,48.0
2.641526654,48.0
1.597595101,48.0
0.522576722,48.0
1.22699273,48.0
2.303500693,48.0
1.229349044,48.0
2.301171416,48.0
1.231684914,48.0
0.523442682,48.0
3.005585627,48.0
0.528806149,48.0
1.233255053,48.0
3.002927725,48.0
2.648243598,48.0
0.885394388,48.0
0.527691628,48.0
3.348978074,48.0
3.008581719,48.0
1.93705311,48.0
0.889489503,48.0
1.593227937,48.0
1.232598768,48.0
2.298097039,48.0
0.176406094,48.0
0.881664522,48.0
2.29108502,48.0
1.947489927,48.0
0.173469023,48.0
1.23817038,48.0
2.646892465,48.0
4.415034489,48.0
1.239259307,48.0
1.236709391,48.0
1.58844932,48.0
1.237436867,48.0
0.529245566,48.0
0.528165473,48.0
1.232756425,48.0
4.415105756,48.0
1.944902222,48.0
0.881736391,48.0
0.879955105,48.0
1.944543648,48.0
2.999157132,48.0
1.2409866,48.0
1.238499653,48.0
0.0,49.0
0.0,49.0
0.0,49.0
7.424621202,49.0
15.32064693,49.0
1.767766953,49.0
22.34457429,49.0
0.23570226,49.0
0.202030509,49.0
1.679378605,49.0
3.378399066,49.0
3.676955262,49.0
16.19917353,49.0
4.478342948,49.0
1.087856586,49.0
1.616244071,49.0
4.431202495,49.0
4.463611556,49.0
11.52168108,49.0
2.867710835,49.0
2.046888051,49.0
1.944543648,49.0
6.902709054,49.0
1.510637214,49.0
12.26676546,49.0
0.441941738,49.0
7.721606051,49.0
1.98533827,49.0
5.578286829,49.0
4.015356365,49.0
7.729408608,49.0
0.636396103,49.0
7.458836047,49.0
3.800698949,49.0
7.971021897,49.0
5.677651508,49.0
5.475026791,49.0
0.864241621,49.0
5.351078344,49.0
9.341252741,49.0
3.988807484,49.0
1.820799962,49.0
0.983050891,49.0
1.111167799,49.0
5.821297687,49.0
6.380031639,49.0
5.515432893,49.0
0.830081874,49.0
0.120358601,49.0
3.344025819,49.0
6.421684033,49.0
6.293250353,49.0
5.615259733,49.0
3.508337491,49.0
1.414213562,49.0
4.858085478,49.0
4.949747468,49.0
9.028238367,49.0
2.940075564,49.0
4.754683529,49.0
3.667367374,49.0
6.387531257,49.0
1.367845905,49.0
10.3899077,49.0
1.605020154,49.0
3.988524188,49.0
0.94643523,49.0
10.68159789,49.0
0.073876828,49.0
11.07454003,49.0
2.326278831,49.0
7.465027304,49.0
1.085558298,49.0
10.78337841,49.0
3.661457031,49.0
9.641496516,49.0
3.742951895,49.0
8.16894413,49.0
3.177388913,49.0
8.730049106,49.0
4.430605781,49.0
6.797063934,49.0
2.365752317,49.0
8.140351237,49.0
3.850750182,49.0
6.675424732,49.0
3.102950934,49.0
3.223091375,49.0
4.50272594,49.0
8.131727984,49.0
7.341198492,49.0
6.725371163,49.0
1.041234161,49.0
0.368925277,49.0
7.359993163,49.0
7.409576377,49.0
9.430571492,49.0
4.662485338,49.0
2.383751726,49.0
0.259753511,49.0
10.94229888,49.0
3.867874093,49.0
9.430424102,49.0
1.164646463,49.0
3.748352452,49.0
0.210772214,49.0
11.69756647,49.0
1.02063526,49.0
9.417076292,49.0
1.178511302,49.0
7.239735484,49.0
0.16713433,49.0
12.44762748,49.0
0.978585278,49.0
5.175020425,49.0
3.982127662,49.0
7.968785986,49.0
6.498067489,49.0
9.681923619,49.0
1.88761556,49.0
3.036399707,49.0
4.00104587,49.0
7.953490324,49.0
7.88829778,49.0
8.30706747,49.0
0.524627612,49.0
2.986819044,49.0
6.156318563,49.0
7.2213976,49.0
8.56814545,49.0
6.934031614,49.0
2.240984568,49.0
2.223877816,49.0
9.02096833,49.0
4.380872088,49.0
8.559158202,49.0
1.330408314,49.0
3.592726366,49.0
2.049061256,49.0
9.756023996,49.0
0.142438776,49.0
9.970205615,49.0
3.440250013,49.0
7.115884439,49.0
0.044503224,49.0
10.48875059,49.0
2.691882367,49.0
9.265036112,49.0
4.843921964,49.0
7.830729827,49.0
4.266369103,49.0
8.405142606,49.0
3.432511726,49.0
4.31707298,49.0
2.735994866,49.0
6.414468658,49.0
4.265450583,49.0
7.003076775,49.0
4.148059525,49.0
3.607139656,49.0
4.144802013,49.0
7.12410082,49.0
9.187996188,49.0
6.329042177,49.0
0.034704627,49.0
0.668302141,49.0
6.286822109,49.0
6.402298145,49.0
8.472578857,49.0
4.932911593,49.0
2.125504407,49.0
1.401735207,49.0
10.53216943,49.0
3.588978023,49.0
11.30144653,49.0
1.418277394,49.0
3.511290245,49.0
0.024105913,49.0
11.27375896,49.0
0.742859371,49.0
9.879743351,49.0
1.425998675,49.0
5.613880909,49.0
1.363705935,49.0
12.00535939,49.0
1.391155733,49.0
9.165632764,49.0
3.543137205,49.0
7.025691976,49.0
4.174938974,49.0
9.211094684,49.0
2.128763573,49.0
7.026642255,49.0
4.968161707,49.0
4.202339264,49.0
2.77375392,49.0
6.385718162,49.0
2.132143407,49.0
7.024405943,49.0
0.749961738,49.0
0.660913876,49.0
3.471894296,49.0
5.692033691,49.0
3.553036549,49.0
4.907948053,49.0
1.448875659,49.0
0.669164466,49.0
4.887961439,49.0
4.987323191,49.0
4.963345676,49.0
4.208807827,49.0
0.670067855,49.0
2.148130079,49.0
4.195944956,49.0
1.454050564,49.0
7.077676286,49.0
2.104876,49.0
6.318130036,49.0
0.749468017,49.0
3.477148942,49.0
1.465874332,49.0
7.794245202,49.0
0.015997891,49.0
6.319368711,49.0
2.860135949,49.0
6.303983223,49.0
2.052181014,49.0
11.33248125,49.0
2.83465714,49.0
6.32984623,49.0
3.554060721,49.0
9.83800739,49.0
5.571144337,49.0
8.534047359,49.0
4.272988618,49.0
1.377951676,49.0
1.444303213,49.0
9.123475206,49.0
6.268486697,49.0
11.36124509,49.0
1.455634043,49.0
2.857889907,49.0
3.550204171,49.0
8.435608584,49.0
6.992500392,49.0
4.303498238,49.0
2.052052741,49.0
3.590147844,49.0
5.688344835,49.0
5.602680746,49.0
4.875913025,49.0
2.186374167,49.0
0.639494977,49.0
0.771644305,49.0
9.22033704,49.0
7.719713009,49.0
4.872104371,49.0
2.19037374,49.0
1.33992608,49.0
0.778365604,49.0
9.932256641,49.0
7.0112357,49.0
4.166782488,49.0
0.779976564,49.0
1.336243613,49.0
0.077674609,49.0
7.826204488,49.0
6.292187034,49.0
4.155245467,49.0
2.904942411,49.0
2.037203552,49.0
2.029658353,49.0
11.36328425,49.0
4.882156379,49.0
4.159756376,49.0
0.082581814,49.0
3.440395903,49.0
0.7993381,49.0
10.66020909,49.0
3.469401617,49.0
4.161538834,49.0
0.785393603,49.0
6.263305261,49.0
0.100298834,49.0
11.37367515,49.0
2.758712372,49.0
3.453658384,49.0
1.490858004,49.0
8.379338546,49.0
2.008379677,49.0
12.09177063,49.0
1.480047642,49.0
4.16245332,49.0
5.012709031,49.0
10.50765504,49.0
6.243704775,49.0
7.871656506,49.0
3.616755631,49.0
1.490400152,49.0
0.62880301,49.0
7.674118746,49.0
5.534289074,49.0
9.284006642,49.0
1.50084585,49.0
2.200665659,49.0
2.898207399,49.0
9.092697691,49.0
5.539003119,49.0
7.165502268,49.0
1.315494109,49.0
4.327310431,49.0
4.313351365,49.0
6.977847947,49.0
6.250642636,49.0
2.932346971,49.0
2.010975655,49.0
5.044028372,49.0
5.028066257,49.0
6.265813717,49.0
6.2461099,49.0
3.641932418,49.0
4.123316418,49.0
5.053280237,49.0
7.152319212,49.0
6.263258517,49.0
6.243927472,49.0
1.529526361,49.0
2.70479189,49.0
1.533145896,49.0
9.282932316,49.0
5.549391213,49.0
5.532574876,49.0
0.828874414,49.0
2.698506903,49.0
0.834513408,49.0
11.40686029,49.0
4.842098376,49.0
6.942694259,49.0
1.538009705,49.0
3.401643865,49.0
0.571525835,49.0
12.12064212,49.0
3.425631679,49.0
5.530732865,49.0
0.830798929,49.0
6.222128566,49.0
0.141421356,49.0
10.71695942,49.0
2.710236366,49.0
3.407523196,49.0
0.832724605,49.0
6.925605845,49.0
0.560044687,49.0
13.54350545,49.0
1.302037982,49.0
2.003469213,49.0
3.643093811,49.0
7.649068018,49.0
4.102011607,49.0
8.601815732,49.0
1.526483998,49.0
2.708611809,49.0
4.350371637,49.0
6.944101125,49.0
6.924971369,49.0
8.60766524,49.0
0.122048568,49.0
1.288634489,49.0
3.651137194,49.0
6.936563805,49.0
6.917765529,49.0
7.910040452,49.0
0.573690407,49.0
0.572148229,49.0
7.186707259,49.0
8.347263206,49.0
5.504119185,49.0
3.678459745,49.0
0.562684441,49.0
3.670220912,49.0
2.250054824,49.0
6.21881806,49.0
3.381492271,49.0
5.090428399,49.0
1.975468031,49.0
2.966533918,49.0
6.485179336,49.0
9.04766941,49.0
1.971494101,49.0
3.675861798,49.0
1.2706109,49.0
5.080290259,49.0
5.067297189,49.0
10.46229421,49.0
2.677289797,49.0
3.6773142,49.0
3.385161831,49.0
7.203203928,49.0
7.185059837,49.0
10.46624635,49.0
1.976000153,49.0
0.850295904,49.0
4.794571915,49.0
4.386876399,49.0
9.313456066,49.0
7.638153448,49.0
0.845036252,49.0
0.137589743,49.0
5.50570366,49.0
2.266901151,49.0
5.788248175,49.0
3.3958372,49.0
3.666288445,49.0
0.835827676,49.0
7.630932019,49.0
0.85228571,49.0
4.377246556,49.0
1.545096308,49.0
2.246802122,49.0
0.580233555,49.0
9.043878855,49.0
0.8535789,49.0
5.789541745,49.0
2.954097761,49.0
0.125373543,49.0
1.535956003,49.0
10.46018902,49.0
0.146069006,49.0
5.789333272,49.0
3.659442805,49.0
2.945454121,49.0
0.588707506,49.0
9.052935542,49.0
1.550069726,49.0
2.957437369,49.0
2.950622997,49.0
4.354802452,49.0
3.41552037,49.0
7.640636661,49.0
5.075670594,49.0
3.401844013,49.0
3.660884654,49.0
9.296610243,49.0
2.012534685,49.0
10.47411896,49.0
2.954241169,49.0
4.813093124,49.0
1.547390624,49.0
12.1268022,49.0
0.811278762,49.0
8.362443225,49.0
2.944706907,49.0
6.939367214,49.0
0.574133161,49.0
10.71586767,49.0
2.225673106,49.0
6.951403587,49.0
2.941626237,49.0
9.764881611,49.0
3.393494989,49.0
9.31409063,49.0
4.354855459,49.0
3.415893279,49.0
2.941686652,49.0
8.353939726,49.0
6.219187013,49.0
11.43384062,49.0
2.942231864,49.0
2.708809489,49.0
3.647341388,49.0
8.355620003,49.0
9.043444387,49.0
10.73270993,49.0
0.831449711,49.0
2.698367315,49.0
4.36347539,49.0
6.229982904,49.0
8.333758493,49.0
8.618697748,49.0
1.983745175,49.0
1.548549089,49.0
6.484758439,49.0
4.113273958,49.0
9.749858232,49.0
2.266255274,49.0
1.972301972,49.0
2.265657604,49.0
8.611862218,49.0
1.990643526,49.0
9.043142257,49.0
2.971583712,49.0
4.796781512,49.0
0.553012228,49.0
12.85583365,49.0
0.833324624,49.0
7.636466959,49.0
2.258456204,49.0
8.331314575,49.0
3.374763149,49.0
11.45143813,49.0
0.843143356,49.0
0.0,50.0
0.0,50.0
0.0,50.0
2.828427125,50.0
4.714045208,50.0
10.25304833,50.0
11.03086579,50.0
6.12825877,50.0
3.838579669,50.0
7.15945616,50.0
3.849803586,50.0
7.353910524,50.0
4.114075818,50.0
0.530330086,50.0
4.405819175,50.0
10.35406358,50.0
3.724095714,50.0
8.4410872,50.0
3.36915584,50.0
4.164073267,50.0
0.074432293,50.0
4.772970773,50.0
5.21912148,50.0
6.4925259,50.0
1.229750924,50.0
5.597928684,50.0
0.735391052,50.0
6.82630008,50.0
0.916619902,50.0
2.929442379,50.0
3.998810763,50.0
7.754604367,50.0
2.759997436,50.0
3.358757211,50.0
0.857099129,50.0
2.599657284,50.0
1.151573901,50.0
4.380133672,50.0
1.930210403,50.0
3.628574272,50.0
0.090654716,50.0
5.427044546,50.0
2.293785412,50.0
2.239171474,50.0
1.266214469,50.0
1.526707823,50.0
1.964185503,50.0
1.229750924,50.0
3.640847682,50.0
1.281631041,50.0
0.562799275,50.0
1.527350647,50.0
2.662049059,50.0
0.856687062,50.0
2.921818586,50.0
4.072411277,50.0
4.332636096,50.0
1.300571401,50.0
2.667157157,50.0
1.548320021,50.0
0.563288453,50.0
0.553900312,50.0
3.628269221,50.0
1.995865915,50.0
1.268302639,50.0
1.53574754,50.0
1.969020421,50.0
0.84638539,50.0
2.923411618,50.0
4.08666125,50.0
1.547436579,50.0
0.131319831,50.0
3.356267398,50.0
3.663205964,50.0
0.125923125,50.0
1.270881107,50.0
1.253936025,50.0
0.158168622,50.0
0.156114484,50.0
0.543928293,50.0
0.859269,50.0
2.642811595,50.0
0.515053088,50.0
2.285162159,50.0
2.632481872,50.0
0.892301414,50.0
0.881803751,50.0
2.622872828,50.0
2.300128955,50.0
0.522294782,50.0
1.215588062,50.0
0.19641855,50.0
1.204412649,50.0
0.49190037,50.0
1.611899329,50.0
1.903170379,50.0
0.215853649,50.0
1.613087345,50.0
3.302261566,50.0
1.630674822,50.0
0.914239071,50.0
1.895046174,50.0
1.62424528,50.0
0.492201779,50.0
0.487423121,50.0
0.217571317,50.0
1.185245652,50.0
0.473628127,50.0
0.231296611,50.0
0.471404521,50.0
0.467079709,50.0
0.46283353,50.0
2.560873208,50.0
2.367545026,50.0
0.244045703,50.0
1.159903229,50.0
1.149817114,50.0
1.139904897,50.0
2.375153547,50.0
0.449432276,50.0
0.95667388,50.0
0.453726851,50.0
3.95629166,50.0
3.790556024,50.0
0.954306713,50.0
0.245206384,50.0
1.861105048,50.0
1.14483955,50.0
0.968791968,50.0
0.441941738,50.0
0.964734833,50.0
1.849356197,50.0
0.269888084,50.0
1.135656346,50.0
0.276462802,50.0
1.678059376,50.0
3.247453365,50.0
2.391684701,50.0
0.268390895,50.0
3.945450881,50.0
3.805150161,50.0
0.434365594,50.0
2.537560506,50.0
1.693072575,50.0
1.127415008,50.0
0.284806898,50.0
2.389533261,50.0
1.84041491,50.0
0.278994512,50.0
0.277109414,50.0
3.236555871,50.0
4.511341264,50.0
0.435502852,50.0
1.674726587,50.0
1.146160011,50.0
4.651293307,50.0
0.999073452,50.0
4.505539362,50.0
2.549187504,50.0
5.195892234,50.0
1.160722452,50.0
4.666904756,50.0
0.281085925,50.0
0.423391097,50.0
1.687512502,50.0
4.48840341,50.0
0.947094537,50.0
5.384234768,50.0
2.379604856,50.0
0.446150707,50.0
2.552278914,50.0
5.898102445,50.0
1.16610592,50.0
0.246665156,50.0
1.160799571,50.0
1.857171259,50.0
2.371838175,50.0
0.952183563,50.0
0.243692168,50.0
1.867079703,50.0
1.85664909,50.0
2.372736088,50.0
1.156373521,50.0
1.662866496,50.0
2.357022604,50.0
3.985161587,50.0
0.256087321,50.0
2.364625903,50.0
3.977948309,50.0
4.483357889,50.0
1.167287385,50.0
1.161143767,50.0
1.858469132,50.0
0.261482195,50.0
1.667013396,50.0
0.251496742,50.0
0.453273578,50.0
1.154460051,50.0
1.148599848,50.0
1.671343301,50.0
1.151269332,50.0
1.668772004,50.0
0.253291981,50.0
3.969599455,50.0
3.086190188,50.0
0.256499519,50.0
3.263039098,50.0
3.085868914,50.0
0.447492697,50.0
2.556462978,50.0
2.381833368,50.0
0.44446712,50.0
0.44236064,50.0
2.374811454,50.0
1.859060082,50.0
0.442767798,50.0
3.07838115,50.0
3.270368863,50.0
2.375487758,50.0
0.253001509,50.0
3.267543665,50.0
3.082342742,50.0
0.252766677,50.0
1.860136758,50.0
1.667884157,50.0
1.155361973,50.0
1.150227031,50.0
4.48668639,50.0
1.869004708,50.0
0.452796448,50.0
3.069275723,50.0
3.280360589,50.0
1.662160096,50.0
0.950936706,50.0
4.685720473,50.0
3.783323462,50.0
0.950832948,50.0
3.277859401,50.0
3.073080104,50.0
1.164646463,50.0
1.159773465,50.0
1.661700936,50.0
0.246460455,50.0
0.245442023,50.0
0.459764903,50.0
2.570507028,50.0
2.369529255,50.0
0.457032432,50.0
0.455182098,50.0
0.955164402,50.0
1.161472584,50.0
0.45254834,50.0
0.957833887,50.0
1.863170249,50.0
1.665753524,50.0
2.363518336,50.0
4.689088498,50.0
2.372674707,50.0
0.250376331,50.0
1.863692291,50.0
3.074139906,50.0
0.459619408,50.0
0.457858414,50.0
0.456110863,50.0
1.863212925,50.0
0.961558085,50.0
0.957929564,50.0
1.15901713,50.0
0.450217801,50.0
0.255930439,50.0
2.562933501,50.0
3.082461783,50.0
0.253097261,50.0
1.156847491,50.0
1.152609955,50.0
0.44387725,50.0
0.262272333,50.0
0.443222729,50.0
0.967485452,50.0
1.854247638,50.0
0.266115455,50.0
0.439416357,50.0
1.142442985,50.0
3.089204094,50.0
1.149360846,50.0
1.145313801,50.0
0.972581959,50.0
1.144721817,50.0
1.677838739,50.0
0.96736136,50.0
3.968606225,50.0
2.387094961,50.0
0.264861303,50.0
2.554786487,50.0
4.500867396,50.0
1.856756582,50.0
0.968376744,50.0
0.444330613,50.0
0.2618914,50.0
0.26101257,50.0
0.444602257,50.0
0.261629509,50.0
1.85351246,50.0
1.676451839,50.0
1.148173387,50.0
0.439615729,50.0
2.380979227,50.0
1.855577599,50.0
0.439926369,50.0
2.380745883,50.0
3.265506074,50.0
2.383634149,50.0
0.443362773,50.0
1.851622565,50.0
1.678531433,50.0
0.263476094,50.0
0.442222336,50.0
0.968915305,50.0
1.148769692,50.0
1.850040383,50.0
1.680209844,50.0
1.144629102,50.0
0.268744633,50.0
3.087553212,50.0
2.561346545,50.0
0.438668096,50.0
1.677474856,50.0
3.262234966,50.0
4.502129414,50.0
0.258697603,50.0
1.856961273,50.0
3.261262185,50.0
1.68338412,50.0
0.268359802,50.0
3.792470604,50.0
0.448822268,50.0
2.562470544,50.0
0.265165043,50.0
1.850647421,50.0
0.974886864,50.0
3.792094773,50.0
0.255806277,50.0
2.565076505,50.0
1.672659023,50.0
2.562489006,50.0
2.380318758,50.0
3.078476479,50.0
3.275988931,50.0
0.446272003,50.0
1.670234983,50.0
3.270115601,50.0
4.495178823,50.0
1.15836581,50.0
0.449977043,50.0
1.858909612,50.0
0.261669459,50.0
1.671162224,50.0
1.859134683,50.0
0.966577337,50.0
0.258745777,50.0
2.562523461,50.0
4.496020617,50.0
1.862766063,50.0
0.257840042,50.0
0.44802909,50.0
0.258365939,50.0
0.257658087,50.0
0.448220692,50.0
0.446999382,50.0
1.150970005,50.0
2.378101668,50.0
1.154304043,50.0
0.445991878,50.0
0.260412981,50.0
1.150707282,50.0
1.673233961,50.0
1.152112649,50.0
1.149048519,50.0
1.67492402,50.0
1.855687637,50.0
0.440309236,50.0
3.087079342,50.0
2.563030091,50.0
0.264702277,50.0
4.495574444,50.0
3.274051711,50.0
0.260803021,50.0
2.37595206,50.0
5.388263302,50.0
3.794320408,50.0
0.963410267,50.0
1.860234763,50.0
2.376312815,50.0
0.450960957,50.0
1.155121001,50.0
2.374371247,50.0
0.452906369,50.0
0.451762666,50.0
0.960026587,50.0
1.863706064,50.0
0.962303213,50.0
0.959897455,50.0
3.27455684,50.0
3.081719106,50.0
1.158040882,50.0
1.860530961,50.0
0.965506296,50.0
0.257763063,50.0
0.448239679,50.0
1.668979976,50.0
2.567368142,50.0
0.444959877,50.0
0.966895404,50.0
2.562403943,50.0
3.792352349,50.0
0.256198109,50.0
1.155225055,50.0
2.563262082,50.0
0.264529156,50.0
2.380141725,50.0
1.858053857,50.0
1.673486049,50.0
1.152197748,50.0
1.854898594,50.0
3.79296758,50.0
1.154051633,50.0
1.856779218,50.0
0.969367043,50.0
1.149255518,50.0
0.969793646,50.0
3.083908596,50.0
3.272424406,50.0
1.148433287,50.0
3.792514843,50.0
4.681928734,50.0
3.794589155,50.0
1.669422217,50.0
2.567316593,50.0
0.260513025,50.0
0.445574136,50.0
0.966432958,50.0
2.37523596,50.0
1.157666884,50.0
1.860554721,50.0
0.260176987,50.0
0.445923195,50.0
1.671632211,50.0
0.962362817,50.0
2.567414555,50.0
0.445098465,50.0
0.444107154,50.0
1.148655682,50.0
5.203741478,50.0
0.958974462,50.0
1.159779997,50.0
2.56832397,50.0
0.4460212,50.0
1.671625241,50.0
2.37352692,50.0
0.957218787,50.0
2.572697875,50.0
3.272674646,50.0
1.67343492,50.0
0.446915974,50.0
3.787526603,50.0
1.662615298,50.0
3.98564919,50.0
2.565917526,50.0
0.967540114,50.0
0.259876851,50.0
5.904115469,50.0
0.952337431,50.0
2.577711982,50.0
3.277859401,50.0
2.373965261,50.0
0.453503083,50.0
3.781160472,50.0
1.656353069,50.0
3.286490008,50.0
2.573987028,50.0
0.253908907,50.0
0.25337993,50.0
5.89794679,50.0
0.240592349,50.0
1.171191356,50.0
1.168771539,50.0
1.87201053,50.0
1.660100488,50.0
0.245382025,50.0
1.656194776,50.0
1.8754959,50.0
1.871668358,50.0
0.24914353,50.0
0.457032432,50.0
2.366584562,50.0
0.950443123,50.0
1.874190095,50.0
3.281773811,50.0
1.664617573,50.0
0.95558808,50.0
1.659362807,50.0
0.0,51.0
0.0,51.0
0.0,51.0
5.303300859,51.0
0.707106781,51.0
9.545941546,51.0
12.72792206,51.0
7.660323463,51.0
5.555838995,51.0
5.038135816,51.0
4.949747468,51.0
2.545584412,51.0
7.45676242,51.0
2.946278255,51.0
1.849356197,51.0
2.222335598,51.0
1.885618083,51.0
1.546796084,51.0
4.117857137,51.0
1.885618083,51.0
0.223296878,51.0
2.474873734,51.0
3.703892663,51.0
1.864190605,51.0
4.488590872,51.0
0.23570226,51.0
0.90509668,51.0
2.230106002,51.0
5.342584569,51.0
1.666751699,51.0
4.340172657,51.0
1.956328761,51.0
0.159669273,51.0
2.894718385,51.0
3.36411408,51.0
2.225306635,51.0
2.848630176,51.0
