avg-attendance,attendance 
63.52017937,65.0
63.52796421,67.0
63.53125,65.0
63.53229399,64.0
63.51777778,57.0
63.52771619,68.0
63.52212389,61.0
63.51434879,60.0
63.5,57.0
63.5010989,64.0
63.50438596,65.0
63.50547046,64.0
63.50655022,64.0
63.50980392,65.0
63.51304348,65.0
63.50976139,62.0
63.51298701,65.0
63.51835853,66.0
63.51939655,64.0
63.51612903,62.0
63.51287554,62.0
63.50963597,62.0
63.52136752,69.0
63.52452026,65.0
63.53191489,67.0
63.5329087,64.0
63.52754237,61.0
63.53065539,65.0
63.53164557,64.0
63.53052632,63.0
63.53781513,67.0
63.53878407,64.0
63.53974895,64.0
63.5302714,59.0
63.52083333,59.0
63.51351351,60.0
63.50829876,61.0
63.50310559,61.0
63.51652893,70.0
63.51958763,65.0
63.52880658,68.0
63.53593429,67.0
63.54303279,67.0
63.54805726,66.0
63.56122449,70.0
63.55397149,60.0
63.55487805,64.0
63.54766734,60.0
63.54453441,62.0
63.54343434,63.0
63.54637097,65.0
63.54124748,61.0
63.53614458,61.0
63.52104208,56.0
0.0,18.0
0.0,65.0
35.0,35.0
56.0,77.0
61.0,71.0
56.25,42.0
48.2,16.0
52.5,74.0
49.71428571,33.0
51.875,67.0
54.77777778,78.0
52.0,27.0
48.54545455,14.0
50.16666667,68.0
48.30769231,26.0
50.28571429,76.0
51.4,67.0
50.625,39.0
48.35294118,12.0
50.05555556,79.0
48.78947368,26.0
49.8,69.0
51.23809524,80.0
49.95454545,23.0
48.43478261,15.0
49.08333333,64.0
48.44,33.0
49.57692308,78.0
49.88888889,58.0
49.60714286,42.0
48.34482759,13.0
49.46666667,82.0
48.70967742,26.0
49.0625,60.0
49.84848485,75.0
49.08823529,24.0
48.14285714,16.0
48.33333333,55.0
48.2972973,47.0
48.73684211,65.0
48.64102564,45.0
48.575,46.0
47.97560976,24.0
48.30952381,62.0
48.06976744,38.0
47.90909091,41.0
48.17777778,60.0
48.04347826,42.0
47.74468085,34.0
47.54166667,38.0
47.57142857,49.0
47.4,39.0
47.66666667,61.0
47.46153846,37.0
47.24528302,36.0
47.14814815,42.0
47.43636364,63.0
47.16071429,32.0
47.26315789,53.0
47.13793103,40.0
46.74576271,24.0
46.83333333,52.0
47.24590164,72.0
47.12903226,40.0
47.28571429,57.0
46.84375,19.0
46.75384615,41.0
46.66666667,41.0
46.91044776,63.0
46.85294118,43.0
47.07246377,62.0
46.72857143,23.0
46.45070423,27.0
46.76388889,69.0
46.89041096,56.0
46.87837838,46.0
47.09333333,63.0
46.78947368,24.0
46.63636364,35.0
46.66666667,49.0
46.96202532,70.0
46.7625,31.0
47.08641975,73.0
46.84146341,27.0
46.45783133,15.0
46.52380952,52.0
46.82352941,72.0
46.80232558,45.0
47.14942529,77.0
46.73863636,11.0
46.49438202,25.0
46.55555556,52.0
46.83516484,72.0
46.64130435,29.0
47.05376344,85.0
46.79787234,23.0
46.52631579,21.0
46.61458333,55.0
46.86597938,71.0
46.91836735,52.0
47.19191919,74.0
46.86,14.0
46.64356436,25.0
46.79411765,62.0
46.91262136,59.0
46.77884615,33.0
47.11428571,82.0
46.81132075,15.0
46.65420561,30.0
46.66666667,48.0
46.94495413,77.0
46.99090909,52.0
47.25225225,76.0
46.98214286,17.0
46.84070796,31.0
46.93859649,58.0
47.00869565,55.0
46.93965517,39.0
47.23076923,81.0
46.96610169,16.0
46.79831933,27.0
46.80833333,48.0
47.04958678,76.0
47.12295082,56.0
47.37398374,78.0
47.11290323,15.0
46.976,30.0
47.07142857,59.0
47.13385827,55.0
47.0859375,41.0
47.34883721,81.0
47.08461538,13.0
46.92366412,26.0
46.96969697,53.0
47.16541353,73.0
47.17910448,49.0
47.42962963,81.0
47.16911765,12.0
47.03649635,29.0
47.13768116,61.0
47.28057554,67.0
47.2,36.0
47.44680851,82.0
47.21830986,15.0
47.05594406,24.0
47.16666667,63.0
47.34482759,73.0
47.30821918,42.0
47.48979592,74.0
47.26351351,14.0
47.16778523,33.0
47.28666667,65.0
47.46357616,74.0
47.32236842,26.0
47.51633987,77.0
47.30519481,15.0
47.16774194,26.0
47.30769231,69.0
47.51592357,80.0
47.39873418,29.0
47.48427673,61.0
47.2875,16.0
47.22981366,38.0
47.38888889,73.0
47.56441718,76.0
47.38414634,18.0
47.55757576,76.0
47.38554217,19.0
47.31736527,36.0
47.43452381,67.0
47.59763314,75.0
47.45882353,24.0
47.50292398,55.0
47.33139535,18.0
47.28901734,40.0
47.45977011,77.0
47.61142857,74.0
47.42613636,15.0
47.56497175,72.0
47.40449438,19.0
47.39106145,45.0
47.5,67.0
47.6519337,75.0
47.51648352,23.0
47.48087432,41.0
47.3423913,22.0
47.40540541,59.0
47.5483871,74.0
47.64171123,65.0
47.50531915,22.0
47.64021164,73.0
47.47894737,17.0
47.42408377,37.0
47.5625,74.0
47.70466321,75.0
47.60824742,29.0
47.58974359,44.0
47.44897959,20.0
47.45685279,49.0
47.57070707,70.0
47.65326633,64.0
47.53,23.0
47.68656716,79.0
47.56435644,23.0
47.50738916,36.0
47.56862745,60.0
47.65365854,65.0
47.62621359,42.0
47.62801932,48.0
47.51923077,25.0
47.50717703,45.0
47.57142857,61.0
47.60189573,54.0
47.48584906,23.0
47.65258216,83.0
47.53738318,23.0
47.45581395,30.0
47.44907407,46.0
47.51152074,61.0
47.58715596,64.0
47.61643836,54.0
47.53636364,30.0
47.50678733,41.0
47.46846847,39.0
47.46188341,46.0
47.44642857,44.0
47.54666667,70.0
47.45132743,26.0
47.39207048,34.0
47.37280702,43.0
47.38864629,51.0
47.43478261,58.0
47.51948052,67.0
47.37931034,15.0
47.3776824,47.0
47.34615385,40.0
47.36170213,51.0
47.36016949,47.0
47.49367089,79.0
47.38235294,21.0
47.29288703,26.0
47.29583333,48.0
47.29460581,47.0
47.38842975,70.0
47.47325103,68.0
47.3852459,26.0
47.38367347,47.0
47.33333333,35.0
47.34412955,50.0
47.28225806,32.0
47.36947791,69.0
47.368,47.0
47.2749004,24.0
47.26984127,46.0
47.24901186,42.0
47.25984252,50.0
47.26666667,49.0
47.3125,59.0
47.20233463,19.0
47.18604651,43.0
47.22007722,56.0
47.21153846,45.0
47.24904215,57.0
47.27480916,54.0
47.17870722,22.0
47.19318182,51.0
47.17735849,43.0
47.21804511,58.0
47.17228464,35.0
47.2238806,61.0
47.19330855,39.0
47.10740741,24.0
47.14391144,57.0
47.14705882,48.0
47.17216117,54.0
47.15328467,42.0
47.22181818,66.0
47.13768116,24.0
47.06498195,27.0
47.12589928,64.0
47.13620072,50.0
47.19642857,64.0
47.19572954,47.0
47.21631206,53.0
47.09893993,14.0
47.13028169,56.0
47.19649123,66.0
47.18181818,43.0
47.22299652,59.0
47.22222222,47.0
47.1349481,22.0
47.14137931,49.0
47.17525773,57.0
47.17123288,46.0
47.17064846,47.0
47.15306122,42.0
47.0779661,25.0
47.12162162,60.0
47.12121212,47.0
47.12751678,49.0
47.08695652,35.0
47.13333333,61.0
47.0730897,29.0
47.03642384,36.0
47.06270627,55.0
47.05263158,44.0
47.08196721,56.0
47.03921569,34.0
47.06514658,55.0
46.99350649,25.0
46.95145631,34.0
47.00967742,65.0
47.05144695,60.0
47.01602564,36.0
47.03194888,52.0
46.94585987,20.0
46.95873016,51.0
47.00949367,63.0
47.06309148,64.0
46.98113208,21.0
47.06896552,75.0
46.984375,20.0
46.92211838,27.0
46.97515528,64.0
47.06501548,76.0
47.05246914,43.0
47.05846154,49.0
46.98159509,22.0
46.96024465,40.0
47.00304878,61.0
47.04559271,61.0
46.97272727,23.0
47.0694864,79.0
46.9939759,22.0
46.91891892,22.0
46.94610778,56.0
47.0238806,73.0
47.05357143,57.0
47.10089021,63.0
47.0,13.0
46.99410029,45.0
46.98235294,43.0
46.99120235,50.0
46.97076023,40.0
47.05830904,77.0
46.99127907,24.0
46.94202899,30.0
46.93641618,45.0
46.94524496,50.0
47.00574713,68.0
47.06590258,68.0
46.98571429,19.0
47.01709402,58.0
46.96022727,27.0
46.9631728,48.0
46.96327684,47.0
47.04225352,75.0
46.99719101,31.0
46.94957983,30.0
46.94972067,47.0
46.90807799,32.0
46.95277778,63.0
47.00554017,66.0
46.98895028,41.0
46.93112948,26.0
46.96153846,58.0
46.88493151,19.0
46.95355191,72.0
47.02179837,72.0
47.01630435,45.0
46.93766938,18.0
46.95945946,55.0
46.8787062,17.0
46.96505376,79.0
47.05093834,79.0
47.03475936,41.0
46.952,16.0
47.01595745,71.0
46.91777188,10.0
46.9973545,77.0
47.09234828,83.0
47.07631579,41.0
46.99212598,15.0
47.0104712,54.0
46.94255875,21.0
47.02604167,79.0
47.09350649,73.0
47.07512953,40.0
46.99224806,15.0
47.06958763,77.0
46.97943445,12.0
47.05128205,75.0
47.14322251,83.0
47.12244898,39.0
47.04071247,15.0
47.05076142,51.0
47.0,27.0
47.08333333,80.0
47.15617128,76.0
47.13065327,37.0
47.06516291,21.0
47.1325,74.0
47.03491272,8.0
47.10945274,77.0
47.18362283,77.0
47.19059406,50.0
47.11604938,17.0
47.10591133,43.0
47.05405405,26.0
47.12745098,77.0
47.18337408,70.0
47.16585366,40.0
47.12895377,32.0
47.1868932,71.0
47.08958838,7.0
47.14492754,70.0
47.19759036,69.0
47.21634615,55.0
47.16546763,26.0
47.13157895,33.0
47.08114558,26.0
47.13571429,70.0
47.18289786,67.0
47.17535545,44.0
47.1678487,44.0
47.2004717,61.0
47.11764706,12.0
47.15023474,61.0
47.17564403,58.0
47.21261682,63.0
47.18181818,34.0
47.15348837,35.0
47.10672854,27.0
47.11574074,51.0
47.13856813,57.0
47.16359447,58.0
47.12873563,32.0
47.16284404,62.0
47.11212815,25.0
47.08219178,34.0
47.12072893,64.0
47.16590909,67.0
47.14058957,36.0
47.14027149,47.0
47.08352144,22.0
47.07207207,42.0
47.10561798,62.0
47.14125561,63.0
47.08501119,22.0
47.15625,79.0
47.09131403,18.0
47.03777778,23.0
47.06873614,61.0
47.13938053,79.0
47.15011038,52.0
47.1784141,60.0
47.10769231,15.0
47.09210526,40.0
47.10722101,54.0
47.12445415,55.0
47.09150327,32.0
47.17173913,84.0
47.11496746,21.0
47.06926407,26.0
47.06695464,46.0
47.09267241,59.0
47.1311828,65.0
47.18240343,71.0
47.11777302,17.0
47.11538462,46.0
47.10021322,40.0
47.10425532,49.0
47.09766454,44.0
47.1779661,85.0
47.13107822,25.0
47.092827,29.0
47.08,41.0
47.07563025,45.0
47.11111111,64.0
47.16945607,75.0
47.11899791,23.0
47.12083333,48.0
47.1018711,38.0
47.10788382,50.0
47.08488613,36.0
47.13016529,69.0
47.11134021,38.0
47.0781893,31.0
47.07597536,46.0
47.05942623,39.0
47.07770961,56.0
47.0877551,52.0
47.09164969,49.0
47.03658537,20.0
47.06896552,63.0
47.0465587,36.0
47.03232323,40.0
47.05241935,57.0
47.06639839,54.0
47.04417671,36.0
47.02204409,36.0
0.0,99.0
0.0,35.0
40.0,40.0
42.0,44.0
43.33333333,46.0
48.75,65.0
55.2,81.0
52.5,39.0
51.42857143,45.0
52.25,58.0
51.11111111,42.0
51.3,53.0
53.72727273,78.0
52.91666667,44.0
52.07692308,42.0
51.5,44.0
51.8,56.0
52.0625,56.0
53.29411765,73.0
52.61111111,41.0
52.0,41.0
52.05,53.0
51.95238095,50.0
51.72727273,47.0
52.86956522,78.0
52.58333333,46.0
52.04,39.0
51.88461538,48.0
52.2962963,63.0
52.17857143,49.0
52.89655172,73.0
52.6,44.0
51.83870968,29.0
51.71875,48.0
52.39393939,74.0
52.11764706,43.0
52.8,76.0
52.69444444,49.0
52.0,27.0
51.57894737,36.0
52.43589744,85.0
52.375,50.0
52.95121951,76.0
52.88095238,50.0
52.11627907,20.0
51.59090909,29.0
52.37777778,87.0
52.23913043,46.0
52.70212766,74.0
52.77083333,56.0
52.26530612,28.0
51.6,19.0
52.23529412,84.0
52.34615385,58.0
52.71698113,72.0
52.83333333,59.0
52.41818182,30.0
51.89285714,23.0
52.36842105,79.0
52.31034483,49.0
52.45762712,61.0
52.63333333,63.0
52.37704918,37.0
51.85483871,20.0
52.23809524,76.0
52.375,61.0
52.66153846,71.0
52.81818182,63.0
52.52238806,33.0
52.01470588,18.0
52.46376812,83.0
52.35714286,45.0
52.45070423,59.0
52.63888889,66.0
52.5890411,49.0
52.18918919,23.0
52.36,65.0
52.48684211,62.0
52.5974026,61.0
52.76923077,66.0
52.53164557,34.0
52.2125,27.0
52.39506173,67.0
52.35365854,49.0
52.38554217,55.0
52.47619048,60.0
52.57647059,61.0
52.25581395,25.0
52.24137931,51.0
52.36363636,63.0
52.39325843,55.0
52.62222222,73.0
52.6043956,51.0
52.41304348,35.0
52.34408602,46.0
52.5212766,69.0
52.35789474,37.0
52.59375,75.0
52.64948454,58.0
52.44897959,33.0
52.22222222,30.0
52.41,71.0
52.41584158,53.0
52.62745098,74.0
52.66019417,56.0
52.375,23.0
52.17142857,31.0
52.45283019,82.0
52.29906542,36.0
52.49074074,73.0
52.62385321,67.0
52.47272727,36.0
52.18018018,20.0
52.34821429,71.0
52.45132743,64.0
52.57894737,67.0
52.71304348,68.0
52.5,28.0
52.26495726,25.0
52.44067797,73.0
52.38655462,46.0
52.425,57.0
52.56198347,69.0
52.53278689,49.0
52.30894309,25.0
52.37096774,60.0
52.416,58.0
52.53968254,68.0
52.62992126,64.0
52.5625,44.0
52.31782946,21.0
52.46923077,72.0
52.38931298,42.0
52.35606061,48.0
52.4962406,71.0
52.59701493,66.0
52.51851852,42.0
52.39705882,36.0
52.38686131,51.0
52.37681159,51.0
52.48920863,68.0
52.58571429,66.0
52.54609929,47.0
52.43661972,37.0
52.53846154,67.0
52.36805556,28.0
52.4,57.0
52.51369863,69.0
52.59183673,64.0
52.52027027,42.0
52.43624161,40.0
52.31333333,34.0
52.37086093,61.0
52.42105263,60.0
52.52287582,68.0
52.50649351,50.0
52.50322581,52.0
52.35897436,30.0
52.38853503,57.0
52.42405063,58.0
52.44654088,56.0
52.49375,60.0
52.51552795,56.0
52.34567901,25.0
52.37423313,57.0
52.40853659,58.0
52.43030303,56.0
52.48192771,61.0
52.54491018,63.0
52.36904762,23.0
52.40236686,58.0
52.43529412,58.0
52.44444444,54.0
52.48837209,60.0
52.59537572,71.0
52.44252874,26.0
52.38857143,43.0
52.40340909,55.0
52.50282486,70.0
52.57303371,65.0
52.63128492,63.0
52.52777778,34.0
52.45303867,39.0
52.43406593,49.0
52.48087432,61.0
52.48913043,54.0
52.61081081,75.0
52.52150538,36.0
52.41176471,32.0
52.44148936,58.0
52.49206349,62.0
52.47368421,49.0
52.62303665,81.0
52.5625,41.0
52.44559585,30.0
52.42268041,48.0
52.51282051,70.0
52.52040816,54.0
52.63959391,76.0
52.59090909,43.0
52.44221106,23.0
52.42,48.0
52.53233831,75.0
52.47029703,40.0
52.58128079,75.0
52.59313725,55.0
52.46341463,26.0
52.3592233,31.0
52.50724638,83.0
52.52884615,57.0
52.64593301,77.0
52.63333333,50.0
52.48341232,21.0
52.36320755,27.0
52.51173709,84.0
52.47196262,44.0
52.56744186,73.0
52.61574074,63.0
52.50230415,28.0
52.33486239,16.0
52.47945205,84.0
52.51363636,60.0
52.62895928,78.0
52.68018018,64.0
52.56950673,28.0
52.42410714,20.0
52.56444444,84.0
52.51769912,42.0
52.5814978,67.0
52.64473684,67.0
52.59388646,41.0
52.44782609,19.0
52.53679654,73.0
52.5862069,64.0
52.65665236,69.0
52.71367521,66.0
52.61702128,30.0
52.47457627,19.0
52.58649789,79.0
52.54201681,42.0
52.58158996,62.0
52.62916667,64.0
52.62655602,52.0
52.50413223,23.0
52.52263374,57.0
52.58196721,67.0
52.61632653,61.0
52.66260163,64.0
52.60323887,38.0
52.5,27.0
52.54216867,63.0
52.544,53.0
52.54183267,52.0
52.6031746,68.0
52.64031621,62.0
52.53149606,25.0
52.5254902,51.0
52.52734375,53.0
52.56420233,62.0
52.61627907,66.0
52.64864865,61.0
52.54230769,25.0
52.56704981,59.0
52.53435115,44.0
52.53231939,52.0
52.57954545,65.0
52.66792453,76.0
52.57142857,27.0
52.52059925,39.0
52.49253731,45.0
52.50185874,55.0
52.57037037,71.0
52.66789668,79.0
52.55882353,23.0
52.57875458,58.0
52.55109489,45.0
52.52,44.0
52.53623188,57.0
52.64620939,83.0
52.58992806,37.0
52.54480287,40.0
52.48928571,37.0
52.48042705,50.0
52.53546099,68.0
52.63250883,80.0
52.58098592,38.0
52.59298246,56.0
52.55944056,43.0
52.51567944,40.0
52.54166667,60.0
52.65397924,85.0
52.6137931,41.0
52.61512027,53.0
52.56506849,38.0
52.51535836,38.0
52.54761905,62.0
52.65762712,85.0
52.60472973,37.0
52.61616162,56.0
52.59395973,46.0
52.53846154,36.0
52.53,50.0
52.63787375,85.0
52.61258278,45.0
52.62046205,55.0
52.56578947,36.0
52.5147541,37.0
52.49346405,46.0
52.59934853,85.0
52.58441558,48.0
52.61812298,63.0
52.59032258,44.0
52.51446945,29.0
52.48076923,42.0
52.58785942,86.0
52.55732484,43.0
52.5968254,65.0
52.58544304,49.0
52.50473186,27.0
52.43081761,29.0
52.53605016,86.0
52.553125,58.0
52.59813084,67.0
52.58695652,49.0
52.51702786,30.0
52.45061728,31.0
52.54153846,82.0
52.53374233,50.0
52.57186544,65.0
52.60060976,62.0
52.53495441,31.0
52.44848485,24.0
52.53172205,80.0
52.53614458,54.0
52.57957958,67.0
52.58383234,54.0
52.53134328,35.0
52.44345238,23.0
52.52818991,81.0
52.53254438,54.0
52.56047198,62.0
52.59411765,64.0
52.54252199,35.0
52.4502924,21.0
52.52186589,77.0
52.54069767,59.0
52.57391304,64.0
52.59248555,59.0
52.55619597,40.0
52.46264368,20.0
52.54727794,82.0
52.55714286,56.0
52.55840456,53.0
52.57670455,59.0
52.56657224,49.0
52.47175141,19.0
52.52957746,73.0
52.58146067,71.0
52.61064426,63.0
52.59776536,48.0
52.55710306,38.0
52.46111111,18.0
52.51800554,73.0
52.53314917,58.0
52.53443526,53.0
52.54120879,55.0
52.57808219,66.0
52.48360656,18.0
52.4986376,58.0
52.53532609,66.0
52.55555556,60.0
52.57027027,58.0
52.5606469,49.0
52.47580645,21.0
52.50938338,65.0
52.52139037,57.0
52.52266667,53.0
52.52393617,53.0
52.57029178,70.0
52.49470899,24.0
52.47493404,45.0
52.49736842,61.0
52.50918635,57.0
52.55235602,69.0
52.57963446,63.0
52.51302083,27.0
52.51428571,53.0
52.50777202,50.0
52.51421189,55.0
52.51030928,51.0
52.57326478,77.0
52.52564103,34.0
52.48337596,36.0
52.49489796,57.0
52.50127226,55.0
52.54314721,69.0
52.58481013,69.0
52.5530303,40.0
52.5138539,37.0
52.54020101,63.0
52.51378446,42.0
52.545,65.0
52.58852868,70.0
52.57711443,48.0
52.50868486,25.0
52.54455446,67.0
52.49135802,31.0
52.52955665,68.0
52.59459459,79.0
52.59068627,51.0
52.51100244,20.0
52.52439024,58.0
52.47201946,31.0
52.52912621,76.0
52.59079903,78.0
52.5942029,54.0
52.52771084,25.0
52.57451923,72.0
52.51558753,28.0
52.55502392,69.0
52.6300716,84.0
52.64047619,57.0
52.56769596,22.0
52.57582938,56.0
52.5177305,28.0
52.56839623,74.0
52.63294118,80.0
52.64788732,59.0
52.58782201,27.0
52.62616822,69.0
52.55244755,21.0
52.59302326,70.0
52.67053364,86.0
52.69675926,64.0
52.61662818,18.0
52.63133641,59.0
52.56091954,22.0
52.61238532,75.0
52.68649886,85.0
52.71004566,63.0
52.63781321,21.0
52.68409091,73.0
52.60770975,19.0
52.64705882,70.0
52.72911964,89.0
52.76801802,70.0
52.68089888,14.0
52.68834081,56.0
52.62416107,24.0
52.65625,67.0
52.72383073,83.0
52.75333333,66.0
52.68957871,24.0
52.71902655,66.0
52.65562914,24.0
52.67621145,62.0
52.74065934,82.0
52.78289474,72.0
52.70897155,19.0
52.72052402,58.0
52.66448802,27.0
52.68043478,60.0
52.7527115,86.0
52.79437229,72.0
52.72570194,21.0
52.75215517,65.0
52.69032258,24.0
52.69742489,56.0
52.74732334,76.0
52.8034188,79.0
52.73987207,23.0
52.74042553,53.0
52.69639066,32.0
52.69279661,51.0
52.74630021,78.0
52.80168776,79.0
52.74526316,26.0
52.7710084,65.0
52.72746331,32.0
52.71129707,45.0
52.75365344,73.0
52.8125,81.0
52.75883576,27.0
52.77178423,59.0
52.72256729,29.0
52.70041322,42.0
52.75051546,77.0
52.81893004,86.0
52.76180698,25.0
52.79303279,68.0
52.74846626,31.0
52.72244898,40.0
52.76171079,72.0
52.82317073,83.0
52.77890467,31.0
52.79149798,59.0
52.73737374,26.0
52.71169355,40.0
52.76257545,78.0
52.82128514,82.0
52.77154309,28.0
0.0,78.0
0.0,21.0
46.0,46.0
55.0,64.0
61.0,73.0
61.5,63.0
64.0,74.0
57.66666667,26.0
56.0,46.0
57.875,71.0
58.77777778,66.0
58.9,60.0
60.90909091,81.0
57.75,23.0
56.15384615,37.0
57.0,68.0
58.06666667,73.0
58.3125,62.0
59.52941176,79.0
57.33333333,20.0
56.21052632,36.0
56.65,65.0
57.57142857,76.0
57.5,56.0
58.73913043,86.0
57.16666667,21.0
56.04,29.0
56.61538462,71.0
57.40740741,78.0
57.21428571,52.0
58.20689655,86.0
57.03333333,23.0
56.25806452,33.0
56.5,64.0
57.33333333,84.0
57.0,46.0
57.74285714,83.0
56.88888889,27.0
56.10810811,28.0
56.60526316,75.0
57.28205128,83.0
56.925,43.0
57.53658537,82.0
56.88095238,30.0
56.41860465,37.0
56.59090909,64.0
57.22222222,85.0
56.93478261,44.0
57.38297872,78.0
56.83333333,31.0
56.32653061,32.0
56.74,77.0
57.29411765,85.0
57.0,42.0
57.41509434,79.0
56.83333333,26.0
56.52727273,40.0
56.75,69.0
57.31578947,89.0
57.01724138,40.0
57.33898305,76.0
56.88333333,30.0
56.52459016,35.0
56.9516129,83.0
57.38095238,84.0
57.0625,37.0
57.43076923,81.0
56.87878788,21.0
56.6119403,39.0
56.80882353,70.0
57.26086957,88.0
57.01428571,40.0
57.28169014,76.0
56.83333333,25.0
56.61643836,41.0
56.98648649,84.0
57.32,82.0
57.01315789,34.0
57.35064935,83.0
56.82051282,16.0
56.58227848,38.0
56.8625,79.0
57.25925926,89.0
56.95121951,32.0
57.22891566,80.0
56.75,17.0
56.55294118,40.0
56.90697674,87.0
57.28735632,90.0
56.94318182,27.0
57.25842697,85.0
56.78888889,15.0
56.54945055,35.0
56.84782609,84.0
57.1827957,88.0
56.91489362,32.0
57.13684211,78.0
56.69791667,15.0
56.58762887,46.0
56.8877551,86.0
57.2020202,88.0
56.84,21.0
57.07920792,81.0
56.71568627,20.0
56.60194175,45.0
56.93269231,91.0
57.22857143,88.0
56.93396226,26.0
57.06542056,71.0
56.68518519,16.0
56.69724771,58.0
57.0,90.0
57.27927928,88.0
56.94642857,20.0
57.16814159,82.0
56.83333333,19.0
56.74782609,47.0
57.04310345,91.0
57.32478632,90.0
57.07627119,28.0
57.13445378,64.0
56.79166667,16.0
56.83471074,62.0
57.08196721,87.0
57.31707317,86.0
57.07258065,27.0
57.264,81.0
56.97619048,21.0
56.90551181,48.0
57.15625,89.0
57.37209302,85.0
57.17692308,32.0
57.2519084,67.0
56.93939394,16.0
56.95488722,59.0
57.19402985,89.0
57.40740741,86.0
57.14705882,22.0
57.34306569,84.0
57.04347826,16.0
56.94244604,43.0
57.17142857,89.0
57.39007092,88.0
57.24647887,37.0
57.32867133,69.0
57.0625,19.0
57.06896552,58.0
57.2739726,87.0
57.45578231,84.0
57.21621622,22.0
57.38255034,82.0
57.13333333,20.0
57.0397351,43.0
57.25657895,90.0
57.44444444,86.0
57.26623377,30.0
57.29677419,62.0
57.04487179,18.0
57.07643312,62.0
57.25949367,86.0
57.43396226,85.0
57.225,24.0
57.36645963,80.0
57.13580247,20.0
57.06748466,46.0
57.26829268,90.0
57.44848485,87.0
57.28313253,30.0
57.34730539,68.0
57.10714286,17.0
57.10650888,57.0
57.28823529,88.0
57.4619883,87.0
57.25581395,22.0
57.39306358,81.0
57.17241379,19.0
57.09714286,44.0
57.27840909,89.0
57.4519774,88.0
57.30337079,31.0
57.35195531,66.0
57.13333333,18.0
57.14364641,59.0
57.31318681,88.0
57.47540984,87.0
57.29891304,25.0
57.44324324,84.0
57.22580645,17.0
57.14438503,42.0
57.31382979,89.0
57.46560847,86.0
57.35263158,36.0
57.41884817,70.0
57.20833333,17.0
57.20207254,56.0
57.34536082,85.0
57.5025641,88.0
57.31122449,20.0
57.42639594,80.0
57.25252525,23.0
57.16582915,40.0
57.34,92.0
57.47761194,85.0
57.34653465,31.0
57.37931034,64.0
57.21568627,24.0
57.21463415,57.0
57.33009709,81.0
57.47342995,87.0
57.32211538,26.0
57.40669856,75.0
57.26666667,28.0
57.18957346,41.0
57.33490566,88.0
57.46948357,86.0
57.3317757,28.0
57.38139535,68.0
57.2037037,19.0
57.1843318,53.0
57.29816514,82.0
57.45205479,91.0
57.29090909,22.0
57.3800905,77.0
57.22522523,23.0
57.15695067,42.0
57.30357143,90.0
57.44,88.0
57.30530973,27.0
57.36563877,71.0
57.19298246,18.0
57.1790393,54.0
57.30434783,86.0
57.45021645,91.0
57.29310345,21.0
57.36909871,75.0
57.21794872,22.0
57.17021277,46.0
57.3220339,93.0
57.44303797,86.0
57.29831933,23.0
57.35564854,71.0
57.2,20.0
57.20746888,59.0
57.34297521,90.0
57.47325103,89.0
57.31557377,19.0
57.39591837,77.0
57.2398374,19.0
57.2145749,51.0
57.35887097,93.0
57.47791165,87.0
57.34,23.0
57.38645418,69.0
57.22619048,17.0
57.23715415,60.0
57.37007874,91.0
57.48627451,87.0
57.34375,21.0
57.42801556,79.0
57.27906977,19.0
57.25868726,52.0
57.39230769,92.0
57.50191571,86.0
57.36641221,22.0
57.39923954,66.0
57.26136364,21.0
57.27169811,60.0
57.39849624,91.0
57.50561798,86.0
57.36940299,21.0
57.43122677,74.0
57.30740741,24.0
57.29889299,55.0
57.40808824,87.0
57.51648352,87.0
57.38321168,21.0
57.41454545,66.0
57.2826087,21.0
57.29241877,60.0
57.41366906,91.0
57.51612903,86.0
57.38928571,22.0
57.4519573,75.0
57.34042553,26.0
57.33922261,57.0
57.4471831,88.0
57.54736842,86.0
57.41958042,21.0
57.45644599,68.0
57.33680556,23.0
57.35640138,63.0
57.46896552,90.0
57.55670103,83.0
57.43150685,21.0
57.50170648,78.0
57.38095238,22.0
57.38644068,59.0
57.49324324,89.0
57.58922559,86.0
57.46308725,20.0
57.48829431,65.0
57.37,22.0
57.39202658,64.0
57.50662252,92.0
57.58415842,81.0
57.47039474,23.0
57.53114754,76.0
57.41830065,23.0
57.42345277,59.0
57.52272727,88.0
57.61812298,87.0
57.49677419,20.0
57.52733119,67.0
57.41025641,21.0
57.41214058,58.0
57.52229299,92.0
57.60634921,84.0
57.49367089,22.0
57.54258675,73.0
57.44025157,25.0
57.43887147,57.0
57.54375,91.0
57.63239875,86.0
57.50931677,18.0
57.54798762,70.0
57.42592593,18.0
57.42769231,58.0
57.52453988,89.0
57.6116208,86.0
57.50609756,23.0
57.56231003,76.0
57.45151515,21.0
57.45015106,57.0
57.55120482,91.0
57.64264264,88.0
57.52694611,19.0
57.56716418,71.0
57.45238095,19.0
57.46290801,61.0
57.56804734,93.0
57.6460177,84.0
57.54117647,22.0
57.59824047,77.0
57.49122807,21.0
57.49271137,58.0
57.59011628,91.0
57.67826087,88.0
57.57225434,21.0
57.61095101,71.0
57.50287356,20.0
57.51289398,61.0
57.61428571,93.0
57.68945869,84.0
57.59090909,23.0
57.64589235,77.0
57.54237288,21.0
57.54084507,57.0
57.63483146,91.0
57.71988796,88.0
57.61452514,20.0
57.65181058,71.0
57.54444444,19.0
57.54847645,59.0
57.64640884,93.0
