std,avg-attendance 
0.630474519,56.89162562
2.738305672,56.87254902
3.428605563,56.84878049
2.217431945,56.86407767
3.614101326,56.88888889
1.485604151,56.89903846
0.071049007,56.89952153
2.04050814,56.88571429
2.030837485,56.87203791
1.497598796,56.88207547
4.30571594,56.91079812
1.470385596,56.92056075
0.647907144,56.91627907
1.348740712,56.90740741
0.065171132,56.9078341
2.176461698,56.92201835
1.462645534,56.93150685
0.752104485,56.93636364
1.363020311,56.92760181
2.060802196,56.91441441
0.643689133,56.9103139
2.878934752,56.92857143
0.050283149,56.92888889
0.754038647,56.93362832
0.046725118,56.9339207
0.657485253,56.92982456
0.753423819,56.93449782
2.158212871,56.94782609
2.148869958,56.96103896
0.676628041,56.95689655
2.081868034,56.94420601
2.072971162,56.93162393
2.160436889,56.94468085
2.855393061,56.96186441
0.026852156,56.96202532
0.730875076,56.96638655
2.792923855,56.94979079
1.372965667,56.94166667
0.745249471,56.94605809
4.263094189,56.97107438
1.428763085,56.97942387
1.393927712,56.97131148
1.388238211,56.96326531
0.678362603,56.95934959
0.028627805,56.95951417
1.437023459,56.96774194
2.83978627,56.98393574
0.692964646,56.98
1.394493453,56.97211155
0.019641855,56.97222222
2.132499897,56.98418972
0.715458436,56.98818898
0.69601491,56.98431373
0.011048543,56.984375
3.510771412,56.96498054
0.679699542,56.96124031
3.549184616,56.98069498
1.422372487,56.98846154
0.696269896,56.98467433
0.693612377,56.98091603
1.39539323,56.97338403
0.018749043,56.97348485
1.4275552,56.98113208
1.422188451,56.9887218
2.105430304,56.97752809
1.393105897,56.97014925
0.021029198,56.97026022
0.020951312,56.97037037
3.543361656,56.98892989
2.121320344,57.0
0.0,57.0
2.113578299,56.98905109
1.401357075,56.98181818
0.717354706,56.98550725
3.532981174,57.00361011
2.111146145,57.01438849
0.694434617,57.01792115
2.830952506,57.00357143
0.707106781,57.0
0.70459931,56.9964539
2.820931293,57.01060071
2.810998436,57.02464789
1.426618944,57.01754386
0.716996387,57.01398601
4.237713114,56.99303136
0.709562013,56.99652778
0.702213309,56.99307958
1.414213562,57.0
0.704676861,57.00343643
0.002421599,57.00342466
1.406973561,57.01023891
1.416618687,57.00340136
0.702312837,57.00677966
1.414213562,57.0
1.409451901,56.99326599
2.109456136,56.98322148
0.011824528,56.98327759
3.535533906,57.0
0.0,57.0
2.114296104,57.00993377
0.007001057,57.00990099
2.121320344,57.0
0.0,57.0
1.409591949,57.00653595
2.109803946,57.01628664
1.398142954,57.02272727
0.68879981,57.02588997
2.096229458,57.03548387
1.43467646,57.02893891
1.389283516,57.03525641
0.679997256,57.03833866
0.731878038,57.03503185
2.139278611,57.02539683
0.722770539,57.0221519
0.689261815,57.02523659
2.132438375,57.01572327
0.011083178,57.01567398
0.693848529,57.01875
0.718120906,57.01557632
0.715890716,57.01242236
0.696160856,57.01547988
0.010912142,57.0154321
2.830602838,57.00307692
1.412044523,56.99693252
0.702781969,56.99388379
0.004311627,56.99390244
1.414213562,57.0
2.1148921,57.00909091
2.108502698,57.01812689
3.537663746,57.00301205
0.707106781,57.0
0.0,57.0
2.819984059,57.0119403
0.008417938,57.01190476
2.106632666,57.02077151
0.719658973,57.01775148
2.832598846,57.00589971
0.004159452,57.00588235
0.709180408,57.00293255
0.702971654,57.00584795
2.824304053,56.9941691
0.709162324,56.99709302
0.002049585,56.99710145
0.707106781,57.0
2.820276038,57.01152738
0.696947201,57.01436782
2.125372531,57.00573066
4.939645943,56.98571429
3.515388414,56.97150997
4.250675991,56.98863636
2.123323479,56.99716714
0.707106781,57.0
1.410229862,57.0056338
1.414213562,57.0
2.11537827,56.99159664
0.699206147,56.98882682
2.12329,56.99721448
0.001964186,56.99722222
0.703189292,56.99445983
0.003906667,56.99447514
1.406421752,56.98898072
3.533591305,57.00274725
0.707106781,57.0
0.705174795,57.00273224
2.117466901,56.99455041
1.406527619,56.98913043
2.123236622,56.99728997
2.822693827,57.00810811
1.404683821,57.01347709
1.419916036,57.00806452
0.710898238,57.00536193
3.529861926,56.99197861
1.404785472,56.98666667
3.535533906,57.0
0.705231166,57.00265252
0.707106781,57.0
0.0,57.0
0.705245974,57.00263158
0.001855923,57.00262467
2.113916084,57.0104712
1.403136172,57.0156658
1.421579258,57.01041667
3.533697265,56.9974026
0.001831883,56.99740933
0.707106781,57.0
1.410568682,57.00515464
1.406942541,57.01028278
0.69804131,57.01282051
1.419638934,57.00767263
0.005411531,57.00765306
2.815832347,57.0178117
0.692749283,57.02030457
1.424954425,57.01518987
1.421356055,57.01010101
0.007124502,57.01007557
0.007106601,57.01005025
0.698245794,57.01253133
2.812517222,57.0225
0.015870227,57.02244389
1.426526367,57.01741294
2.833690947,57.00744417
0.005250793,57.00742574
2.110844688,57.01481481
2.105645563,57.02216749
0.68973315,57.02457002
0.722704725,57.02205882
2.131693548,57.01466993
1.421112165,57.0097561
0.006881818,57.00973236
1.403915891,57.01456311
1.421062054,57.00968523
0.00683195,57.00966184
0.006815487,57.00963855
2.109421912,57.01682692
0.717280979,57.01438849
2.106095556,57.0215311
0.015188451,57.02147971
1.425998675,57.01666667
1.422611505,57.01187648
2.107915476,57.01895735
2.102932224,57.02600473
0.018344751,57.0259434
1.392584414,57.03058824
0.68386853,57.03286385
0.728634622,57.03044496
0.021477542,57.03037383
0.684031035,57.03263403
0.682440266,57.03488372
2.846473934,57.02552204
0.018005034,57.02546296
1.392984029,57.03002309
0.726658121,57.02764977
2.135950139,57.02068966
0.690888736,57.02293578
0.721669621,57.02059497
2.83649912,57.01141553
0.697442452,57.01366743
0.695857355,57.01590909
2.127734011,57.00907029
0.711906148,57.00678733
2.81725388,57.01580135
0.01114808,57.01576577
0.694394749,57.01797753
1.39835915,57.02242152
0.015818944,57.02237136
1.426840469,57.01785714
1.398465082,57.02227171
0.015713484,57.02222222
2.100938108,57.02882483
0.725879528,57.02654867
0.686814534,57.02869757
0.020247551,57.02863436
0.725755751,57.02637363
0.686948035,57.02850877
2.802123371,57.03719912
0.731809201,57.0349345
2.846913577,57.02614379
0.724015856,57.02391304
0.688700531,57.02603037
0.687209837,57.02813853
0.685725583,57.03023758
2.095413414,57.03663793
2.848195701,57.02795699
1.430904924,57.02360515
0.01665562,57.0235546
0.688975838,57.02564103
1.429290466,57.02132196
0.720647124,57.01914894
0.013511595,57.01910828
1.424700315,57.01483051
2.10637094,57.02114165
3.513157109,57.03164557
2.094524718,57.03789474
2.849224383,57.02941176
2.137626789,57.0230608
1.427527288,57.01882845
1.397975202,57.02296451
2.100696396,57.02916667
1.390692339,57.03326403
0.729112179,57.03112033
2.138888214,57.02484472
2.134469023,57.01859504
1.398176089,57.02268041
2.806602841,57.0308642
0.02177947,57.03080082
2.138708215,57.02459016
2.134334579,57.01840491
1.424315088,57.01428571
2.106918983,57.0203666
1.396967056,57.02439024
2.099805938,57.03042596
1.432821636,57.02631579
1.429927046,57.02222222
1.427044129,57.01814516
2.104247343,57.02414487
1.394335058,57.02811245
0.725528401,57.0260521
0.0,0.0
0.0,0.0
0.0,64.0
5.303300859,71.5
3.064129385,69.33333333
0.176776695,69.25
1.272792206,68.8
2.828427125,68.0
11.51573901,65.28571429
3.889087297,64.5
3.456966486,63.88888889
6.293250353,62.9
6.363961031,62.0
4.537268513,61.41666667
2.230106002,61.15384615
2.72741187,60.85714286
3.205550741,60.53333333
2.342291213,60.3125
2.454076476,60.52941176
2.985561965,60.77777778
2.530697954,60.57894737
0.954594155,60.65
0.23570226,60.66666667
0.899954085,60.72727273
2.213551663,60.86956522
2.798964342,61.04166667
1.329360749,61.12
3.317962589,61.30769231
1.833239803,61.40740741
1.085913985,61.46428571
2.413916253,61.5862069
0.966379268,61.63333333
3.672393283,61.80645161
4.242640687,62.0
2.057037909,62.09090909
0.748701298,62.05882353
4.08101628,62.22857143
0.15713484,62.22222222
3.97508677,62.37837838
0.260513025,62.36842105
2.502070149,62.46153846
0.37123106,62.475
2.431757467,62.56097561
0.303045763,62.57142857
2.3679855,62.65116279
1.623131475,62.70454545
1.587061887,62.75555556
2.244295436,62.82608696
1.504482513,62.87234043
0.603987042,62.85416667
0.793691285,62.87755102
3.549676042,62.98
2.786832608,63.05882353
2.0397311,63.11538462
1.307480463,63.1509434
2.671292284,63.22222222
1.234222745,63.25454545
1.906662928,63.30357143
1.178511302,63.33333333
2.548022712,63.39655172
0.275651796,63.38983051
1.119585737,63.41666667
1.796746739,63.45901639
0.319338546,63.4516129
1.077496048,63.47619048
1.060660172,63.5
3.829255184,63.58461538
0.289270956,63.59090909
1.108152418,63.56716418
1.694976549,63.60294118
3.064129385,63.66666667
1.626345597,63.7
0.209144259,63.70422535
2.298097039,63.75
2.964036644,63.80821918
0.133776959,63.81081081
1.527350647,63.84
0.111648439,63.84210526
2.901892764,63.8961039
0.072523772,63.8974359
2.166073937,63.93670886
2.138998013,63.975
0.017459427,63.97530864
2.11269709,64.01219512
0.690068064,64.02409639
2.777919498,64.07142857
0.748701298,64.05882353
0.65777375,64.06976744
1.349192249,64.09195402
0.634789042,64.10227273
1.326818342,64.12359551
1.312075916,64.14444444
0.598321123,64.15384615
2.690080146,64.19565217
0.562644105,64.20430108
0.55665853,64.21276596
0.148864586,64.21052632
1.951909344,64.23958333
1.931786567,64.26804124
1.912074459,64.29591837
1.192796287,64.31313131
2.580939751,64.35
1.855280168,64.37623762
1.837091147,64.40196078
1.119013644,64.41747573
1.108253897,64.43269231
1.703790625,64.40952381
1.114026721,64.4245283
2.50461187,64.45794393
0.320816966,64.4537037
3.185224124,64.49541284
1.054231928,64.50909091
1.745470793,64.53153153
0.328299577,64.53571429
1.076304127,64.52212389
1.767766953,64.5
1.752395066,64.52173913
1.036277179,64.53448276
2.429546376,64.56410256
1.006728299,64.57627119
1.699433104,64.59663866
0.282842712,64.6
3.085556863,64.63636364
1.657643766,64.6557377
0.942809042,64.66666667
1.63661005,64.68548387
1.62351717,64.704
0.493852355,64.6984127
0.913114269,64.70866142
0.905980563,64.71875
2.302208125,64.74418605
3.687833828,64.78461538
2.256264386,64.80916031
0.567828173,64.8030303
1.967139166,64.78195489
1.250629158,64.76865672
0.539496285,64.76296296
0.868285533,64.77205882
0.861947682,64.7810219
3.66363296,64.81884058
1.531216843,64.83453237
1.52027958,64.85
1.509497455,64.86524823
0.796740035,64.87323944
0.613155531,64.86713287
2.902084081,64.89583333
0.073148977,64.89655172
0.629615627,64.89041096
2.183853596,64.91156463
1.466768796,64.92567568
2.861646906,64.95302013
2.84256926,64.98
0.716472434,64.98675497
0.711758799,64.99342105
0.004621613,64.99346405
1.400438755,64.98051948
2.093948468,64.96129032
0.72977046,64.96794872
1.427725157,64.98089172
2.823951765,65.00632911
2.806191062,65.03144654
1.383277641,65.04375
0.671971041,65.04968944
0.737660778,65.04320988
0.672402154,65.04907975
0.034493014,65.04878049
0.034283965,65.04848485
0.034077435,65.04819277
3.480489665,65.07784431
2.053976841,65.0952381
2.041823131,65.11242604
2.029812407,65.12941176
2.720913813,65.15204678
0.106888234,65.15116279
0.596749075,65.15606936
2.921895262,65.13218391
0.092934034,65.13142857
0.610683129,65.13636364
1.31034477,65.14689266
3.412386096,65.1741573
1.283853094,65.18435754
0.573542167,65.18888889
0.570373426,65.19337017
0.135982073,65.19230769
0.568003808,65.19672131
2.248138408,65.17934783
0.126132561,65.17837838
3.39107123,65.20430108
0.559635313,65.20855615
3.370040829,65.23404255
1.242113499,65.24338624
3.345731559,65.26842105
0.514596034,65.27225131
0.511915847,65.27604167
2.304508629,65.25906736
2.292629718,65.24226804
2.643491505,65.26153846
0.183992071,65.26020408
1.927494119,65.27411168
2.621294835,65.29292929
0.206091424,65.29145729
1.905652775,65.305
0.488994242,65.30845771
0.217032774,65.30693069
0.919587144,65.30049261
1.618719935,65.28921569
1.203806179,65.29756098
0.209385989,65.2961165
1.902697957,65.30917874
1.189843141,65.31730769
3.295320597,65.33971292
1.872149383,65.35238095
0.95174562,65.34597156
0.46028649,65.3490566
1.161912551,65.35680751
0.251122034,65.35514019
0.249954025,65.35348837
0.455036308,65.35648148
3.268332265,65.37788018
0.265975945,65.37614679
1.846872506,65.38812785
1.838477631,65.4
0.422344322,65.40271493
1.691322977,65.39189189
3.091610366,65.37219731
1.849841847,65.38392857
0.97423601,65.37777778
0.265947241,65.37610619
1.847199653,65.3876652
3.247108772,65.40789474
0.416853343,65.41048035
1.119073341,65.4173913
1.81827458,65.42857143
0.402319376,65.43103448
0.303479305,65.42918455
0.401902572,65.43162393
0.303905468,65.42978723
1.809713965,65.44067797
0.393831625,65.44303797
1.800448359,65.45378151
3.905359628,65.47698745
0.368284782,65.47916667
1.041588827,65.47302905
0.333099889,65.47107438
0.331729107,65.4691358
2.442995969,65.45491803
1.024583295,65.44897959
1.796511131,65.45934959
2.493481807,65.47368421
1.074916357,65.47983871
1.070599424,65.48594378
2.474873734,65.5
1.056434434,65.5059761
1.764960974,65.49603175
0.349361058,65.49407115
1.764983068,65.50393701
0.354939874,65.50196078
1.0551359,65.5078125
1.051030313,65.51361868
1.751322609,65.52325581
2.448937385,65.53667954
1.082417304,65.53076923
1.034922569,65.53639847
1.030972482,65.54198473
1.790620214,65.53231939
3.192694254,65.51515152
1.045984371,65.52075472
3.155397554,65.53759398
0.378712621,65.53558052
3.145042101,65.55223881
2.428872364,65.56505576
1.010900806,65.57037037
0.401824518,65.56826568
3.218375717,65.55147059
1.020513083,65.55677656
0.392263616,65.55474453
1.095372686,65.54909091
2.431320056,65.5615942
2.422542727,65.57400722
1.709265313,65.58273381
0.293994217,65.58422939
2.406688437,65.59642857
0.988942936,65.60142349
2.537560506,65.58865248
1.119377519,65.58303887
0.410819081,65.58098592
0.295248095,65.58245614
0.998850138,65.58741259
1.700012819,65.59581882
3.103413095,65.61111111
0.274034462,65.61245675
0.431578966,65.61034483
0.274580984,65.61168385
0.978325821,65.61643836
3.957867308,65.59726962
1.830300206,65.58843537
1.699453247,65.59661017
3.103147665,65.61148649
0.978521505,65.61616162
1.679971816,65.62416107
1.674353181,65.63210702
2.373521762,65.64333333
1.862909228,65.6345515
1.151975286,65.62913907
0.966145899,65.63366337
0.446593757,65.63157895
0.445129515,65.6295082
1.670713081,65.6372549
2.370074521,65.64820847
0.952757514,65.6525974
0.244855746,65.65372168
0.948891681,65.65806452
2.355506834,65.66881029
3.290766174,65.65384615
3.280252544,65.63897764
0.254468364,65.64012739
1.663384523,65.64761905
0.456486656,65.64556962
3.069334167,65.65930599
2.354798998,65.66981132
0.232746746,65.67084639
0.936916485,65.675
1.885618083,65.66666667
0.234970266,65.66770186
1.880509985,65.65944272
0.94499147,65.66358025
0.942083804,65.66769231
4.463882686,65.68711656
1.189323332,65.68195719
2.339057493,65.69207317
1.626990375,65.69908815
0.212132034,65.7
2.608390876,65.68882175
0.219373489,65.68975904
1.191251965,65.68468468
0.482695647,65.68263473
0.928737265,65.68656716
2.335977759,65.69642857
2.329046075,65.70623145
0.497903591,65.70414201
0.496434849,65.7020649
0.915079364,65.70588235
0.912395847,65.70967742
4.730585717,65.69005848
0.218522795,65.6909621
3.038092508,65.70348837
0.209057657,65.70434783
0.208453444,65.70520231
1.617990733,65.71181556
3.023491064,65.72413793
1.604666392,65.73065903
1.92535075,65.72285714
0.509680956,65.72079772
1.607060866,65.72727273
1.217906297,65.7223796
2.624684493,65.71186441
0.90828364,65.71549296
1.610852808,65.72191011
1.214163745,65.71708683
2.314885887,65.72625698
1.603300612,65.73259053
0.893704404,65.73611111
1.929363378,65.72853186
3.33434054,65.71546961
0.905797943,65.71900826
0.903309487,65.72252747
0.509504338,65.72054795
1.607412136,65.72677596
3.013392386,65.73841962
1.594833229,65.74456522
0.52506032,65.74254743
1.591945807,65.74864865
1.938349317,65.74123989
0.182479169,65.74193548
1.933643209,65.73458445
0.187175324,65.73529412
3.007560843,65.74666667
0.178657298,65.74734043
0.178183406,65.74801061
2.293420407,65.75661376
0.876887037,65.75989446
1.946404456,65.75263158
1.941295782,65.74540682
0.884809009,65.7486911
0.177238253,65.74934726
1.939019377,65.7421875
1.592367738,65.74805195
2.293517332,65.75647668
2.992870562,65.76744186
2.65711775,65.75773196
3.697314121,65.77120823
0.866659081,65.77435897
1.956750735,65.76726343
4.067667836,65.75255102
0.174527628,65.75318066
3.700645134,65.76649746
0.540623412,65.76455696
0.166062956,65.76515152
1.576295973,65.77078086
2.277665562,65.77889447
1.254715792,65.77443609
1.251579003,65.77
2.278259255,65.77805486
0.548799293,65.7761194
4.074198377,65.7617866
1.578738408,65.76732673
2.985561965,65.77777778
0.156747809,65.77832512
2.665114993,65.76904177
0.868285533,65.77205882
3.68767424,65.78484108
1.258995001,65.7804878
2.666704406,65.77128954
1.572111193,65.77669903
3.684488603,65.78934625
4.083797859,65.77536232
0.863862983,65.77831325
4.388821416,65.79326923
0.559580906,65.79136691
1.263657334,65.78708134
0.55522227,65.78520286
2.973215656,65.7952381
0.849871808,65.79809976
3.384729142,65.78672986
0.855883385,65.78959811
2.264742945,65.79716981
1.973243865,65.79058824
0.557718025,65.78873239
1.559940487,65.79391101
1.970977547,65.78738318
0.555466166,65.78554779
0.856750309,65.78837209
0.85476249,65.79118329
0.558156047,65.78935185
0.556867003,65.78752887
0.149893603,65.78801843
2.265992765,65.7954023
0.144340604,65.79587156
1.972455758,65.78947368
2.970494241,65.79908676
1.55273562,65.80410023
1.978291926,65.79772727
1.268302639,65.79365079
2.967608776,65.80316742
1.549888678,65.80812641
1.981173054,65.8018018
0.845350129,65.80449438
2.960018745,65.81390135
1.279752541,65.8098434
1.276895951,65.80580357
0.568520151,65.80400891
2.254884958,65.81111111
2.688887206,65.80266075
2.68293834,65.79424779
1.556259295,65.799117
3.669479243,65.81057269
2.688559849,65.8021978
0.56599556,65.8004386
2.257480949,65.80743982
1.546989072,65.81222707
1.278646249,65.80827887
1.275866583,65.80434783
0.843619804,65.80694143
1.547370034,65.81168831
0.572710676,65.80993521
0.571476386,65.80818966
0.840924839,65.81075269
0.133530894,65.8111588
0.133244961,65.81156317
0.838556119,65.81410256
1.542367243,65.81876333
1.988925882,65.81276596
0.837718862,65.81528662
0.835944034,65.81779661
2.245400392,65.82452431
3.404256698,65.81434599
0.131000835,65.81473684
2.247589412,65.82142857
0.83162873,65.82389937
3.403875949,65.81380753
0.837013664,65.81628392
2.246537169,65.82291667
1.536229909,65.82744283
2.700795818,65.81950207
1.538652644,65.82401656
0.581463841,65.82231405
1.285913775,65.8185567
1.539339454,65.82304527
0.124868959,65.82340862
2.241586456,65.82991803
1.996962096,65.82413088
0.581559251,65.82244898
2.947958414,65.83095723
0.824957911,65.83333333
1.999405381,65.82758621
0.121668171,65.82793522
2.944135507,65.83636364
0.821156262,65.83870968
3.414600151,65.82897384
1.532064693,65.83333333
0.823304689,65.83567134
0.0,0.0
0.0,0.0
0.0,56.0
3.535533906,51.0
8.013876853,45.33333333
6.01040764,42.5
5.374011537,44.4
0.353553391,44.5
6.970052557,46.14285714
0.088388348,46.125
1.964185503,45.77777778
6.222539674,44.8
1.79990817,44.54545455
0.353553391,44.5
2.284498832,44.76923077
6.060915267,45.42857143
3.582674358,45.06666667
2.032931996,44.875
1.913347761,44.70588235
3.142696805,44.44444444
1.711942733,44.57894737
1.626345597,44.7
0.875465539,44.76190476
0.83567165,44.81818182
1.229750924,44.73913043
1.856155301,44.625
1.781909089,44.52
0.353553391,44.5
0.340458821,44.51851852
2.37385848,44.64285714
1.121617653,44.5862069
0.282842712,44.6
4.516359441,44.38709677
0.950174737,44.34375
2.292740169,44.24242424
1.20624098,44.29411765
1.858680682,44.37142857
0.255344115,44.36111111
0.439552864,44.37837838
3.014507857,44.26315789
2.248236945,44.17948718
1.255114537,44.225
3.604519933,44.09756098
4.764552835,44.26190476
2.252875094,44.18604651
0.562471303,44.20454545
2.906994545,44.11111111
0.076859433,44.10869565
0.767286082,44.08510638
1.325825215,44.125
1.471936565,44.08163265
0.636396103,44.1
2.842291964,44.01960784
0.707106781,44.0
0.693765144,44.01886792
0.707106781,44.0
0.694250294,44.01818182
2.09606653,43.96428571
0.024810764,43.96491228
0.719298277,43.98275862
0.011984861,43.98305085
0.707106781,44.0
1.391029733,43.96721311
2.064295603,43.91935484
0.056119586,43.92063492
1.336873758,43.890625
0.620078254,43.87692308
1.478495997,43.90909091
2.026335851,43.86567164
1.487003966,43.89705882
2.715699957,43.84057971
0.808122036,43.85714286
0.099592504,43.85915493
0.098209275,43.86111111
0.600556444,43.84931507
0.592440817,43.83783784
0.584541606,43.82666667
0.120952476,43.82894737
0.817305241,43.84415584
0.589255651,43.83333333
0.116359344,43.83544304
1.979898987,43.8
0.558701654,43.79012346
2.242045892,43.82926829
1.976491244,43.79518072
1.54048263,43.82142857
1.971580084,43.78823529
0.147999094,43.79069767
0.845277072,43.8045977
0.562471303,43.79545455
1.255313162,43.7752809
0.542115199,43.76666667
0.163178488,43.76923077
0.161404809,43.77173913
0.539834209,43.76344086
0.534091292,43.75531915
0.528469279,43.74736842
0.176776695,43.75
0.874771276,43.7628866
0.533937774,43.75510204
0.171419826,43.75757576
1.930401513,43.73
0.511077178,43.72277228
2.294630829,43.75490196
1.929097141,43.72815534
1.590990258,43.75
1.926024185,43.72380952
0.193453742,43.72641509
0.89214407,43.73831776
0.517235516,43.73148148
1.213109799,43.71559633
0.50140299,43.70909091
0.203850604,43.71171171
0.202030509,43.71428571
0.500606571,43.7079646
0.496215285,43.70175439
0.49190037,43.69565217
0.213351184,43.69827586
0.912590803,43.70940171
0.497371719,43.70338983
0.207972583,43.70588235
1.897403196,43.68333333
0.479196331,43.67768595
2.329974804,43.70491803
1.897115754,43.68292683
1.625205102,43.7016129
1.895046174,43.68
0.224478343,43.68253968
0.924249808,43.69291339
0.486135912,43.6875
1.18399275,43.6744186
0.473217615,43.66923077
0.232103753,43.67175573
0.230345391,43.67424242
0.473176718,43.66917293
0.469645549,43.6641791
0.466166693,43.65925926
0.23916847,43.66176471
0.939368133,43.67153285
0.471404521,43.66666667
0.234006561,43.66906475
1.87383297,43.65
0.456359696,43.64539007
2.355362729,43.66901408
1.87408021,43.65034965
1.649915823,43.66666667
1.872613821,43.64827586
0.247003054,43.65068493
0.947619292,43.65986395
0.463441607,43.65540541
1.162692358,43.6442953
0.45254834,43.64
0.252872624,43.64238411
0.251208988,43.64473684
0.452918069,43.64052288
0.449977043,43.63636364
0.447073965,43.63225806
0.258365939,43.63461538
0.959323213,43.6433121
0.452011297,43.63924051
0.25349111,43.64150943
1.856155301,43.625
0.439196759,43.62111801
2.374482031,43.64197531
1.85669756,43.62576687
1.668599539,43.6402439
1.855619614,43.62424242
0.264100123,43.62650602
0.965391294,43.63473054
0.446150707,43.63095238
1.14643348,43.62130178
0.436742424,43.61764706
0.268783279,43.61988304
0.267220586,43.62209302
0.437343501,43.61849711
0.434830032,43.61494253
0.432345289,43.61142857
0.273200347,43.61363636
0.97476867,43.62146893
0.436976101,43.61797753
0.268621571,43.62011173
1.842406002,43.60555556
0.425826736,43.60220994
2.389399288,43.62087912
1.843114397,43.60655738
1.683221577,43.61956522
1.84229983,43.60540541
0.277520403,43.60752688
0.979361799,43.61497326
0.432538723,43.61170213
1.133615633,43.6031746
0.424264069,43.6
0.281361861,43.60209424
0.279896434,43.60416667
0.424996822,43.60103627
0.422806117,43.59793814
0.42063788,43.59487179
0.285007325,43.59693878
0.987077994,43.60406091
0.424978318,43.6010101
0.280710732,43.60301508
1.831406563,43.59
0.415117414,43.58706468
2.401362633,43.6039604
1.832207719,43.591133
1.694976549,43.60294118
1.831579028,43.5902439
0.288334804,43.59223301
0.990632689,43.59903382
0.421544427,43.59615385
1.123250963,43.58851675
0.414162543,43.58571429
0.291555877,43.58767773
0.290180613,43.58962264
0.414968768,43.58685446
0.413029662,43.58411215
0.411108594,43.58139535
0.294627825,43.58333333
0.997118318,43.58986175
0.415181963,43.58715596
0.290591828,43.5890411
1.822407022,43.57727273
0.406346431,43.57466063
2.411170421,43.59009009
1.823257395,43.57847534
1.704632419,43.58928571
1.822764147,43.57777778
0.297235151,43.57964602
0.999917519,43.58590308
0.412478956,43.58333333
1.114696716,43.57641921
0.405817805,43.57391304
0.299984695,43.57575758
0.298691658,43.57758621
0.406662269,43.5751073
0.404924396,43.57264957
0.403201314,43.57021277
0.302617733,43.5720339
1.005464073,43.57805907
0.407032055,43.57563025
0.298819184,43.57740586
1.814907405,43.56666667
0.399031213,43.56431535
2.419357086,43.5785124
1.815780376,43.56790123
1.712705359,43.57786885
1.81538843,43.56734694
0.304688288,43.56910569
1.007698733,43.57489879
0.404875657,43.57258065
1.107516645,43.56626506
0.398808225,43.564
0.307070275,43.56573705
0.305851743,43.56746032
0.39966905,43.56521739
0.39809555,43.56299213
0.396534391,43.56078431
0.309359217,43.5625
1.012510877,43.56809339
0.400145698,43.56589147
0.305775905,43.56756757
1.808561575,43.55769231
0.392837101,43.55555556
2.426293879,43.56870229
1.809440547,43.55893536
1.719555127,43.56818182
1.809126029,43.55849057
0.311020652,43.56015038
1.014314222,43.56554307
0.398407179,43.56343284
1.101404243,43.55762082
0.392837101,43.55555556
0.313110014,43.55719557
0.311958874,43.55882353
0.393700479,43.55677656
0.392263616,43.55474453
0.390837203,43.55272727
0.315123674,43.55434783
1.018540093,43.55956679
0.394250184,43.55755396
0.311735248,43.55913978
1.803122292,43.55
0.387524713,43.5480427
2.43224673,43.56028369
1.803996806,43.55123675
1.725440139,43.55985915
1.803742561,43.55087719
0.316467371,43.55244755
1.020007691,43.55749129
0.392837101,43.55555556
1.096137848,43.55017301
0.38768958,43.54827586
0.318319548,43.54982818
0.317229412,43.55136986
0.38854673,43.54948805
0.387225142,43.54761905
0.385912514,43.54576271
0.320109151,43.5472973
1.023757293,43.55218855
0.389146014,43.55033557
0.316897353,43.55183946
1.798408247,43.54333333
0.38291829,43.54152824
2.437411123,43.55298013
1.799271711,43.54455446
1.730550807,43.55263158
1.799065122,43.5442623
0.3212021,43.54575163
1.024959341,43.5504886
0.387990409,43.5487013
1.091553186,43.54368932
0.383206256,43.54193548
0.322859045,43.54340836
0.32182424,43.54487179
0.384051606,43.54313099
0.382828512,43.54140127
0.381613183,43.53968254
0.324463555,43.54113924
1.028316171,43.54574132
0.384683878,43.54402516
0.321412173,43.54545455
1.794283457,43.5375
0.378885877,43.53582555
2.441933977,43.54658385
1.795131766,43.53869969
1.735030528,43.5462963
1.794963368,43.53846154
0.325355881,43.5398773
1.029305284,43.54434251
0.383734778,43.54268293
1.087525931,43.53799392
0.379266364,43.53636364
0.326849962,43.53776435
0.325865474,43.53915663
0.380096438,43.53753754
0.378958425,43.53592814
0.377827205,43.53432836
0.328299577,43.53571429
1.032333936,43.54005935
0.380749805,43.53846154
0.325394271,43.53982301
1.790643937,43.53235294
0.375326473,43.53079179
2.445927843,43.54093567
1.791474615,43.5335277
1.738989351,43.54069767
1.791337179,43.53333333
0.329029456,43.53468208
1.033150254,43.5389049
0.379968299,43.53735632
1.083960252,43.53295129
0.375776747,43.53142857
0.330386074,43.53276353
0.329447478,43.53409091
0.376589447,43.5325779
0.375525635,43.53107345
0.374467817,43.52957746
0.331704586,43.53089888
1.035901531,43.53501401
0.377255294,43.53351955
0.328932681,43.53481894
1.787408808,43.52777778
0.372161464,43.52631579
2.449480397,43.5359116
1.788220455,43.52892562
1.742513139,43.53571429
1.788108381,43.52876712
0.332301547,43.53005464
1.036576153,43.53405995
0.37661122,43.5326087
1.080781096,43.52845528
0.372664385,43.52702703
0.333540935,43.52830189
0.332644319,43.52956989
0.373458541,43.52815013
0.372459989,43.52673797
0.371466762,43.52533333
0.334747359,43.52659574
1.039090602,43.53050398
0.374130572,43.52910053
0.332097644,43.53034301
1.784514219,43.52368421
0.369328739,43.52230971
2.452660956,43.53141361
1.785306155,43.52480418
