number-strategies,std 
13.0,12.5188644
13.0,12.19452648
13.0,11.81296257
13.0,16.00946646
13.0,3.977222382
13.0,22.12234073
13.0,3.021823851
13.0,3.013239124
13.0,5.456540714
13.0,17.42798493
13.0,4.686823257
13.0,17.89019882
13.0,1.903444305
13.0,7.973715295
13.0,3.015544518
13.0,15.32653948
13.0,18.10467584
13.0,17.9081629
13.0,5.165970203
13.0,17.13956904
13.0,0.16854326
13.0,15.34576274
13.0,18.12466891
13.0,17.18384767
13.0,11.07034112
13.0,14.34662326
13.0,14.30795312
13.0,13.23354143
13.0,19.54496224
13.0,3.779429026
13.0,3.988082246
13.0,16.47408352
13.0,12.90422985
13.0,8.992228299
13.0,11.0842253
13.0,8.691830987
13.0,18.13051482
13.0,11.53768735
13.0,15.73912613
13.0,0.52296439
13.0,12.51119842
13.0,4.720762112
13.0,13.87719897
13.0,13.6646563
13.0,13.62952865
13.0,1.604588465
13.0,6.157796905
13.0,3.026849946
13.0,17.43477025
13.0,6.590091626
13.0,16.44784077
13.0,1.932044286
13.0,8.980434234
13.0,1.904569019
13.0,15.30115275
13.0,11.53998267
13.0,16.44860862
13.0,0.520655739
13.0,11.0996464
13.0,2.329601796
13.0,18.13161462
13.0,11.53838036
13.0,14.3315082
13.0,2.305029458
13.0,11.80816459
13.0,0.917514165
13.0,15.30860374
13.0,10.12261115
13.0,15.03586381
13.0,1.596968214
13.0,11.10413227
13.0,1.619886448
13.0,15.31386413
13.0,8.001471471
13.0,17.85824334
13.0,5.118106226
13.0,13.2351578
13.0,3.021122101
13.0,18.85450918
13.0,4.469448523
13.0,15.74602018
13.0,9.360035538
13.0,13.23631031
13.0,7.252800863
13.0,18.16061192
13.0,5.4200557
13.0,15.7565047
13.0,12.89815147
13.0,7.590374871
13.0,0.187367004
13.0,12.51172619
13.0,9.661089669
13.0,15.05312216
13.0,15.72424669
13.0,13.94240615
13.0,7.959772471
13.0,13.9288812
13.0,12.48635391
13.0,8.00163949
13.0,17.86081656
13.0,4.75588898
13.0,4.426551868
13.0,13.92699799
13.0,11.77932569
13.0,10.82393075
13.0,21.38290906
13.0,14.64698792
13.0,15.01819712
13.0,9.709059998
13.0,19.56536428
13.0,4.000204076
13.0,18.58636377
13.0,9.37341987
13.0,5.119576608
13.0,6.886203294
13.0,15.3380684
13.0,8.954640756
13.0,15.75991023
13.0,1.614280492
13.0,6.549881348
13.0,7.946967825
13.0,13.23776729
13.0,18.85416197
13.0,8.704363603
13.0,5.863407829
13.0,15.02376238
13.0,5.818993384
13.0,9.011117137
13.0,14.63696088
13.0,3.739908651
13.0,5.4410006
13.0,12.9165829
13.0,14.30075287
13.0,11.13175424
13.0,11.10851467
13.0,5.144201833
13.0,17.44686752
13.0,14.34311826
13.0,17.84163632
13.0,1.953309435
13.0,15.35660974
13.0,5.445886177
13.0,14.60821627
13.0,17.88197702
13.0,12.20012252
13.0,4.412923545
13.0,6.886730403
13.0,0.889632312
13.0,16.7539844
13.0,9.389920009
13.0,13.60502017
13.0,2.653076048
13.0,4.76478996
13.0,4.755222109
13.0,14.62534888
13.0,0.0
13.0,0.0
13.0,0.0
13.0,0.353553391
13.0,16.73486049
13.0,4.419417382
13.0,12.86934342
13.0,4.596194078
13.0,11.21269324
13.0,0.088388348
13.0,19.56328761
13.0,9.75807358
13.0,14.91352484
13.0,9.01561146
13.0,18.76552612
13.0,3.586041533
13.0,19.84613033
13.0,6.5849319
13.0,16.42983403
13.0,16.53844194
13.0,17.00777889
13.0,3.995153314
13.0,19.96734863
13.0,12.66363963
13.0,22.38146681
13.0,16.49915823
13.0,19.23330445
13.0,5.303300859
13.0,18.04431749
13.0,7.146829253
13.0,18.36039332
13.0,13.69430133
13.0,17.35833098
13.0,5.104427077
13.0,17.29197492
13.0,6.551136355
13.0,19.05147699
13.0,16.53844194
13.0,16.09145702
13.0,4.298464907
13.0,19.3457163
13.0,10.78337841
13.0,20.52334316
13.0,17.93020767
13.0,18.89455097
13.0,10.55838989
13.0,15.85490538
13.0,10.08395758
13.0,18.50513491
13.0,16.49915823
13.0,14.08441262
13.0,6.986214998
13.0,16.55461758
13.0,4.568997663
13.0,14.24886872
13.0,18.63357314
13.0,14.82352943
13.0,5.581092809
13.0,17.98780408
13.0,6.644365444
13.0,18.49264006
13.0,18.66761902
13.0,16.27504788
13.0,8.337017049
13.0,17.25116068
13.0,10.16465998
13.0,20.62576088
13.0,17.29197492
13.0,18.42699164
13.0,8.318903308
13.0,16.56064577
13.0,2.495076785
13.0,16.36304847
13.0,18.03122292
13.0,11.50743638
13.0,1.901543912
13.0,17.92279988
13.0,6.736122494
13.0,19.87245551
13.0,18.07655028
13.0,19.24404531
13.0,11.02202695
13.0,15.07621495
13.0,3.966696577
13.0,19.13447989
13.0,17.42513139
13.0,13.72619046
13.0,2.507762422
13.0,17.15749902
13.0,8.204045723
13.0,19.85460501
13.0,17.42625379
13.0,16.53542011
13.0,8.823462878
13.0,16.42312524
13.0,7.537457391
13.0,18.42943569
13.0,17.44933296
13.0,15.16999187
13.0,5.981546139
13.0,17.1205551
13.0,6.85186471
13.0,16.31946443
13.0,18.14907405
13.0,14.47166111
13.0,6.676719799
13.0,15.71797359
13.0,8.945567864
13.0,17.05647292
13.0,16.7283132
13.0,17.97608157
13.0,8.112443253
13.0,17.14893203
13.0,8.232743238
13.0,19.17323166
13.0,18.84377545
13.0,15.87608443
13.0,5.291109363
13.0,17.86502261
13.0,7.526492518
13.0,18.47984949
13.0,18.83850316
13.0,15.17649844
13.0,8.091156283
13.0,16.44166987
13.0,9.642883605
13.0,17.08935669
13.0,17.41951943
13.0,15.87927984
13.0,8.800164863
13.0,17.15145053
13.0,7.538846144
13.0,15.67509994
13.0,17.42589666
13.0,15.8912945
13.0,6.685852924
13.0,17.86623134
13.0,7.533806808
13.0,16.38732869
13.0,17.42659538
13.0,15.89718483
13.0,8.086271119
13.0,17.85820743
13.0,8.94838652
13.0,17.79634479
13.0,17.43705681
13.0,18.01903142
13.0,8.088139209
13.0,17.86526929
13.0,7.539287167
13.0,18.49867271
13.0,17.44668131
13.0,13.8190206
13.0,4.53571784
13.0,15.74583532
13.0,6.836896086
13.0,17.79628099
13.0,18.14907405
13.0,17.33087194
13.0,10.18144258
13.0,17.14400403
13.0,7.557203724
13.0,22.0037576
13.0,20.29658353
13.0,15.9554524
13.0,5.928486733
13.0,17.13769708
13.0,8.970884826
13.0,17.79199218
13.0,18.86459877
13.0,14.53543762
13.0,8.747326828
13.0,15.02291775
13.0,8.263282734
13.0,18.49922134
13.0,18.86837233
13.0,15.2452222
13.0,8.746428765
13.0,17.13435584
13.0,7.571604073
13.0,18.48748456
13.0,18.88367943
13.0,15.26334914
13.0,8.026827527
13.0,17.12512161
13.0,8.285446849
13.0,18.48415348
13.0,19.59370081
13.0,15.26896889
13.0,8.725998576
13.0,17.12021498
13.0,11.10529808
13.0,17.79243555
13.0,18.87827792
13.0,13.15291888
13.0,8.018736694
13.0,16.41938208
13.0,8.286858553
13.0,16.37831595
13.0,18.88117956
13.0,15.97208533
13.0,10.13991124
13.0,17.12535229
13.0,9.696464277
13.0,17.79261792
13.0,18.18026994
13.0,15.27695578
13.0,8.018453596
13.0,17.8313884
13.0,6.884092461
13.0,15.66799763
13.0,17.48237337
13.0,15.28825183
13.0,6.600775094
13.0,17.83037804
13.0,7.589833067
13.0,17.07909542
13.0,17.48779826
13.0,16.70336111
13.0,9.416197182
13.0,17.11585866
13.0,9.005969095
13.0,18.48716281
13.0,17.49611509
13.0,16.00978537
13.0,7.292038681
13.0,18.52305497
13.0,7.606091084
13.0,17.06712799
13.0,17.50399418
13.0,14.61148161
13.0,8.685115899
13.0,17.09606655
13.0,9.731861863
13.0,16.36056934
13.0,16.80134061
13.0,16.72984555
13.0,8.689024006
13.0,17.80596317
13.0,8.321874345
13.0,14.949835
13.0,18.20799962
13.0,15.31575684
13.0,9.394001246
13.0,17.80570533
13.0,11.84403858
13.0,17.78157093
13.0,19.61502713
13.0,15.31015006
13.0,10.104784
13.0,17.10687249
13.0,9.724132455
13.0,14.26045628
13.0,16.78536812
13.0,12.49315143
13.0,10.09436688
13.0,15.68945164
13.0,11.1369318
13.0,13.55884131
13.0,18.19018491
13.0,10.3718095
13.0,12.20847054
13.0,15.68368259
13.0,11.84808691
13.0,13.55601669
13.0,22.42117752
13.0,11.7699925
13.0,15.04329803
13.0,17.80478985
13.0,13.96272047
13.0,12.15487642
13.0,20.29658353
13.0,11.06322049
13.0,13.63520245
13.0,18.51687318
13.0,16.07248552
13.0,8.644701812
13.0,19.56841158
13.0,8.929456753
13.0,16.46693993
13.0,15.70334629
13.0,16.76348148
13.0,11.47979052
13.0,20.26788692
13.0,2.581064682
13.0,12.92959688
13.0,14.29348129
13.0,16.05577426
13.0,9.367317011
13.0,18.85127037
13.0,1.874199981
13.0,19.97698572
13.0,12.15689081
13.0,11.84403858
13.0,10.04188163
13.0,23.81795393
13.0,1.186501209
13.0,12.91186538
13.0,14.27784299
13.0,13.25469288
13.0,8.636635334
13.0,18.87739404
13.0,7.538557013
13.0,15.74366224
13.0,12.87261058
13.0,11.13227979
13.0,10.04787144
13.0,21.7007836
13.0,3.305205964
13.0,12.21136678
13.0,13.58148462
13.0,9.016751955
13.0,12.86206772
13.0,21.71633711
13.0,11.77908868
13.0,14.33805374
13.0,11.47308812
13.0,3.36547025
13.0,9.332917263
13.0,18.89175853
13.0,9.668964826
13.0,12.21305994
13.0,10.76520511
13.0,4.776264749
13.0,11.45162716
13.0,18.89546454
13.0,12.49294504
13.0,11.51326011
13.0,14.29782886
13.0,6.189340149
13.0,12.86332549
13.0,18.19407175
13.0,13.20431122
13.0,10.80467681
13.0,13.59216368
13.0,8.303211964
13.0,14.28144621
13.0,18.19116374
13.0,11.79210715
13.0,10.80325272
13.0,14.29648932
13.0,8.306424953
13.0,14.98402815
13.0,18.90166723
13.0,11.09106263
13.0,10.79776721
13.0,14.99681252
13.0,8.313613832
13.0,14.97762202
13.0,18.90901065
13.0,13.2141846
13.0,12.20668335
13.0,17.1075521
13.0,12.55516302
13.0,13.56923891
13.0,19.60922958
13.0,10.38749821
13.0,8.679934365
13.0,15.00175563
13.0,11.13001875
13.0,14.28592057
13.0,19.60060714
13.0,13.1999795
13.0,13.63231554
13.0,16.41539627
13.0,12.54143236
13.0,12.87902981
13.0,20.29937418
13.0,8.256001519
13.0,10.10125095
13.0,16.42059081
13.0,15.35759485
13.0,14.30223527
13.0,20.29130347
13.0,10.36394845
13.0,13.64111077
13.0,14.30995563
13.0,13.2319237
13.0,8.665340395
13.0,17.45132053
13.0,4.005694615
13.0,15.04648798
13.0,12.89124331
13.0,11.12119775
13.0,10.77091635
13.0,22.4046047
13.0,1.893576861
13.0,14.33265144
13.0,14.29561617
13.0,11.13146448
13.0,10.76111091
13.0,20.2994039
13.0,8.257415762
13.0,16.44925188
13.0,13.58616617
13.0,11.13423977
13.0,10.0534473
13.0,23.12203462
13.0,4.020000013
13.0,11.50736337
13.0,14.2998612
13.0,10.42275395
13.0,12.8795709
13.0,20.30381486
13.0,11.7892071
13.0,15.04352174
13.0,14.30101641
13.0,8.305892215
13.0,8.643381416
13.0,19.5927504
13.0,6.142665999
13.0,9.390722984
13.0,12.89480614
13.0,7.592816505
13.0,15.70359176
13.0,20.3096781
13.0,13.20671003
13.0,12.21968906
13.0,12.89579633
13.0,4.770433308
13.0,14.28726971
13.0,17.49079131
13.0,13.21668233
13.0,8.683003176
13.0,15.01139219
13.0,8.303501565
13.0,17.1119841
13.0,18.20053018
13.0,16.7470044
13.0,9.39394663
13.0,17.83755148
13.0,7.600575681
13.0,16.40290858
13.0,18.20308915
13.0,15.33915472
13.0,6.56599154
13.0,17.83859728
13.0,7.599776093
13.0,16.40423009
13.0,18.9078416
13.0,16.04278711
13.0,7.980664262
13.0,17.13411126
13.0,9.008412409
13.0,18.52683614
13.0,17.49611509
13.0,16.7512802
13.0,7.979525627
13.0,17.13349787
13.0,6.892712753
13.0,18.52178809
13.0,17.50167851
13.0,13.93517754
13.0,3.028669753
13.0,16.42735489
13.0,6.186405583
13.0,17.81598272
13.0,18.20644894
13.0,17.46105038
13.0,9.388463617
13.0,17.12923813
13.0,10.42521346
13.0,22.05375553
13.0,18.21182595
13.0,16.0557529
13.0,5.851918189
13.0,16.42312524
13.0,6.896567211
13.0,16.40275752
13.0,17.50089283
13.0,15.34678023
13.0,6.559543757
13.0,15.71848832
13.0,7.59989979
13.0,17.11258208
13.0,16.79304016
13.0,17.46330453
13.0,8.681369809
13.0,17.83628677
13.0,8.30924433
13.0,17.11080313
13.0,18.20652648
13.0,15.34612825
13.0,7.971822093
13.0,17.83431637
13.0,11.83965569
13.0,17.11635796
13.0,16.79014867
13.0,17.4613268
13.0,10.09510849
13.0,17.8367324
13.0,8.309226216
13.0,13.58336285
13.0,16.78803722
13.0,11.81427699
13.0,6.557198714
13.0,17.12912609
13.0,11.13265495
13.0,16.41142197
13.0,16.78881643
13.0,17.46086124
13.0,0.0
13.0,0.0
13.0,0.0
13.0,5.656854249
13.0,14.14213562
13.0,6.894291117
13.0,2.969848481
13.0,1.885618083
13.0,7.677159339
13.0,1.149048519
13.0,12.17795012
13.0,2.687005769
13.0,4.628335295
13.0,0.294627825
13.0,1.686177709
13.0,6.818529676
13.0,11.45512986
13.0,6.098795988
13.0,7.57020201
13.0,2.474873734
13.0,2.344617222
13.0,4.490128061
13.0,6.498648037
13.0,5.52828938
13.0,6.210242165
13.0,7.984414071
13.0,5.232590181
13.0,4.351426346
13.0,2.147509484
13.0,4.798224587
13.0,7.656259631
13.0,5.350441311
13.0,1.66512242
13.0,2.983106733
13.0,0.149992348
13.0,5.636056991
13.0,6.202336624
13.0,6.717514421
13.0,1.719989468
13.0,7.182716251
13.0,2.647117694
13.0,3.623922254
13.0,4.052929112
13.0,8.098056232
13.0,1.068882344
13.0,10.02805981
13.0,0.817101169
13.0,0.584131689
13.0,2.647889223
13.0,3.977475644
13.0,1.81827458
13.0,9.30552524
13.0,1.275565174
13.0,2.638052222
13.0,1.894512508
13.0,1.610632113
13.0,6.055405344
13.0,7.247844507
13.0,3.647182345
13.0,6.839429384
13.0,1.857653408
13.0,0.954594155
13.0,0.452084663
13.0,3.03371619
13.0,0.897913373
13.0,6.772757139
13.0,4.47109057
13.0,0.471404521
13.0,5.340239273
13.0,1.705375178
13.0,3.771236166
13.0,2.555685938
13.0,0.966047293
13.0,0.255344115
13.0,3.932676071
13.0,1.700878474
13.0,0.980521403
13.0,1.125788428
13.0,3.204938528
13.0,2.420480905
13.0,1.691685844
13.0,5.312139694
13.0,4.530721228
13.0,0.413916165
13.0,6.696216024
13.0,2.466455796
13.0,3.835014425
13.0,1.101771031
13.0,1.788086113
13.0,1.028518954
13.0,0.317800801
13.0,2.482730476
13.0,2.439906915
13.0,0.384297164
13.0,3.178178866
13.0,4.551059602
13.0,1.094154704
13.0,5.980944858
13.0,5.977603717
13.0,1.717259326
13.0,6.699658189
13.0,4.567909806
13.0,1.722260081
13.0,5.296368439
13.0,1.057227615
13.0,1.747369642
13.0,2.431100457
13.0,4.596194078
13.0,3.15224238
13.0,2.481421019
13.0,4.560514378
13.0,5.99112291
13.0,1.031993681
13.0,6.685947154
13.0,3.185109306
13.0,1.054457481
13.0,3.861417901
13.0,1.078947416
13.0,3.873978177
13.0,2.468881304
13.0,1.045804987
13.0,0.335875721
13.0,1.069425958
13.0,2.46328182
13.0,2.466250481
13.0,1.744957057
13.0,1.074802307
13.0,1.06627213
13.0,0.345201736
13.0,1.745669866
13.0,0.328886875
13.0,1.778645519
13.0,1.041768006
13.0,1.735625736
13.0,1.020785729
13.0,3.197811264
13.0,0.335220993
13.0,3.140385999
13.0,1.796154451
13.0,1.081156021
13.0,3.138740173
13.0,2.500127548
13.0,1.028063051
13.0,3.127204638
13.0,3.214121733
13.0,0.319180144
13.0,5.232590181
13.0,6.039466823
13.0,1.024583295
13.0,4.529305598
13.0,3.227064505
13.0,3.205550741
13.0,5.947189484
13.0,3.22384868
13.0,1.797807437
13.0,3.833988067
13.0,0.999073452
13.0,4.627923228
13.0,0.319774404
13.0,1.723013359
13.0,1.801121046
13.0,2.426260143
13.0,1.005760577
13.0,3.919641293
13.0,1.023786505
13.0,6.63990514
13.0,6.051119849
13.0,1.797584709
13.0,3.133287533
13.0,0.303045763
13.0,4.619206429
13.0,5.952175317
13.0,3.221264225
13.0,0.390553164
13.0,2.423782204
13.0,3.815938319
13.0,6.751859608
13.0,1.02048365
13.0,0.311606378
13.0,1.716124323
13.0,1.003380572
13.0,1.700984646
13.0,4.637214084
13.0,1.014037747
13.0,1.711739366
13.0,0.407354994
13.0,1.00141609
13.0,1.699337264
13.0,2.52970287
13.0,0.297135296
13.0,5.21912148
13.0,4.655739912
13.0,1.114341053
13.0,5.222278207
13.0,3.949539431
13.0,0.411871476
13.0,6.625046611
13.0,4.664740143
13.0,3.937543853
13.0,3.117698081
13.0,2.398477775
13.0,1.834942097
13.0,0.418635358
13.0,2.527381663
13.0,1.706809472
13.0,3.105723902
13.0,2.53868581
13.0,1.822687868
13.0,3.111953032
13.0,1.828958886
13.0,0.994686094
13.0,0.989949494
13.0,1.126008903
13.0,0.286845204
13.0,2.396859606
13.0,1.837155936
13.0,1.124793112
13.0,5.214912511
13.0,5.366842713
13.0,0.288681209
13.0,8.030020844
13.0,3.268761802
13.0,4.661785431
13.0,0.286664911
13.0,3.101123013
13.0,1.136421613
13.0,0.980521403
13.0,2.543707138
13.0,2.395441034
13.0,0.431087029
13.0,1.682852383
13.0,1.675535634
13.0,3.260037757
13.0,0.429750242
13.0,4.500598097
13.0,2.559484802
13.0,1.140397745
13.0,5.905540109
13.0,3.977102698
13.0,1.847984949
13.0,3.088784433
13.0,0.963432989
13.0,3.969773755
13.0,0.432445469
13.0,3.794515402
13.0,2.558915114
13.0,0.972632593
13.0,1.672911165
13.0,4.672057761
13.0,0.276569991
13.0,8.726663207
13.0,7.506645589
13.0,4.659580144
13.0,3.106219074
13.0,3.798253421
13.0,2.555606398
13.0,3.793419908
13.0,5.377878527
13.0,1.130820572
13.0,5.212856968
13.0,1.670846912
13.0,3.970676541
13.0,2.384114818
13.0,3.96465596
13.0,0.981345913
13.0,7.317483811
13.0,1.867829233
13.0,2.565255804
13.0,1.146731222
13.0,4.49329421
13.0,4.681625194
13.0,4.494056432
13.0,3.068478135
13.0,2.578860026
13.0,3.273930298
13.0,3.783279348
13.0,1.162226419
13.0,0.955618947
13.0,4.474939305
13.0,4.70047961
13.0,0.952946773
13.0,1.654124792
13.0,3.762009387
13.0,4.706522795
13.0,0.242365222
13.0,2.355362729
13.0,1.88065593
13.0,0.944457309
13.0,4.46438149
13.0,8.234847723
13.0,0.954227144
13.0,3.064942152
13.0,0.23570226
13.0,4.697901217
13.0,3.774453945
13.0,2.580699239
13.0,0.951597939
13.0,4.471972616
13.0,0.476166183
13.0,3.293504068
13.0,0.241220374
13.0,2.354665581
13.0,0.472187585
13.0,1.175389418
13.0,0.238035946
13.0,3.056376021
13.0,3.296740468
13.0,0.466782908
13.0,2.353951565
13.0,1.177746035
13.0,1.173934559
13.0,1.649155493
13.0,0.939019616
13.0,0.231169525
13.0,2.588959653
13.0,2.353269383
13.0,0.231212694
13.0,1.884126297
13.0,1.646198122
13.0,3.050787748
13.0,5.417457596
13.0,0.238648539
13.0,3.057520911
13.0,1.18143928
13.0,0.472863978
13.0,3.758141596
13.0,6.122456868
13.0,1.650638836
13.0,2.350535386
13.0,2.343369119
13.0,2.598456226
13.0,0.475690016
13.0,0.23071762
13.0,0.474954254
13.0,1.641422048
13.0,2.341497305
13.0,4.715452386
13.0,1.176406818
13.0,5.877169419
13.0,5.420454645
13.0,0.940723181
13.0,6.578172791
13.0,4.016615352
13.0,5.414949298
13.0,3.061380671
13.0,0.232276355
13.0,0.231603091
13.0,0.474129402
13.0,1.177832045
13.0,2.350926856
13.0,0.228948614
13.0,2.592051429
13.0,1.645886724
13.0,3.05140682
13.0,3.303170204
13.0,1.178511302
13.0,2.350383104
13.0,1.886942253
13.0,0.233721569
13.0,3.758726828
13.0,4.008251531
13.0,0.233738075
13.0,7.284570967
13.0,6.838621108
13.0,3.999146616
13.0,4.473810212
13.0,0.935705686
13.0,4.003074455
13.0,1.649273582
13.0,3.291505207
13.0,1.65374838
13.0,3.764865835
13.0,1.181687882
13.0,3.999335128
13.0,2.358286423
13.0,0.468883641
13.0,0.467633285
13.0,2.354515133
13.0,1.177886097
13.0,0.940938389
13.0,0.938455702
13.0,1.17975184
13.0,0.939097195
13.0,2.347150258
13.0,1.185280819
13.0,0.476928793
13.0,0.229580124
13.0,2.344810052
13.0,0.482367417
13.0,3.302261566
13.0,4.464406824
13.0,1.894683555
13.0,1.889837817
13.0,3.757406697
13.0,3.042538338
13.0,4.723616873
13.0,1.8903918
13.0,2.346308865
13.0,0.2244218
13.0,0.223857926
13.0,0.223296878
13.0,4.714634464
13.0,2.350556956
13.0,7.282144463
13.0,6.84296885
13.0,3.299248224
13.0,1.646423937
13.0,0.937003567
13.0,1.886776325
13.0,4.466211214
13.0,4.714621497
13.0,0.234552493
13.0,4.466299766
13.0,0.223116217
13.0,3.304397307
13.0,0.935977092
13.0,0.933721726
13.0,0.479336808
13.0,0.932634843
13.0,0.480426617
13.0,1.636977513
13.0,0.22223356
13.0,2.600003081
13.0,0.933313927
13.0,4.458283181
13.0,4.722939633
13.0,0.479168831
13.0,1.638296697
13.0,0.22355835
13.0,0.482418645
13.0,1.635081415
13.0,3.306957528
13.0,0.933512201
13.0,5.164171052
13.0,5.429861541
13.0,1.184485322
13.0,5.873050116
13.0,3.311724879
13.0,1.893169185
13.0,5.16607694
13.0,4.017139664
13.0,1.186010919
13.0,5.166208728
13.0,1.900549448
13.0,2.601769872
13.0,0.931660962
13.0,3.75163845
13.0,4.017508035
13.0,0.930153887
13.0,2.339134486
13.0,4.721394499
13.0,0.227845518
13.0,7.988268404
13.0,7.551337241
13.0,4.006938427
13.0,4.468478756
13.0,3.047552523
13.0,4.014691791
13.0,2.344128607
13.0,4.716618377
13.0,0.938187429
13.0,5.875135038
13.0,0.487765632
13.0,3.30901485
13.0,1.637188919
13.0,0.222494806
13.0,1.18915592
13.0,2.34134284
13.0,0.486041278
13.0,1.190598597
13.0,1.634336356
13.0,0.485947852
13.0,0.92629487
13.0,0.486884966
13.0,1.191467452
13.0,2.339121166
13.0,0.92296043
13.0,1.901463613
13.0,0.219395815
13.0,3.041446741
13.0,3.315577934
13.0,0.486135912
13.0,5.159968403
13.0,6.140973
13.0,0.92816915
13.0,5.865772162
13.0,4.02540582
13.0,4.722774921
13.0,3.04912575
13.0,1.631561958
13.0,2.6057391
13.0,0.927897266
13.0,3.307992416
13.0,2.344087724
13.0,5.162022932
13.0,3.316531198
13.0,2.604152853
13.0,1.635184431
13.0,0.485157771
13.0,0.221503329
13.0,7.27795677
13.0,0.0
13.0,0.0
13.0,0.0
13.0,9.545941546
13.0,2.121320344
13.0,2.651650429
13.0,10.60660172
13.0,7.071067812
13.0,6.667006794
13.0,0.353553391
13.0,5.97112393
13.0,0.919238816
13.0,8.163869201
13.0,3.594459471
13.0,9.736316449
13.0,0.808122036
13.0,3.205550741
13.0,3.00520382
13.0,5.157720051
13.0,0.864241621
13.0,8.559713667
13.0,3.959797975
13.0,1.616244071
13.0,2.217743996
13.0,1.936857705
13.0,1.532064693
13.0,8.259007204
13.0,4.976943883
13.0,0.02618914
13.0,1.338452122
13.0,2.804044132
13.0,4.808326112
13.0,8.074703243
13.0,5.877825119
13.0,2.956991994
13.0,4.679383111
13.0,5.070965774
13.0,1.944543648
13.0,8.771946286
13.0,3.163372442
13.0,5.149187842
13.0,1.184403858
13.0,2.983645686
13.0,2.60956074
13.0,9.455497655
13.0,2.507014951
13.0,6.599663291
13.0,2.53636128
13.0,5.13028537
13.0,2.592724864
13.0,8.773896387
13.0,2.48901587
13.0,6.599663291
13.0,4.623390492
13.0,6.564085591
13.0,1.191605872
13.0,7.418192959
13.0,1.742513139
13.0,3.796046931
13.0,2.523639719
13.0,1.689865358
13.0,1.119585737
13.0,7.360865673
13.0,1.106279964
13.0,5.264017149
13.0,4.563048447
13.0,1.076978021
13.0,0.332125912
13.0,5.20303945
13.0,3.233973661
13.0,3.883963334
13.0,6.626600692
13.0,3.923944673
13.0,0.314269681
13.0,5.889327712
13.0,2.560873208
13.0,3.224406922
13.0,5.19165242
13.0,1.634610481
13.0,3.970676541
13.0,1.664833687
13.0,3.040559159
13.0,1.885618083
13.0,3.725245481
13.0,0.187425894
13.0,1.910871897
13.0,1.605548338
13.0,5.081302218
13.0,4.762811193
13.0,2.28202643
13.0,4.353870967
13.0,5.484005925
13.0,0.170948892
13.0,7.862719969
13.0,4.812888091
13.0,1.96334968
13.0,4.354289126
13.0,2.688478908
13.0,0.838322473
13.0,6.428899409
13.0,2.035610431
13.0,6.215468607
13.0,5.747867994
13.0,0.090121453
13.0,0.61099518
13.0,2.196110484
13.0,4.828529163
13.0,0.580361226
13.0,9.232039003
13.0,3.463513771
13.0,2.731118852
13.0,2.198459265
13.0,4.127974723
13.0,0.113642161
13.0,10.62537446
13.0,2.084104197
13.0,6.972687738
13.0,0.798543003
13.0,2.713597818
13.0,4.092829928
13.0,12.06835187
13.0,0.654073773
13.0,9.063823286
13.0,0.573799765
13.0,0.132223219
13.0,6.882886168
13.0,10.00697517
13.0,2.211111681
13.0,7.627844805
13.0,1.955592192
13.0,0.164443437
13.0,5.450161498
13.0,10.73075024
13.0,1.280291824
13.0,8.990357647
13.0,1.604182548
13.0,3.697906574
13.0,9.665525781
13.0,8.655606365
13.0,0.169090752
13.0,6.852322549
13.0,0.217182797
13.0,2.321918012
13.0,5.417832239
13.0,5.854646356
13.0,3.707400137
13.0,6.85162088
13.0,2.324734623
13.0,1.606623571
13.0,3.320535222
13.0,3.72536123
13.0,3.700525488
13.0,4.050644806
13.0,0.893187513
13.0,3.697290359
13.0,1.94683945
13.0,2.983534419
13.0,2.964409198
13.0,6.890913218
13.0,0.179014375
13.0,5.799165048
13.0,2.669328099
13.0,0.860825647
13.0,2.260995757
13.0,4.077793707
13.0,0.163841815
13.0,10.00234683
13.0,6.22339161
13.0,1.26601753
13.0,2.958905162
13.0,4.087830327
13.0,1.55979437
13.0,9.283360958
13.0,5.533521671
13.0,4.095497079
13.0,2.255426802
13.0,4.788123061
13.0,2.269973474
13.0,9.991378869
13.0,4.127437897
13.0,7.620161905
13.0,3.673026891
13.0,4.082467328
13.0,2.268958023
13.0,6.476016204
13.0,4.10813668
13.0,4.789215118
13.0,6.48941546
13.0,5.501820142
13.0,0.154209458
13.0,6.483682814
13.0,4.101219331
13.0,4.079746978
13.0,7.196284638
13.0,3.392647043
13.0,1.96823537
13.0,3.669702885
13.0,3.384011024
13.0,1.95979849
13.0,9.306668039
13.0,1.996954829
13.0,4.801255044
13.0,0.555835181
13.0,0.553083522
13.0,1.253982469
13.0,10.01041365
13.0,0.593279836
13.0,9.738164749
13.0,0.543139991
13.0,0.163178488
13.0,4.059943241
13.0,11.44166115
13.0,0.127346245
13.0,12.54113914
13.0,0.185906008
13.0,0.185037289
13.0,6.854002474
13.0,7.958224931
13.0,1.586917062
13.0,5.458994095
13.0,3.322433232
13.0,3.027702672
13.0,6.136790979
13.0,8.673206149
13.0,2.298889759
13.0,6.158773795
13.0,0.908239377
13.0,0.904220618
13.0,5.435688692
13.0,6.556244454
13.0,7.935652522
13.0,7.5875632
13.0,2.626396616
13.0,1.609277502
13.0,5.43834915
13.0,6.554335933
13.0,7.230542958
13.0,8.290527388
13.0,1.918437385
13.0,2.314437742
13.0,6.849172378
13.0,4.445933887
13.0,9.356695125
13.0,8.286590213
