std,overcrowding-threshold 
2.671292284,70.0
4.949747468,70.0
4.499770426,70.0
1.708841388,70.0
1.033463757,70.0
4.242640687,70.0
2.639865316,70.0
0.486135912,70.0
2.870021641,70.0
3.378399066,70.0
1.190916684,70.0
2.899137803,70.0
5.993571764,70.0
2.346308865,70.0
4.949747468,70.0
3.388219993,70.0
0.537401154,70.0
2.882819954,70.0
1.309457002,70.0
0.782868222,70.0
3.340469966,70.0
2.545584412,70.0
0.410578131,70.0
0.28726213,70.0
3.021274429,70.0
0.187175324,70.0
0.181827458,70.0
0.510688231,70.0
3.248868995,70.0
2.474873734,70.0
5.167318786,70.0
2.969848481,70.0
0.827832329,70.0
1.262690681,70.0
1.923988219,70.0
1.574919649,70.0
0.848528137,70.0
5.672226136,70.0
1.399168737,70.0
2.754770168,70.0
4.228209936,70.0
1.371787156,70.0
2.731373253,70.0
0.598321123,70.0
3.575558818,70.0
1.427308132,70.0
4.872608547,70.0
2.159201064,70.0
4.825693647,70.0
4.291406672,70.0
0.743061363,70.0
1.425998675,70.0
4.857012153,70.0
2.691567748,70.0
0.561195858,70.0
1.944543648,70.0
0.174057054,70.0
2.614152343,70.0
5.086947292,70.0
2.225306635,70.0
2.193055814,70.0
3.414315601,70.0
3.366226648,70.0
0.864241621,70.0
2.634699239,70.0
0.506441343,70.0
1.197367483,70.0
3.00520382,70.0
1.221366258,70.0
2.601790336,70.0
3.267012343,70.0
1.13137085,70.0
1.117403309,70.0
3.89771055,70.0
1.737949197,70.0
3.813325856,70.0
2.370887443,70.0
3.24775789,70.0
2.511448223,70.0
1.783837562,70.0
1.763794443,70.0
1.744196727,70.0
0.372979401,70.0
5.264871143,70.0
1.710742213,70.0
1.692542827,70.0
5.321908932,70.0
1.767766953,70.0
3.149176593,70.0
1.01736792,70.0
1.007091476,70.0
4.603265146,70.0
1.057159643,70.0
0.346620971,70.0
2.457710948,70.0
5.235309822,70.0
1.117902149,70.0
3.095259872,70.0
3.238152549,70.0
0.405931671,70.0
5.306544468,70.0
1.054231928,70.0
3.860420805,70.0
4.52674609,70.0
0.281591196,70.0
1.680929278,70.0
0.264396449,70.0
0.438893864,70.0
4.641521435,70.0
0.395500403,70.0
1.010152545,70.0
4.50780573,70.0
0.96423652,70.0
2.35895459,70.0
0.937060206,70.0
0.929503269,70.0
4.689532173,70.0
3.249324018,70.0
0.985495278,70.0
1.679378605,70.0
3.771236166,70.0
1.871113329,70.0
5.160260174,70.0
2.598081734,70.0
1.876757096,70.0
1.160921581,70.0
0.450453209,70.0
3.764303747,70.0
0.227099988,70.0
3.033385612,70.0
0.203483966,70.0
7.222590694,70.0
5.466286464,70.0
3.321410021,70.0
6.106831292,70.0
2.361933068,70.0
1.867737222,70.0
1.656373419,70.0
3.751995165,70.0
2.321985781,70.0
2.610125702,70.0
3.997510336,70.0
1.863764893,70.0
0.958315769,70.0
2.357022604,70.0
3.044232441,70.0
0.488131778,70.0
5.135589635,70.0
0.184658459,70.0
1.221773109,70.0
4.024727277,70.0
0.919238816,70.0
0.49190037,70.0
1.619361826,70.0
3.717733199,70.0
1.586678631,70.0
2.279883682,70.0
6.168015778,70.0
1.913845899,70.0
0.496658334,70.0
3.020894059,70.0
0.894282106,70.0
1.59202404,70.0
1.582768086,70.0
2.276638596,70.0
3.360789127,70.0
4.044650788,70.0
0.899954085,70.0
0.511354056,70.0
3.710324346,70.0
0.529342507,70.0
3.692668746,70.0
1.56266692,70.0
2.257302417,70.0
4.084217856,70.0
2.655493401,70.0
0.531285636,70.0
1.231734393,70.0
6.511432498,70.0
2.666695255,70.0
5.084434474,70.0
6.196488372,70.0
2.276809793,70.0
2.659016125,70.0
3.348681855,70.0
1.924496807,70.0
0.899294778,70.0
4.412202007,70.0
4.052403837,70.0
3.003418197,70.0
1.232995242,70.0
5.10531096,70.0
3.363154641,70.0
0.53208035,70.0
1.233082761,70.0
3.698445762,70.0
0.865774644,70.0
3.360473489,70.0
3.692668746,70.0
0.547327845,70.0
0.862737939,70.0
4.771287185,70.0
0.1776145,70.0
4.399404926,70.0
0.547758774,70.0
2.973813566,70.0
1.2629256,70.0
6.485085803,70.0
2.694826304,70.0
0.570875199,70.0
4.087658379,70.0
2.969848481,70.0
1.267032965,70.0
1.965247225,70.0
2.971116834,70.0
1.549952811,70.0
1.543064131,70.0
4.799565497,70.0
0.554471397,70.0
0.855971367,70.0
1.556252479,70.0
4.365615779,70.0
0.122442733,70.0
5.754386219,70.0
1.311030599,70.0
2.009512861,70.0
4.817353007,70.0
1.276387664,70.0
1.271002062,70.0
0.846745515,70.0
5.068091699,70.0
0.11785113,70.0
3.638225762,70.0
4.827026457,70.0
2.69457152,70.0
2.683528194,70.0
3.665410662,70.0
1.537813528,70.0
2.235831563,70.0
3.635327202,70.0
1.507926509,70.0
0.797616449,70.0
4.135588664,70.0
1.515228817,70.0
2.012319693,70.0
2.221540202,70.0
0.804160653,70.0
3.618397982,70.0
0.786897041,70.0
0.624885062,70.0
4.144355575,70.0
4.832802885,70.0
0.11649652,70.0
1.292763924,70.0
4.347496826,70.0
0.104458956,70.0
5.035133948,70.0
3.437176948,70.0
0.09798858,70.0
2.015782018,70.0
2.712766536,70.0
2.228695818,70.0
0.106979255,70.0
3.629121568,70.0
1.315788443,70.0
3.620696401,70.0
5.551431057,70.0
0.105041225,70.0
4.12266228,70.0
0.11954683,70.0
0.823690695,70.0
0.820748942,70.0
7.15914161,70.0
3.435235072,70.0
1.509160763,70.0
4.837705901,70.0
0.592977266,70.0
0.818364841,70.0
1.298415588,70.0
2.229350546,70.0
2.926296575,70.0
0.09753197,70.0
0.801873669,70.0
2.019613204,70.0
1.308026879,70.0
2.71298112,70.0
3.638603708,70.0
3.420867941,70.0
5.752087486,70.0
0.609820278,70.0
3.620670508,70.0
2.734146221,70.0
0.798725268,70.0
0.091315114,70.0
2.023305542,70.0
2.916815472,70.0
1.321478247,70.0
2.911616158,70.0
2.031492446,70.0
2.908780168,70.0
3.443999048,70.0
0.796065376,70.0
0.616160571,70.0
0.795495129,70.0
0.088105957,70.0
2.90724476,70.0
0.783429418,70.0
0.076081109,70.0
0.629035055,70.0
2.036823307,70.0
0.789122301,70.0
0.623137851,70.0
4.313131083,70.0
2.044460911,70.0
5.011044651,70.0
4.873362477,70.0
2.895874233,70.0
3.457448495,70.0
1.487735368,70.0
2.746506217,70.0
4.311417031,70.0
2.04632417,70.0
0.630200908,70.0
3.601558937,70.0
2.754106592,70.0
0.074098016,70.0
2.746107231,70.0
2.902084081,70.0
0.778446931,70.0
2.891188082,70.0
0.642445099,70.0
0.769498556,70.0
0.767241962,70.0
3.465236741,70.0
0.070092217,70.0
1.340214016,70.0
3.599071037,70.0
1.346772742,70.0
2.182453495,70.0
0.060957481,70.0
2.881105567,70.0
5.588163876,70.0
1.478679138,70.0
1.345913476,70.0
3.593624831,70.0
0.647182478,70.0
1.469985365,70.0
2.170976719,70.0
0.049517282,70.0
1.36088428,70.0
0.651956392,70.0
1.465282385,70.0
0.050927358,70.0
1.46109357,70.0
0.75190969,70.0
1.455008184,70.0
0.745852358,70.0
4.897583853,70.0
3.577921778,70.0
2.073283198,70.0
5.689430985,70.0
2.788294037,70.0
4.976430743,70.0
4.204624194,70.0
3.563969835,70.0
2.792504588,70.0
2.079836746,70.0
0.663852909,70.0
0.662092026,70.0
0.044895669,70.0
0.04477721,70.0
0.044659376,70.0
0.660708698,70.0
2.867299487,70.0
4.898052978,70.0
1.462090584,70.0
0.657517474,70.0
1.460010634,70.0
2.161517628,70.0
0.745378024,70.0
0.743461886,70.0
0.036261886,70.0
2.785024151,70.0
2.777919498,70.0
0.755686636,70.0
0.048456556,70.0
2.869600431,70.0
0.664251825,70.0
2.158723977,70.0
0.668020477,70.0
1.371680824,70.0
3.484268664,70.0
1.359549447,70.0
2.875919371,70.0
2.068682122,70.0
6.400716581,70.0
1.374056881,70.0
4.977613745,70.0
5.615157535,70.0
0.66377916,70.0
3.483667883,70.0
0.757121651,70.0
2.166052159,70.0
1.366157762,70.0
4.280307392,70.0
2.784019452,70.0
2.160509394,70.0
7.014975207,70.0
1.466780254,70.0
1.46327121,70.0
2.870617267,70.0
1.368756698,70.0
0.750776084,70.0
4.276152857,70.0
2.788307591,70.0
1.450903065,70.0
4.196054829,70.0
2.868264127,70.0
0.039743707,70.0
0.039650848,70.0
1.450475449,70.0
0.741639903,70.0
0.739919161,70.0
2.789143415,70.0
1.371754495,70.0
0.663116267,70.0
1.454851883,70.0
1.451515067,70.0
1.448193522,70.0
2.855871908,70.0
2.089105912,70.0
2.854140099,70.0
3.501862154,70.0
3.561130531,70.0
2.796503568,70.0
4.264936847,70.0
3.50534283,70.0
4.263251423,70.0
0.726089514,70.0
2.097644893,70.0
0.681909212,70.0
4.208071022,70.0
2.856648681,70.0
3.499552809,70.0
0.741447508,70.0
0.034265086,70.0
5.678611381,70.0
3.506071123,70.0
1.440517316,70.0
0.679316558,70.0
1.438862165,70.0
2.092113759,70.0
0.676429697,70.0
1.441763177,70.0
0.733069665,70.0
0.025906929,70.0
3.502079392,70.0
2.150150878,70.0
1.382416469,70.0
0.03172915,70.0
1.442859679,70.0
0.677017131,70.0
5.674869709,70.0
3.510066077,70.0
0.680197855,70.0
1.384377833,70.0
4.263481729,70.0
0.684824004,70.0
1.433484816,70.0
0.019230938,70.0
4.252974189,70.0
2.812222594,70.0
1.395102568,70.0
2.803487674,70.0
1.4361734,70.0
1.4332061,70.0
0.686695451,70.0
0.020369331,70.0
2.842946771,70.0
1.425805477,70.0
2.105414056,70.0
2.101117293,70.0
1.431495194,70.0
0.722916079,70.0
1.427122205,70.0
0.692792879,70.0
5.659711247,70.0
3.525554576,70.0
0.715643282,70.0
3.519915081,70.0
0.721277258,70.0
0.0,40.0
0.0,40.0
0.0,40.0
2.474873734,40.0
7.306770072,40.0
8.308504679,40.0
0.141421356,40.0
5.421151989,40.0
1.414213562,40.0
1.237436867,40.0
8.956685895,40.0
4.030508653,40.0
2.121320344,40.0
0.648181216,40.0
3.861890882,40.0
1.666751699,40.0
1.744196727,40.0
7.645592072,40.0
0.790295814,40.0
1.924901793,40.0
2.865643271,40.0
1.979898987,40.0
1.481557065,40.0
3.439110254,40.0
3.47404636,40.0
1.414213562,40.0
0.0,40.0
3.399551833,40.0
1.492780983,40.0
0.606091527,40.0
4.876598491,40.0
0.070710678,40.0
2.668757852,40.0
1.524698997,40.0
4.69261773,40.0
2.308495668,40.0
3.939594924,40.0
1.767766953,40.0
2.407985255,40.0
2.474873734,40.0
0.344487919,40.0
1.732411614,40.0
2.380017946,40.0
3.013621758,40.0
0.509774656,40.0
2.265955822,40.0
0.549971941,40.0
0.153718865,40.0
2.617799573,40.0
4.640388252,40.0
5.844454008,40.0
3.97394011,40.0
0.263431938,40.0
6.499943104,40.0
1.254113914,40.0
0.851147051,40.0
3.612672828,40.0
0.618718434,40.0
0.781539074,40.0
3.401427447,40.0
3.343776135,40.0
0.188561808,40.0
1.901073969,40.0
5.086606845,40.0
0.83056987,40.0
0.121533978,40.0
2.20834887,40.0
0.085709913,40.0
2.701781134,40.0
1.518199854,40.0
1.988097327,40.0
4.050711704,40.0
3.674963412,40.0
1.954364576,40.0
4.349191024,40.0
2.19776432,40.0
0.773103414,40.0
2.856339235,40.0
0.670373961,40.0
3.453944662,40.0
4.269492843,40.0
4.163091174,40.0
2.173698624,40.0
2.845673632,40.0
2.777310972,40.0
2.146574157,40.0
2.121320344,40.0
1.397769219,40.0
1.414213562,40.0
3.495357384,40.0
2.057760183,40.0
3.559104132,40.0
4.172707049,40.0
1.468015165,40.0
1.452230056,40.0
0.737196431,40.0
3.528090677,40.0
6.305035466,40.0
2.740949997,40.0
3.586041533,40.0
3.449823993,40.0
0.084852814,40.0
4.284647031,40.0
0.041594517,40.0
2.842157354,40.0
0.68670947,40.0
1.380541811,40.0
0.033354093,40.0
2.068452547,40.0
1.348740712,40.0
1.466111308,40.0
0.64925259,40.0
6.363961031,40.0
0.0,40.0
1.401698398,40.0
0.688498708,40.0
2.82227837,40.0
0.694915285,40.0
2.792165239,40.0
2.840411985,40.0
1.390445267,40.0
2.781286673,40.0
1.449276709,40.0
1.367845905,40.0
2.150064522,40.0
0.672891937,40.0
0.735391052,40.0
0.028059793,40.0
0.729377861,40.0
4.18739797,40.0
2.861315812,40.0
2.072366797,40.0
1.354838184,40.0
3.449823993,40.0
0.085065477,40.0
2.189920255,40.0
1.47182967,40.0
2.750437406,40.0
1.326470385,40.0
1.491072995,40.0
2.731772241,40.0
3.414315601,40.0
4.092192436,40.0
5.064278848,40.0
2.694917453,40.0
1.271810113,40.0
5.759262818,40.0
0.803970724,40.0
1.308388058,40.0
1.299547598,40.0
2.695547998,40.0
0.131993266,40.0
1.976152726,40.0
0.558242196,40.0
2.255347119,40.0
0.83567165,40.0
0.83028022,40.0
1.527531957,40.0
1.995212128,40.0
4.341098593,40.0
3.41545917,40.0
4.096799913,40.0
1.550364558,40.0
2.675657141,40.0
4.064779472,40.0
1.582367004,40.0
1.238508241,40.0
1.580341059,40.0
1.570877939,40.0
2.655859398,40.0
2.280314768,40.0
1.247835496,40.0
1.240538213,40.0
3.342312867,40.0
0.895123613,40.0
0.186936275,40.0
2.295066581,40.0
2.639597473,40.0
5.109545611,40.0
2.268303214,40.0
4.775933511,40.0
3.688740375,40.0
0.152360025,40.0
2.661363435,40.0
0.537092036,40.0
1.575618371,40.0
1.949321397,40.0
1.235536042,40.0
2.28769841,40.0
1.572184226,40.0
0.860500316,40.0
0.550798966,40.0
0.858894101,40.0
4.06954684,40.0
0.875640004,40.0
0.535797406,40.0
1.23653032,40.0
2.637219679,40.0
0.19023685,40.0
1.217795012,40.0
2.618782401,40.0
3.726452737,40.0
0.189968986,40.0
2.625396465,40.0
1.205216484,40.0
0.911613154,40.0
0.500148699,40.0
3.312417689,40.0
2.592724864,40.0
0.938276306,40.0
0.933786945,40.0
1.885618083,40.0
3.049607445,40.0
2.594948471,40.0
0.471404521,40.0
0.234600848,40.0
1.877944056,40.0
1.869249871,40.0
1.156787591,40.0
3.966933915,40.0
0.274447837,40.0
2.384878326,40.0
1.849356197,40.0
0.433182533,40.0
1.135175909,40.0
3.093592168,40.0
2.375878785,40.0
3.266457874,40.0
2.379865995,40.0
1.150599192,40.0
1.145574742,40.0
1.675535634,40.0
1.147900619,40.0
1.673282857,40.0
0.962029398,40.0
1.858421669,40.0
0.261779957,40.0
1.147550412,40.0
3.255078052,40.0
0.983413212,40.0
5.358035066,40.0
0.297574104,40.0
3.113030269,40.0
3.237497163,40.0
1.705204007,40.0
3.106633071,40.0
1.835591481,40.0
3.101496817,40.0
3.249255857,40.0
2.531898475,40.0
0.408929223,40.0
3.928685276,40.0
1.016994215,40.0
5.238763335,40.0
1.825062166,40.0
5.22535208,40.0
0.429810004,40.0
1.132475704,40.0
3.098063174,40.0
1.844507224,40.0
1.133008935,40.0
0.424264069,40.0
1.831433655,40.0
3.106411852,40.0
3.799018562,40.0
3.259655124,40.0
5.205906906,40.0
2.562597508,40.0
1.848541323,40.0
1.680697834,40.0
3.256897033,40.0
0.277604884,40.0
4.503565699,40.0
4.671584139,40.0
3.095211002,40.0
3.083914611,40.0
0.449977043,40.0
1.665287709,40.0
5.386264651,40.0
2.38330595,40.0
1.670191286,40.0
1.858680682,40.0
1.670885775,40.0
3.778758579,40.0
0.462242949,40.0
4.471703447,40.0
0.476366674,40.0
3.293238575,40.0
2.355380079,40.0
3.290010718,40.0
1.869306508,40.0
0.45352366,40.0
0.252711702,40.0
4.479957347,40.0
0.941200152,40.0
3.290211145,40.0
1.653910776,40.0
1.875266295,40.0
2.573678217,40.0
0.958627985,40.0
3.977771257,40.0
2.378235807,40.0
3.77984987,40.0
1.870789133,40.0
6.592662234,40.0
0.227948897,40.0
2.59195207,40.0
1.173889689,40.0
1.874869446,40.0
2.360083672,40.0
2.352445861,40.0
1.884097423,40.0
4.465458901,40.0
3.041465706,40.0
4.016727977,40.0
1.63490294,40.0
0.484873221,40.0
0.483338812,40.0
1.891566405,40.0
1.180734908,40.0
0.472143399,40.0
0.234229121,40.0
3.995924302,40.0
1.16387141,40.0
2.364319888,40.0
1.872523513,40.0
0.248031302,40.0
1.867542756,40.0
2.367834634,40.0
0.950713691,40.0
0.462091058,40.0
1.165654815,40.0
0.952778321,40.0
1.869999259,40.0
0.45441697,40.0
3.071892034,40.0
1.167253881,40.0
1.656229276,40.0
1.168719517,40.0
2.35981198,40.0
1.17225372,40.0
3.283887081,40.0
0.454124296,40.0
3.977992535,40.0
0.968921828,40.0
0.261053957,40.0
1.85487431,40.0
2.554576522,40.0
3.093337446,40.0
1.851075511,40.0
1.140690882,40.0
2.388000615,40.0
0.265920499,40.0
1.850128822,40.0
3.960198602,40.0
0.986753531,40.0
3.951830574,40.0
1.120247822,40.0
2.408520577,40.0
6.632582601,40.0
1.67814757,40.0
3.08377124,40.0
0.450511246,40.0
2.564727082,40.0
2.378450082,40.0
1.859069202,40.0
0.261532645,40.0
3.970230698,40.0
1.682027847,40.0
3.08782771,40.0
3.079459613,40.0
1.865233023,40.0
1.665798724,40.0
3.275120925,40.0
2.561129387,40.0
1.849065326,40.0
5.370240301,40.0
2.535053035,40.0
1.703058242,40.0
3.109025054,40.0
0.425383499,40.0
5.217703722,40.0
2.38300553,40.0
0.966255863,40.0
3.973090844,40.0
1.846948181,40.0
1.842150913,40.0
1.132103603,40.0
2.539737534,40.0
2.403798568,40.0
0.423536967,40.0
0.422450974,40.0
0.283927787,40.0
2.399112293,40.0
2.393007682,40.0
3.255562693,40.0
1.836687487,40.0
1.832049388,40.0
0.288542314,40.0
1.82817306,40.0
1.823591173,40.0
1.707662877,40.0
1.703404366,40.0
2.532919813,40.0
1.115930305,40.0
2.413614483,40.0
0.291572426,40.0
3.941336566,40.0
3.226283274,40.0
1.719240017,40.0
0.304280669,40.0
2.517990001,40.0
3.217249832,40.0
1.728292545,40.0
0.313318501,40.0
2.509033482,40.0
0.38677889,40.0
1.024964878,40.0
1.72791801,40.0
3.919536871,40.0
1.027751861,40.0
2.43615122,40.0
3.918480096,40.0
3.909194598,40.0
3.154398336,40.0
1.030641488,40.0
0.322773448,40.0
2.49977186,40.0
2.44423796,40.0
3.143981786,40.0
3.917931979,40.0
1.792433469,40.0
1.78827469,40.0
3.154154554,40.0
0.380498568,40.0
3.201531855,40.0
1.077728266,40.0
6.68507833,40.0
1.796083586,40.0
3.202967703,40.0
1.037304709,40.0
2.445946639,40.0
0.381613183,40.0
2.497270782,40.0
2.446940622,40.0
1.086141497,40.0
2.494736284,40.0
1.078100025,40.0
6.685085587,40.0
0.32040776,40.0
0.385837776,40.0
2.501586657,40.0
1.7371936,40.0
1.027807866,40.0
3.913281899,40.0
2.493563781,40.0
1.076978021,40.0
2.453164315,40.0
1.785560668,40.0
1.040589455,40.0
0.332756132,40.0
2.448741527,40.0
6.729018328,40.0
1.046885364,40.0
3.866942484,40.0
3.197219886,40.0
0.337586463,40.0
1.748040798,40.0
1.74429767,40.0
1.787408808,40.0
1.038798661,40.0
1.74219075,40.0
1.738491831,40.0
1.087626108,40.0
1.031508835,40.0
3.909972307,40.0
1.78488638,40.0
1.041348432,40.0
0.333540935,40.0
0.372784328,40.0
5.27303846,40.0
0.383016173,40.0
2.499129996,40.0
0.377025815,40.0
0.329397569,40.0
3.905157905,40.0
6.719701349,40.0
2.467598973,40.0
0.360087231,40.0
1.06500714,40.0
3.876796074,40.0
2.457556833,40.0
3.192781535,40.0
1.047725292,40.0
0.365744887,40.0
0.365004513,40.0
0.36426713,40.0
2.480576208,40.0
1.758519078,40.0
3.89050719,40.0
3.174186753,40.0
0.0,50.0
0.0,50.0
0.0,50.0
3.181980515,50.0
1.649915823,50.0
1.414213562,50.0
0.565685425,50.0
1.060660172,50.0
3.333503397,50.0
2.916815472,50.0
1.964185503,50.0
3.040559159,50.0
1.735625736,50.0
2.239171474,50.0
2.502070149,50.0
4.949747468,50.0
3.299831646,50.0
1.104854346,50.0
7.69498556,50.0
0.589255651,50.0
3.90769537,50.0
1.697056275,50.0
0.942809042,50.0
3.149839298,50.0
1.721651293,50.0
3.771236166,50.0
4.29920923,50.0
1.414213562,50.0
1.361835282,50.0
1.995051275,50.0
1.48736254,50.0
4.714045208,50.0
0.912395847,50.0
0.486135912,50.0
1.157083824,50.0
2.495670992,50.0
2.383960005,50.0
1.119585737,50.0
3.03864806,50.0
5.024179761,50.0
0.761499611,50.0
1.325825215,50.0
4.22539418,50.0
4.158461308,50.0
0.082221719,50.0
1.301719302,50.0
0.109994388,50.0
4.042806162,50.0
0.195582727,50.0
2.577993473,50.0
0.44735327,50.0
1.640487732,50.0
3.937614232,50.0
1.087856586,50.0
0.320199297,50.0
2.461779164,50.0
1.028518954,50.0
2.462246827,50.0
3.113750914,50.0
1.109426157,50.0
3.080109199,50.0
0.247487373,50.0
0.452084663,50.0
1.642312524,50.0
1.863170249,50.0
0.950174737,50.0
1.849356197,50.0
1.660629562,50.0
4.422055841,50.0
1.216639609,50.0
0.502148294,50.0
0.494974747,50.0
0.90629179,50.0
6.776439986,50.0
1.104248946,50.0
1.786877947,50.0
1.027661855,50.0
0.316337244,50.0
4.499770426,50.0
0.951874513,50.0
3.034293656,50.0
3.986314479,50.0
2.348292891,50.0
5.363663633,50.0
4.481182734,50.0
5.353808486,50.0
3.793419908,50.0
3.749310375,50.0
2.308256619,50.0
1.582954953,50.0
0.532316341,50.0
3.323401872,50.0
1.888208218,50.0
1.168263378,50.0
2.341816007,50.0
6.078109353,50.0
3.08149692,50.0
0.950174737,50.0
0.940379121,50.0
1.630674822,50.0
3.28554666,50.0
3.047630227,50.0
1.883284397,50.0
0.935876622,50.0
0.473692892,50.0
1.16944583,50.0
1.158308251,50.0
0.25349111,50.0
3.753613567,50.0
1.617179398,50.0
0.201103763,50.0
0.199275547,50.0
0.197480272,50.0
2.998890367,50.0
5.437838875,50.0
0.217094187,50.0
3.289583721,50.0
0.457181109,50.0
1.649915823,50.0
4.440390889,50.0
3.701911972,50.0
1.938651092,50.0
0.181159589,50.0
1.222946974,50.0
2.615720207,50.0
0.21099154,50.0
1.193596247,50.0
4.691597374,50.0
4.465351484,50.0
0.922553379,50.0
6.528404468,50.0
2.643491505,50.0
0.518185122,50.0
2.619509212,50.0
0.207347101,50.0
3.30334959,50.0
1.173273474,50.0
2.568461396,50.0
3.06584984,50.0
3.976194654,50.0
5.17866693,50.0
2.580939751,50.0
1.649915823,50.0
1.872339083,50.0
2.353726069,50.0
0.932988114,50.0
2.5845972,50.0
0.460103727,50.0
3.054508885,50.0
2.58476195,50.0
1.162692358,50.0
1.654629868,50.0
2.346096009,50.0
4.693886462,50.0
3.766614553,50.0
2.580480591,50.0
3.266377131,50.0
2.542864771,50.0
0.283743485,50.0
0.420683781,50.0
1.823357109,50.0
0.998788328,50.0
3.803443929,50.0
0.968998182,50.0
1.145252701,50.0
1.138269453,50.0
0.977093007,50.0
3.948722808,50.0
0.292157892,50.0
3.804907918,50.0
2.543910787,50.0
1.123051947,50.0
3.804317185,50.0
3.079203367,50.0
3.265770625,50.0
1.137872981,50.0
1.680893834,50.0
3.250280602,50.0
0.419470124,50.0
0.417113551,50.0
0.288373157,50.0
0.989949494,50.0
3.234720524,50.0
0.299160561,50.0
1.000768614,50.0
0.292065844,50.0
2.522651219,50.0
1.007437081,50.0
2.40870064,50.0
5.340912922,50.0
3.831097058,50.0
3.107548223,50.0
1.129149572,50.0
1.123268585,50.0
2.399766537,50.0
0.980472805,50.0
1.838477631,50.0
2.391896918,50.0
1.137831724,50.0
1.132085099,50.0
3.094924655,50.0
2.549119946,50.0
2.388684102,50.0
3.95559734,50.0
1.121617653,50.0
2.52340067,50.0
3.82182592,50.0
3.233468873,50.0
1.004296588,50.0
0.40794622,50.0
1.109717819,50.0
0.303045763,50.0
5.227898477,50.0
4.649560627,50.0
1.81258358,50.0
2.507916107,50.0
0.319020269,50.0
1.090122954,50.0
6.657231124,50.0
1.819664698,50.0
0.403599761,50.0
1.006020102,50.0
2.51806804,50.0
0.308961071,50.0
1.804232101,50.0
1.019622725,50.0
6.024549776,50.0
1.745865415,50.0
1.738174378,50.0
1.085470936,50.0
1.735345026,50.0
1.023767644,50.0
0.388755676,50.0
1.021037809,50.0
1.095560292,50.0
1.794963368,50.0
1.787325226,50.0
3.149022148,50.0
2.497250531,50.0
3.146328073,50.0
1.724867169,50.0
1.098961789,50.0
4.538980044,50.0
1.703484518,50.0
2.528706966,50.0
1.814134611,50.0
0.398288718,50.0
4.622063838,50.0
0.326356976,50.0
1.733552109,50.0
1.090477928,50.0
1.086116016,50.0
1.08178886,50.0
1.077496048,50.0
3.152634186,50.0
0.38139224,50.0
4.605899465,50.0
0.342504847,50.0
1.749882929,50.0
0.369997734,50.0
4.562067303,50.0
0.318198052,50.0
1.091816218,50.0
0.38324108,50.0
3.140306922,50.0
2.507014951,50.0
1.793116064,50.0
1.786375026,50.0
1.075226042,50.0
1.071214004,50.0
2.455158861,50.0
2.44606568,50.0
1.028044545,50.0
0.384749278,50.0
4.610439819,50.0
0.3380693,50.0
0.336839958,50.0
3.891649278,50.0
3.872494538,50.0
1.040311775,50.0
1.036583059,50.0
3.146625176,50.0
3.840017609,50.0
0.303403973,50.0
5.334533491,50.0
1.025802795,50.0
2.500925037,50.0
2.492180543,50.0
1.039717985,50.0
0.331456304,50.0
3.897650873,50.0
4.58887918,50.0
3.178335635,50.0
0.348710193,50.0
0.347520056,50.0
1.767766953,50.0
0.352354905,50.0
3.170036144,50.0
3.887896881,50.0
4.581957028,50.0
2.452407131,50.0
1.739482682,50.0
2.494841866,50.0
5.265838248,50.0
0.315047576,50.0
6.029015713,50.0
1.038635534,50.0
0.374350649,50.0
4.601952276,50.0
3.870720887,50.0
0.334102233,50.0
0.371801308,50.0
5.304437687,50.0
1.056127436,50.0
1.766637389,50.0
3.877827634,50.0
3.183102907,50.0
0.353553391,50.0
0.35243808,50.0
2.465979309,50.0
1.066201761,50.0
3.871409627,50.0
1.77988249,50.0
2.479265702,50.0
1.061754764,50.0
3.875992727,50.0
3.890175153,50.0
3.876073061,50.0
2.480279749,50.0
1.062815985,50.0
1.059585541,50.0
0.351410643,50.0
0.350348979,50.0
0.35568323,50.0
1.7603349,50.0
3.165043826,50.0
1.779376169,50.0
0.364075813,50.0
3.162047238,50.0
3.897455424,50.0
1.065874824,50.0
1.757368324,50.0
2.457247905,50.0
2.485211553,50.0
5.277531661,50.0
1.03188257,50.0
2.496394375,50.0
1.079053123,50.0
2.486081479,50.0
1.068787836,50.0
3.180967468,50.0
0.351533086,50.0
2.469837361,50.0
1.757722823,50.0
1.047639792,50.0
1.77575686,50.0
3.16504979,50.0
3.895046062,50.0
3.167125331,50.0
1.072511123,50.0
1.774660752,50.0
2.474873734,50.0
1.762870092,50.0
5.293534191,50.0
1.04799848,50.0
1.750283544,50.0
1.745488246,50.0
3.900679211,50.0
3.890050657,50.0
0.351631905,50.0
3.171440983,50.0
3.183891615,50.0
1.055895301,50.0
3.873880699,50.0
1.77819346,50.0
0.342209432,50.0
1.046518036,50.0
1.071943791,50.0
4.59525627,50.0
0.353553391,50.0
4.584066917,50.0
1.045773713,50.0
1.748279758,50.0
1.038447393,50.0
1.035736042,50.0
1.082757259,50.0
1.741135659,50.0
1.736624944,50.0
3.204819882,50.0
3.901844378,50.0
5.302391981,50.0
3.174728138,50.0
0.345415333,50.0
0.344534171,50.0
5.280810185,50.0
2.49102592,50.0
0.368769612,50.0
0.367838376,50.0
1.749065136,50.0
3.192640417,50.0
1.06863506,50.0
4.576748641,50.0
0.333274767,50.0
1.037793535,50.0
1.786190331,50.0
1.745013517,50.0
1.080738512,50.0
0.332653683,50.0
