avg-attendance,overcrowding-threshold 
49.59375,50.0
49.54545455,50.0
49.14705882,50.0
49.25714286,50.0
49.47222222,50.0
49.2972973,50.0
49.63157895,50.0
49.71794872,50.0
49.775,50.0
49.73170732,50.0
49.85714286,50.0
49.69767442,50.0
49.72727273,50.0
49.35555556,50.0
49.2173913,50.0
49.25531915,50.0
49.14583333,50.0
49.28571429,50.0
49.38,50.0
49.43137255,50.0
49.48076923,50.0
49.67924528,50.0
49.44444444,50.0
49.63636364,50.0
49.46428571,50.0
49.1754386,50.0
49.13793103,50.0
49.08474576,50.0
49.15,50.0
49.1147541,50.0
49.22580645,50.0
49.22222222,50.0
49.421875,50.0
49.38461538,50.0
49.48484848,50.0
49.49253731,50.0
49.30882353,50.0
49.24637681,50.0
49.21428571,50.0
49.25352113,50.0
49.15277778,50.0
49.16438356,50.0
49.16216216,50.0
49.32,50.0
49.36842105,50.0
49.41558442,50.0
49.47435897,50.0
49.40506329,50.0
49.35,50.0
49.30864198,50.0
49.24390244,50.0
49.1686747,50.0
49.1547619,50.0
49.10588235,50.0
49.22093023,50.0
49.22988506,50.0
49.27272727,50.0
49.42696629,50.0
49.36666667,50.0
49.3956044,50.0
49.41304348,50.0
49.30107527,50.0
49.26595745,50.0
49.26315789,50.0
49.15625,50.0
49.22680412,50.0
49.18367347,50.0
49.15151515,50.0
49.27,50.0
49.34653465,50.0
49.37254902,50.0
49.4368932,50.0
49.41346154,50.0
49.33333333,50.0
49.39622642,50.0
49.28037383,50.0
49.23148148,50.0
49.19266055,50.0
49.18181818,50.0
49.18018018,50.0
49.25892857,50.0
49.26548673,50.0
49.3245614,50.0
49.35652174,50.0
49.29310345,50.0
49.43589744,50.0
49.37288136,50.0
49.28571429,50.0
49.21666667,50.0
49.25619835,50.0
49.19672131,50.0
49.20325203,50.0
49.21774194,50.0
49.224,50.0
49.32539683,50.0
49.35433071,50.0
49.421875,50.0
49.46511628,50.0
49.38461538,50.0
49.32061069,50.0
49.32575758,50.0
49.2556391,50.0
49.2238806,50.0
49.2,50.0
49.17647059,50.0
49.26277372,50.0
49.26086957,50.0
49.31654676,50.0
49.39285714,50.0
49.39716312,50.0
49.37323944,50.0
49.40559441,50.0
49.35416667,50.0
49.33103448,50.0
49.2739726,50.0
49.23129252,50.0
49.23648649,50.0
49.2147651,50.0
49.22,50.0
49.29801325,50.0
49.32236842,50.0
49.30065359,50.0
49.37012987,50.0
49.35483871,50.0
49.35897436,50.0
49.32484076,50.0
49.2721519,50.0
49.23899371,50.0
49.23125,50.0
49.21118012,50.0
49.2345679,50.0
49.25766871,50.0
49.23170732,50.0
49.32727273,50.0
49.35542169,50.0
49.35329341,50.0
49.39285714,50.0
49.40236686,50.0
49.32941176,50.0
49.32163743,50.0
49.28488372,50.0
49.25433526,50.0
49.25287356,50.0
49.22857143,50.0
49.26704545,50.0
49.30508475,50.0
49.31460674,50.0
49.34636872,50.0
49.40555556,50.0
49.35359116,50.0
49.36263736,50.0
49.36612022,50.0
49.32065217,50.0
49.2972973,50.0
49.28494624,50.0
49.25668449,50.0
49.2606383,50.0
49.26984127,50.0
49.26842105,50.0
49.35078534,50.0
49.375,50.0
49.36787565,50.0
49.40721649,50.0
49.40512821,50.0
49.35714286,50.0
49.34010152,50.0
49.31818182,50.0
49.28643216,50.0
49.31,50.0
49.27363184,50.0
49.29207921,50.0
49.33004926,50.0
49.35294118,50.0
49.3902439,50.0
49.41747573,50.0
49.38164251,50.0
49.375,50.0
49.38277512,50.0
49.33333333,50.0
49.36018957,50.0
49.29716981,50.0
49.28169014,50.0
49.28971963,50.0
49.30697674,50.0
49.33796296,50.0
49.37327189,50.0
49.38990826,50.0
49.37899543,50.0
49.40454545,50.0
49.3800905,50.0
49.38288288,50.0
49.31838565,50.0
49.30357143,50.0
49.29777778,50.0
49.30088496,50.0
49.31277533,50.0
49.3377193,50.0
49.34061135,50.0
49.34347826,50.0
49.40692641,50.0
49.37931034,50.0
49.41630901,50.0
49.38461538,50.0
49.32765957,50.0
49.31779661,50.0
49.32067511,50.0
49.30252101,50.0
49.32217573,50.0
49.33333333,50.0
49.31950207,50.0
49.39256198,50.0
49.39506173,50.0
49.39754098,50.0
49.41632653,50.0
49.41869919,50.0
49.37246964,50.0
49.37096774,50.0
49.36546185,50.0
49.344,50.0
49.33864542,50.0
49.34126984,50.0
49.34387352,50.0
49.38582677,50.0
49.38431373,50.0
49.4140625,50.0
49.43190661,50.0
49.40310078,50.0
49.4015444,50.0
49.40769231,50.0
49.37547893,50.0
49.3740458,50.0
49.35361217,50.0
49.33712121,50.0
49.36981132,50.0
49.37218045,50.0
49.39700375,50.0
49.43656716,50.0
49.43494424,50.0
49.44074074,50.0
49.45387454,50.0
49.42647059,50.0
49.43223443,50.0
49.39781022,50.0
49.35636364,50.0
49.34782609,50.0
49.3465704,50.0
49.35971223,50.0
49.390681,50.0
49.39642857,50.0
49.40213523,50.0
49.45035461,50.0
49.43109541,50.0
49.44014085,50.0
49.42807018,50.0
49.38811189,50.0
49.36236934,50.0
49.35763889,50.0
49.34948097,50.0
49.34827586,50.0
49.35738832,50.0
49.34931507,50.0
49.41296928,50.0
49.41836735,50.0
49.41694915,50.0
49.43243243,50.0
49.41077441,50.0
49.38590604,50.0
49.37458194,50.0
49.37666667,50.0
49.33887043,50.0
49.35761589,50.0
49.34323432,50.0
49.36184211,50.0
49.39672131,50.0
49.39542484,50.0
49.42996743,50.0
49.44155844,50.0
49.42394822,50.0
49.42258065,50.0
49.4244373,50.0
49.37179487,50.0
49.38019169,50.0
49.36942675,50.0
49.35555556,50.0
49.37341772,50.0
49.37539432,50.0
49.40251572,50.0
49.43260188,50.0
49.415625,50.0
49.42056075,50.0
49.45962733,50.0
49.41176471,50.0
49.39814815,50.0
49.38769231,50.0
49.36196319,50.0
49.37920489,50.0
49.37195122,50.0
49.37993921,50.0
49.4,50.0
49.44410876,50.0
49.42168675,50.0
49.45945946,50.0
49.46407186,50.0
49.4238806,50.0
49.44940476,50.0
49.43916914,50.0
49.42011834,50.0
49.40707965,50.0
49.40882353,50.0
49.39296188,50.0
49.43859649,50.0
49.43731778,50.0
49.44767442,50.0
49.46956522,50.0
49.45953757,50.0
49.45821326,50.0
49.4683908,50.0
49.45558739,50.0
49.42285714,50.0
49.41595442,50.0
49.40909091,50.0
49.42209632,50.0
49.40677966,50.0
49.41971831,50.0
49.45786517,50.0
49.44817927,50.0
49.46368715,50.0
49.47075209,50.0
49.45833333,50.0
49.4598338,50.0
49.43922652,50.0
49.41322314,50.0
49.42582418,50.0
49.41369863,50.0
49.3989071,50.0
49.42234332,50.0
49.42934783,50.0
49.43631436,50.0
49.45675676,50.0
49.46091644,50.0
49.44892473,50.0
49.4691689,50.0
49.43315508,50.0
49.42933333,50.0
49.42021277,50.0
49.4137931,50.0
49.4047619,50.0
49.41952507,50.0
49.41842105,50.0
49.43569554,50.0
49.44502618,50.0
49.43603133,50.0
49.46614583,50.0
49.46493506,50.0
49.44300518,50.0
49.43669251,50.0
49.43298969,50.0
49.40359897,50.0
49.41025641,50.0
49.40664962,50.0
49.40816327,50.0
49.42239186,50.0
49.42639594,50.0
49.45822785,50.0
49.46717172,50.0
49.46095718,50.0
49.45477387,50.0
49.45864662,50.0
49.42,50.0
49.42643392,50.0
49.41791045,50.0
49.40694789,50.0
49.41336634,50.0
49.41234568,50.0
49.42857143,50.0
49.44717445,50.0
49.44117647,50.0
49.43520782,50.0
49.47317073,50.0
49.44282238,50.0
49.43446602,50.0
49.42372881,50.0
49.39855072,50.0
49.40240964,50.0
49.39903846,50.0
49.41007194,50.0
49.42105263,50.0
49.44391408,50.0
49.43571429,50.0
49.4631829,50.0
49.46445498,50.0
49.45390071,50.0
49.45283019,50.0
49.43294118,50.0
49.42723005,50.0
49.41217799,50.0
49.4182243,50.0
49.41258741,50.0
49.4372093,50.0
49.43155452,50.0
49.45138889,50.0
49.46420323,50.0
49.44700461,50.0
49.46436782,50.0
49.46788991,50.0
49.43935927,50.0
49.43150685,50.0
49.43280182,50.0
49.40681818,50.0
49.430839,50.0
49.42986425,50.0
49.44469526,50.0
49.46396396,50.0
49.46067416,50.0
49.47982063,50.0
49.48545861,50.0
49.46875,50.0
49.45657016,50.0
49.45111111,50.0
49.42128603,50.0
49.4380531,50.0
49.42384106,50.0
49.42731278,50.0
49.44835165,50.0
49.46052632,50.0
49.4726477,50.0
49.49344978,50.0
49.48148148,50.0
49.47173913,50.0
49.48156182,50.0
49.45670996,50.0
49.45356371,50.0
49.43534483,50.0
49.43010753,50.0
49.43133047,50.0
49.4496788,50.0
49.46153846,50.0
49.47761194,50.0
49.48085106,50.0
49.4670913,50.0
49.5,50.0
49.47991543,50.0
49.46202532,50.0
49.44421053,50.0
49.44957983,50.0
49.43186583,50.0
49.43305439,50.0
49.43841336,50.0
49.4375,50.0
49.45738046,50.0
49.46473029,50.0
49.47619048,50.0
49.48347107,50.0
49.47216495,50.0
49.45679012,50.0
49.4661191,50.0
49.44057377,50.0
49.43762781,50.0
49.43673469,50.0
49.42158859,50.0
49.43089431,50.0
49.45436105,50.0
49.45951417,50.0
49.47676768,50.0
49.47983871,50.0
49.46277666,50.0
49.49196787,50.0
49.47695391,50.0
0.0,60.0
0.0,60.0
60.0,60.0
56.0,60.0
55.0,60.0
56.25,60.0
54.2,60.0
54.5,60.0
55.14285714,60.0
55.125,60.0
56.11111111,60.0
56.0,60.0
56.81818182,60.0
56.75,60.0
57.15384615,60.0
56.71428571,60.0
57.4,60.0
56.5,60.0
56.76470588,60.0
56.38888889,60.0
56.89473684,60.0
56.8,60.0
56.85714286,60.0
57.09090909,60.0
57.30434783,60.0
57.20833333,60.0
57.4,60.0
57.46153846,60.0
57.62962963,60.0
57.32142857,60.0
57.34482759,60.0
57.4,60.0
57.51612903,60.0
57.15625,60.0
57.45454545,60.0
57.52941176,60.0
57.68571429,60.0
57.55555556,60.0
57.72972973,60.0
57.73684211,60.0
57.71794872,60.0
57.6,60.0
57.68292683,60.0
57.64285714,60.0
57.55813953,60.0
57.63636364,60.0
57.66666667,60.0
57.76086957,60.0
57.65957447,60.0
57.83333333,60.0
57.71428571,60.0
57.94,60.0
57.64705882,60.0
57.86538462,60.0
57.67924528,60.0
57.66666667,60.0
57.67272727,60.0
57.73214286,60.0
57.68421053,60.0
57.74137931,60.0
57.71186441,60.0
57.91666667,60.0
57.8852459,60.0
57.88709677,60.0
57.92063492,60.0
57.90625,60.0
57.87692308,60.0
57.8030303,60.0
57.89552239,60.0
57.85294118,60.0
57.94202899,60.0
57.85714286,60.0
58.07042254,60.0
57.90277778,60.0
58.01369863,60.0
58.04054054,60.0
58.09333333,60.0
57.96052632,60.0
57.93506494,60.0
57.87179487,60.0
57.86075949,60.0
57.7875,60.0
57.82716049,60.0
57.91463415,60.0
57.91566265,60.0
57.95238095,60.0
57.88235294,60.0
58.06976744,60.0
57.89655172,60.0
57.92045455,60.0
57.8988764,60.0
57.92222222,60.0
57.81318681,60.0
57.84782609,60.0
57.8172043,60.0
57.91489362,60.0
57.82105263,60.0
57.91666667,60.0
57.96907216,60.0
57.94897959,60.0
57.93939394,60.0
57.85,60.0
57.95049505,60.0
57.82352941,60.0
57.87378641,60.0
57.80769231,60.0
57.9047619,60.0
57.83018868,60.0
57.89719626,60.0
57.87962963,60.0
57.94495413,60.0
57.82727273,60.0
57.86486486,60.0
57.86607143,60.0
57.89380531,60.0
57.80701754,60.0
57.7826087,60.0
57.81034483,60.0
57.81196581,60.0
57.80508475,60.0
57.78151261,60.0
57.85833333,60.0
57.80991736,60.0
57.8442623,60.0
57.79674797,60.0
57.87096774,60.0
57.76,60.0
57.78571429,60.0
57.80314961,60.0
57.8359375,60.0
57.75968992,60.0
57.77692308,60.0
57.77862595,60.0
57.79545455,60.0
57.7443609,60.0
57.75373134,60.0
57.80740741,60.0
57.78676471,60.0
57.77372263,60.0
57.72463768,60.0
57.79136691,60.0
57.69285714,60.0
57.73758865,60.0
57.71830986,60.0
57.81118881,60.0
57.72222222,60.0
57.75862069,60.0
57.76712329,60.0
57.79591837,60.0
57.7027027,60.0
57.68456376,60.0
57.70666667,60.0
57.68874172,60.0
57.65789474,60.0
57.64052288,60.0
57.70779221,60.0
57.67741935,60.0
57.73717949,60.0
57.70700637,60.0
57.77848101,60.0
57.6918239,60.0
57.7,60.0
57.68944099,60.0
57.67901235,60.0
57.6196319,60.0
57.62804878,60.0
57.61818182,60.0
57.6746988,60.0
57.66467066,60.0
57.71428571,60.0
57.73964497,60.0
57.73529412,60.0
57.73684211,60.0
57.69767442,60.0
57.73988439,60.0
57.64942529,60.0
57.69142857,60.0
57.63068182,60.0
57.69491525,60.0
57.65168539,60.0
57.70949721,60.0
57.72222222,60.0
57.74585635,60.0
57.69230769,60.0
57.73770492,60.0
57.72282609,60.0
57.72432432,60.0
57.67204301,60.0
57.67914439,60.0
57.69680851,60.0
57.66137566,60.0
57.66842105,60.0
57.65968586,60.0
57.72395833,60.0
57.68911917,60.0
57.72680412,60.0
57.73846154,60.0
57.79081633,60.0
57.7106599,60.0
57.74747475,60.0
57.68341709,60.0
57.7,60.0
57.61691542,60.0
57.65346535,60.0
57.68965517,60.0
57.69607843,60.0
57.66829268,60.0
57.69902913,60.0
57.7294686,60.0
57.71153846,60.0
57.68421053,60.0
57.67142857,60.0
57.68246445,60.0
57.61792453,60.0
57.63849765,60.0
57.63551402,60.0
57.68837209,60.0
57.64351852,60.0
57.67741935,60.0
57.68807339,60.0
57.71689498,60.0
57.66363636,60.0
57.66515837,60.0
57.66666667,60.0
57.62780269,60.0
57.59821429,60.0
57.60888889,60.0
57.61946903,60.0
57.62114537,60.0
57.63157895,60.0
57.66375546,60.0
57.68695652,60.0
57.66233766,60.0
57.66810345,60.0
57.6695279,60.0
57.67094017,60.0
57.62978723,60.0
57.65254237,60.0
57.62447257,60.0
57.67226891,60.0
57.64016736,60.0
57.67083333,60.0
57.68879668,60.0
57.71487603,60.0
57.69135802,60.0
57.68442623,60.0
57.68979592,60.0
57.67886179,60.0
57.65991903,60.0
57.65322581,60.0
57.69076305,60.0
57.656,60.0
57.67729084,60.0
57.68253968,60.0
57.743083,60.0
57.69685039,60.0
57.71372549,60.0
57.703125,60.0
57.71206226,60.0
57.6627907,60.0
57.67567568,60.0
57.66923077,60.0
57.6743295,60.0
57.63740458,60.0
57.67680608,60.0
57.69318182,60.0
57.69811321,60.0
57.68421053,60.0
57.68164794,60.0
57.70149254,60.0
57.6802974,60.0
57.68518519,60.0
57.67896679,60.0
57.70220588,60.0
57.65934066,60.0
57.68978102,60.0
57.66909091,60.0
57.7173913,60.0
57.67148014,60.0
57.67985612,60.0
57.68817204,60.0
57.67857143,60.0
57.65480427,60.0
57.65602837,60.0
57.66431095,60.0
57.66549296,60.0
57.65263158,60.0
57.68881119,60.0
57.69337979,60.0
57.70833333,60.0
57.67474048,60.0
57.71034483,60.0
57.66323024,60.0
57.66780822,60.0
57.65187713,60.0
57.68707483,60.0
57.6779661,60.0
57.68243243,60.0
57.68013468,60.0
57.7114094,60.0
57.71906355,60.0
57.70666667,60.0
57.73089701,60.0
57.70198675,60.0
57.72607261,60.0
57.6875,60.0
57.7147541,60.0
57.69281046,60.0
57.71661238,60.0
57.69155844,60.0
57.72491909,60.0
57.71290323,60.0
57.72990354,60.0
57.70833333,60.0
57.7284345,60.0
57.72929936,60.0
57.7015873,60.0
57.70886076,60.0
57.7192429,60.0
57.72327044,60.0
57.70532915,60.0
57.715625,60.0
57.73208723,60.0
57.73291925,60.0
57.71517028,60.0
57.73765432,60.0
57.72307692,60.0
57.73619632,60.0
57.70948012,60.0
57.7347561,60.0
57.7112462,60.0
57.73939394,60.0
57.71903323,60.0
57.74096386,60.0
57.75075075,60.0
57.74850299,60.0
57.75223881,60.0
57.74107143,60.0
57.75074184,60.0
57.74260355,60.0
57.73746313,60.0
57.76176471,60.0
57.74780059,60.0
57.74853801,60.0
57.75510204,60.0
57.78488372,60.0
57.77391304,60.0
57.78034682,60.0
57.76657061,60.0
57.80747126,60.0
57.77077364,60.0
57.78285714,60.0
57.78062678,60.0
57.78693182,60.0
57.75637394,60.0
57.75706215,60.0
57.76901408,60.0
57.76685393,60.0
57.76190476,60.0
57.76815642,60.0
57.80501393,60.0
57.77777778,60.0
57.78947368,60.0
57.7679558,60.0
57.80165289,60.0
57.75824176,60.0
57.75616438,60.0
57.7568306,60.0
57.75749319,60.0
57.73641304,60.0
57.75609756,60.0
57.75945946,60.0
57.78706199,60.0
57.76612903,60.0
57.77747989,60.0
57.79144385,60.0
57.776,60.0
57.76595745,60.0
57.76127321,60.0
57.75132275,60.0
57.7414248,60.0
57.74210526,60.0
57.75065617,60.0
57.78272251,60.0
57.75456919,60.0
57.796875,60.0
57.78701299,60.0
57.80569948,60.0
57.78294574,60.0
57.78092784,60.0
57.77377892,60.0
57.76923077,60.0
57.74424552,60.0
57.77040816,60.0
57.76335878,60.0
57.76649746,60.0
57.77974684,60.0
57.79292929,60.0
57.81360202,60.0
57.80150754,60.0
57.81453634,60.0
57.795,60.0
57.81546135,60.0
57.75870647,60.0
57.77419355,60.0
57.75742574,60.0
57.76296296,60.0
57.75615764,60.0
57.76658477,60.0
57.78186275,60.0
57.79706601,60.0
57.77804878,60.0
57.80048662,60.0
57.79126214,60.0
57.78450363,60.0
57.76570048,60.0
57.77831325,60.0
57.76201923,60.0
57.76498801,60.0
57.75837321,60.0
57.77804296,60.0
57.78571429,60.0
57.77909739,60.0
57.80094787,60.0
57.78723404,60.0
57.80188679,60.0
57.77411765,60.0
57.78403756,60.0
57.76112412,60.0
57.76635514,60.0
57.75757576,60.0
57.78139535,60.0
57.77030162,60.0
57.78935185,60.0
57.79676674,60.0
57.80414747,60.0
57.80229885,60.0
57.78440367,60.0
57.798627,60.0
57.78310502,60.0
57.78132118,60.0
57.77954545,60.0
57.78911565,60.0
57.77375566,60.0
57.79006772,60.0
57.79279279,60.0
57.82247191,60.0
57.79596413,60.0
57.80760626,60.0
57.81473214,60.0
57.81069042,60.0
57.79555556,60.0
57.79379157,60.0
57.79867257,60.0
57.77704194,60.0
57.78854626,60.0
57.79340659,60.0
57.83114035,60.0
57.79431072,60.0
57.8209607,60.0
57.81263617,60.0
57.83043478,60.0
57.80477223,60.0
57.7965368,60.0
57.79265659,60.0
57.7887931,60.0
57.77634409,60.0
57.79613734,60.0
57.80513919,60.0
57.81623932,60.0
57.81236674,60.0
57.8212766,60.0
57.82802548,60.0
57.81567797,60.0
57.80549683,60.0
57.82067511,60.0
57.8,60.0
57.80462185,60.0
57.80712788,60.0
57.81589958,60.0
57.81210856,60.0
57.825,60.0
57.83367983,60.0
57.84647303,60.0
57.82194617,60.0
57.8285124,60.0
57.82886598,60.0
57.82716049,60.0
57.80698152,60.0
57.82172131,60.0
57.81799591,60.0
57.82653061,60.0
57.82281059,60.0
57.83943089,60.0
57.84584178,60.0
57.84008097,60.0
57.83838384,60.0
57.83669355,60.0
57.83903421,60.0
57.8313253,60.0
57.83567134,60.0
0.0,70.0
0.0,70.0
51.0,70.0
54.0,70.0
54.33333333,70.0
51.75,70.0
51.2,70.0
54.16666667,70.0
55.42857143,70.0
55.0,70.0
55.11111111,70.0
56.9,70.0
58.54545455,70.0
58.91666667,70.0
58.92307692,70.0
58.92857143,70.0
58.6,70.0
58.5,70.0
58.11764706,70.0
58.66666667,70.0
58.52631579,70.0
58.45,70.0
58.66666667,70.0
59.22727273,70.0
59.7826087,70.0
60.08333333,70.0
60.24,70.0
60.34615385,70.0
60.33333333,70.0
60.07142857,70.0
60.10344828,70.0
60.1,70.0
60.06451613,70.0
59.96875,70.0
60.21212121,70.0
60.44117647,70.0
60.91428571,70.0
61.0,70.0
61.08108108,70.0
61.23684211,70.0
61.05128205,70.0
60.9,70.0
60.85365854,70.0
60.80952381,70.0
60.76744186,70.0
60.79545455,70.0
60.93333333,70.0
61.23913043,70.0
61.38297872,70.0
61.47916667,70.0
61.53061224,70.0
61.56,70.0
61.52941176,70.0
61.44230769,70.0
61.41509434,70.0
61.40740741,70.0
61.34545455,70.0
61.32142857,70.0
61.49122807,70.0
61.63793103,70.0
61.83050847,70.0
61.88333333,70.0
61.96721311,70.0
61.93548387,70.0
61.85714286,70.0
61.75,70.0
61.70769231,70.0
61.74242424,70.0
61.70149254,70.0
61.73529412,70.0
61.79710145,70.0
61.92857143,70.0
62.09859155,70.0
62.15277778,70.0
62.20547945,70.0
62.17567568,70.0
62.10666667,70.0
62.05263158,70.0
62.02597403,70.0
62.01282051,70.0
62.01265823,70.0
62.0125,70.0
62.03703704,70.0
62.17073171,70.0
62.27710843,70.0
62.36904762,70.0
62.37647059,70.0
62.37209302,70.0
62.34482759,70.0
62.28409091,70.0
62.20224719,70.0
62.17777778,70.0
62.15384615,70.0
62.15217391,70.0
62.23655914,70.0
62.29787234,70.0
62.37894737,70.0
62.47916667,70.0
62.4742268,70.0
62.47959184,70.0
62.44444444,70.0
62.35,70.0
62.34653465,70.0
62.28431373,70.0
62.26213592,70.0
62.28846154,70.0
62.31428571,70.0
62.39622642,70.0
62.51401869,70.0
62.56481481,70.0
62.56880734,70.0
62.58181818,70.0
62.5045045,70.0
62.45535714,70.0
62.38053097,70.0
62.38596491,70.0
62.39130435,70.0
62.39655172,70.0
62.42735043,70.0
62.47457627,70.0
62.55462185,70.0
62.6,70.0
62.6446281,70.0
62.60655738,70.0
62.57723577,70.0
62.53225806,70.0
62.504,70.0
62.51587302,70.0
62.48818898,70.0
62.515625,70.0
62.51937984,70.0
62.54615385,70.0
62.63358779,70.0
62.68939394,70.0
62.69924812,70.0
62.70149254,70.0
62.62962963,70.0
62.63235294,70.0
62.60583942,70.0
62.58695652,70.0
62.60431655,70.0
62.59285714,70.0
62.58156028,70.0
62.61971831,70.0
62.69230769,70.0
62.73611111,70.0
62.7862069,70.0
62.78767123,70.0
62.76190476,70.0
62.74324324,70.0
62.69798658,70.0
62.67333333,70.0
62.66887417,70.0
62.63815789,70.0
62.64705882,70.0
62.66883117,70.0
62.73548387,70.0
62.80128205,70.0
62.82165605,70.0
62.82911392,70.0
62.83018868,70.0
62.79375,70.0
62.76397516,70.0
62.75308642,70.0
62.73619632,70.0
62.72560976,70.0
62.69090909,70.0
62.72289157,70.0
62.76646707,70.0
62.83928571,70.0
62.85798817,70.0
62.88235294,70.0
62.87134503,70.0
62.8255814,70.0
62.77456647,70.0
62.74137931,70.0
62.74857143,70.0
62.74431818,70.0
62.76836158,70.0
62.78089888,70.0
62.82122905,70.0
62.87222222,70.0
62.88950276,70.0
62.91208791,70.0
62.89071038,70.0
62.86413043,70.0
62.84324324,70.0
62.8172043,70.0
62.81818182,70.0
62.81914894,70.0
62.82010582,70.0
62.84210526,70.0
62.86910995,70.0
62.89583333,70.0
62.96891192,70.0
62.95360825,70.0
62.94358974,70.0
62.89795918,70.0
62.85279188,70.0
62.84848485,70.0
62.80904523,70.0
62.82,70.0
62.80597015,70.0
62.81188119,70.0
62.8226601,70.0
62.87745098,70.0
62.91219512,70.0
62.93203883,70.0
62.94202899,70.0
62.90865385,70.0
62.88038278,70.0
62.85714286,70.0
62.83412322,70.0
62.83962264,70.0
62.82629108,70.0
62.8364486,70.0
62.86046512,70.0
62.89814815,70.0
62.92626728,70.0
62.96788991,70.0
62.96347032,70.0
62.95,70.0
62.9321267,70.0
62.89189189,70.0
62.89237668,70.0
62.85714286,70.0
62.84444444,70.0
62.8539823,70.0
62.8722467,70.0
62.91666667,70.0
62.95633188,70.0
62.9826087,70.0
62.97835498,70.0
62.9612069,70.0
62.94849785,70.0
62.93162393,70.0
62.91489362,70.0
62.8940678,70.0
62.89029536,70.0
62.8907563,70.0
62.89958159,70.0
62.94583333,70.0
62.97095436,70.0
63.00826446,70.0
63.00411523,70.0
62.99590164,70.0
62.97142857,70.0
62.94308943,70.0
62.91902834,70.0
62.91129032,70.0
62.90361446,70.0
62.912,70.0
62.93625498,70.0
62.96031746,70.0
62.99604743,70.0
63.00393701,70.0
63.00392157,70.0
63.01171875,70.0
63.00389105,70.0
62.98062016,70.0
62.96525097,70.0
62.95,70.0
62.95019157,70.0
62.94274809,70.0
62.96577947,70.0
62.99242424,70.0
63.01509434,70.0
63.03383459,70.0
63.04494382,70.0
63.05223881,70.0
63.04460967,70.0
63.02592593,70.0
63.01107011,70.0
62.99632353,70.0
62.97802198,70.0
62.97810219,70.0
62.98909091,70.0
63.02173913,70.0
63.05054152,70.0
63.06834532,70.0
63.08602151,70.0
63.075,70.0
63.06761566,70.0
63.04255319,70.0
63.03180212,70.0
63.01408451,70.0
63.0,70.0
63.0,70.0
63.01393728,70.0
63.03125,70.0
63.05882353,70.0
63.08965517,70.0
63.09621993,70.0
63.09589041,70.0
63.08532423,70.0
63.06122449,70.0
63.05423729,70.0
63.03378378,70.0
63.02356902,70.0
63.01677852,70.0
63.01672241,70.0
63.03666667,70.0
63.0730897,70.0
63.09933775,70.0
63.10891089,70.0
63.11513158,70.0
63.08852459,70.0
63.0620915,70.0
63.04885993,70.0
63.03571429,70.0
63.03883495,70.0
63.01935484,70.0
63.01607717,70.0
63.02884615,70.0
63.05750799,70.0
63.09235669,70.0
63.1015873,70.0
63.11392405,70.0
63.09463722,70.0
63.07232704,70.0
63.06269592,70.0
63.04375,70.0
63.04672897,70.0
63.02795031,70.0
63.0123839,70.0
63.02469136,70.0
63.04923077,70.0
63.08588957,70.0
63.10091743,70.0
63.11280488,70.0
63.09726444,70.0
63.07878788,70.0
63.05740181,70.0
63.04216867,70.0
63.04804805,70.0
63.02994012,70.0
63.02089552,70.0
63.02083333,70.0
63.04747774,70.0
63.07988166,70.0
63.10029499,70.0
63.10294118,70.0
63.09384164,70.0
63.07894737,70.0
63.05830904,70.0
63.05232558,70.0
63.04927536,70.0
63.04046243,70.0
63.03458213,70.0
63.02873563,70.0
63.05444126,70.0
63.07714286,70.0
63.11111111,70.0
63.09659091,70.0
63.11331445,70.0
63.0960452,70.0
63.08169014,70.0
63.06741573,70.0
63.05322129,70.0
63.05307263,70.0
63.02785515,70.0
63.02777778,70.0
63.04432133,70.0
63.0718232,70.0
63.09917355,70.0
63.11813187,70.0
63.1260274,70.0
63.09562842,70.0
63.07901907,70.0
63.05706522,70.0
63.05149051,70.0
63.04054054,70.0
63.03504043,70.0
63.03225806,70.0
63.04021448,70.0
63.05882353,70.0
63.09333333,70.0
63.1037234,70.0
63.10344828,70.0
63.10582011,70.0
63.08707124,70.0
63.07894737,70.0
63.05774278,70.0
63.05235602,70.0
63.04438642,70.0
63.03385417,70.0
63.04675325,70.0
63.06476684,70.0
63.09043928,70.0
63.09536082,70.0
63.11311054,70.0
63.0974359,70.0
63.08439898,70.0
63.06887755,70.0
63.05089059,70.0
63.05583756,70.0
63.04050633,70.0
63.03787879,70.0
63.04534005,70.0
63.06030151,70.0
63.08521303,70.0
63.115,70.0
63.11221945,70.0
63.10199005,70.0
63.08436725,70.0
63.06930693,70.0
63.05925926,70.0
63.04926108,70.0
63.04914005,70.0
63.04411765,70.0
63.0391198,70.0
63.05365854,70.0
63.09245742,70.0
63.09951456,70.0
63.0968523,70.0
63.09661836,70.0
63.08192771,70.0
63.06490385,70.0
63.04556355,70.0
63.04066986,70.0
63.04534606,70.0
63.03809524,70.0
63.03800475,70.0
63.06398104,70.0
63.08037825,70.0
63.09433962,70.0
63.09882353,70.0
63.09624413,70.0
63.08430913,70.0
63.06074766,70.0
63.04662005,70.0
63.05116279,70.0
63.03944316,70.0
63.04166667,70.0
63.04849885,70.0
63.06221198,70.0
63.08275862,70.0
63.10321101,70.0
63.10297483,70.0
63.0913242,70.0
63.08656036,70.0
63.06818182,70.0
63.06349206,70.0
63.0520362,70.0
63.04740406,70.0
