attendance,std 
36.0,10.55677205
61.0,7.097081774
56.0,3.549676042
35.0,11.26202628
48.0,2.062785014
56.0,3.582207621
58.0,4.979985587
59.0,5.668446164
56.0,3.535533906
50.0,0.704803502
57.0,4.231161681
43.0,5.649989135
42.0,6.336589155
60.0,6.370781996
47.0,2.81256255
41.0,7.032662651
54.0,2.152847397
61.0,7.080046946
52.0,0.71381982
52.0,0.711568023
49.0,1.405319137
53.0,1.418646834
51.0,0.004419417
40.0,7.74953787
57.0,4.258012574
53.0,1.425159488
46.0,3.513709623
53.0,1.431619268
58.0,4.951916508
49.0,1.407726344
50.0,0.698483528
55.0,2.828427125
48.0,2.1148921
49.0,1.403532191
45.0,4.21921245
51.0,0.023357882
56.0,3.548236423
52.0,0.717660614
47.0,2.809486765
54.0,2.133909782
50.0,0.692462558
48.0,2.100461736
53.0,1.430851369
52.0,0.72162217
48.0,2.100644707
50.0,0.684429887
48.0,2.092542742
54.0,2.143865777
56.0,3.547795873
42.0,6.333394455
56.0,3.555853066
53.0,1.430422314
42.0,6.329615844
46.0,3.491213823
56.0,3.569683949
57.0,4.264675176
46.0,3.503574277
51.0,0.031869601
59.0,5.67274429
48.0,2.09953274
41.0,7.029589481
55.0,2.86191129
59.0,5.674531919
46.0,3.508111482
49.0,1.382960224
50.0,0.673991588
48.0,2.082468323
64.0,9.205949107
57.0,4.244572673
41.0,7.049873876
51.0,0.021136344
46.0,3.504873449
46.0,3.495400818
46.0,3.485979253
63.0,8.51189292
55.0,2.847384411
47.0,2.801957887
46.0,3.499707162
58.0,4.972314706
56.0,3.54866321
47.0,2.807849943
47.0,2.800441368
42.0,6.319301655
52.0,0.749793017
55.0,2.863597357
53.0,1.445599503
59.0,5.673427065
49.0,1.394010511
42.0,6.327323374
52.0,0.741822618
60.0,6.382185432
36.0,10.56115784
55.0,2.866502105
48.0,2.07791737
47.0,2.777919498
58.0,4.9875318
52.0,0.743000526
55.0,2.857069425
54.0,2.144533445
44.0,4.91412496
44.0,4.901777913
55.0,2.869187666
55.0,2.862014697
43.0,5.609243568
52.0,0.752840056
54.0,2.161676314
46.0,3.486526505
48.0,2.067196121
56.0,3.580816606
61.0,7.098865621
45.0,4.20451238
41.0,7.015744054
55.0,2.876717344
61.0,7.102035992
50.0,0.674497488
44.0,4.905232271
51.0,0.044407672
46.0,3.482713881
52.0,0.758100059
56.0,3.577926399
55.0,2.863951628
57.0,4.267954772
42.0,6.323554929
47.0,2.781398645
58.0,4.984935247
51.0,0.035104592
40.0,7.724808044
56.0,3.580455984
53.0,1.455710439
44.0,4.896755859
51.0,0.052867797
56.0,3.58003713
54.0,2.160786769
51.0,0.039374856
41.0,7.015415889
51.0,0.055523396
56.0,3.582782977
47.0,2.774784541
54.0,2.16997448
60.0,6.39794099
42.0,6.315529059
48.0,2.068166531
56.0,3.58053161
51.0,0.044895669
51.0,0.044794095
46.0,3.482860037
52.0,0.758069432
54.0,2.16740146
51.0,0.045977795
49.0,1.365174837
58.0,4.987628189
46.0,3.489863312
46.0,3.48210806
54.0,2.169924136
48.0,2.068130895
51.0,0.053072032
52.0,0.758504411
52.0,0.756837368
48.0,2.067046797
51.0,0.054154786
55.0,2.876288064
53.0,1.458889154
47.0,2.777699899
47.0,2.77167452
55.0,2.878934752
46.0,3.477499224
51.0,0.057909607
57.0,4.291301799
51.0,0.048556689
44.0,4.890695724
50.0,0.646670304
57.0,4.29390216
50.0,0.654449893
51.0,0.05254509
46.0,3.475609602
51.0,0.059797614
57.0,4.293361427
44.0,4.888712988
52.0,0.766527519
57.0,4.293042428
46.0,3.477841093
43.0,5.587472164
59.0,5.714306675
53.0,1.468606392
48.0,2.062639283
51.0,0.058559568
54.0,2.175376027
52.0,0.759593058
52.0,0.758030109
39.0,8.417039036
53.0,1.479418081
54.0,2.182053441
42.0,6.290364202
57.0,4.307446808
56.0,3.593022262
45.0,4.176663178
48.0,2.051182222
57.0,4.304066125
56.0,3.589707409
47.0,2.768671622
44.0,4.880172705
50.0,0.636254398
1.0,0.0
61.0,0.0
53.0,0.0
57.0,1.414213562
59.0,1.885618083
65.0,4.596194078
62.0,1.979898987
70.0,6.363961031
55.0,3.63654916
75.0,9.192388155
63.0,0.628539361
35.0,17.25340546
55.0,2.828427125
57.0,1.296362432
55.0,2.502070149
64.0,3.586041533
58.0,0.612825877
65.0,4.065863992
64.0,3.161183257
53.0,4.360491817
60.0,0.558242196
64.0,3.217335854
51.0,5.690526001
56.0,2.057037909
53.0,3.996690502
62.0,2.268634256
65.0,4.214356416
56.0,2.066927514
58.0,0.628539361
58.0,0.606091527
67.0,5.55932228
58.0,0.777817459
57.0,1.437023459
55.0,2.762135864
53.0,4.049793383
63.0,2.932413416
51.0,5.394214588
58.0,0.432120811
57.0,1.108437657
66.0,5.117220127
64.0,3.608057678
56.0,1.997576657
62.0,2.190306371
58.0,0.622927402
54.0,3.371090468
55.0,2.603438603
56.0,1.854191115
60.0,0.953056966
57.0,1.14340671
54.0,3.196711907
63.0,3.102611387
66.0,5.119453096
63.0,2.939345836
57.0,1.278231489
56.0,1.947879058
56.0,1.911807223
57.0,1.182796798
54.0,3.245115049
58.0,0.40937761
56.0,1.792149945
62.0,2.408957
62.0,2.368807717
66.0,5.112034271
59.0,0.159669273
63.0,2.940666296
51.0,5.457980467
58.0,0.50041403
56.0,1.885618083
53.0,3.947133376
54.0,3.192379144
58.0,0.358677353
63.0,3.131472888
65.0,4.481662698
58.0,0.461583593
63.0,3.031841404
55.0,2.589539699
64.0,3.724095714
51.0,5.396341225
56.0,1.83664099
54.0,3.20917693
54.0,3.168554437
58.0,0.335875721
57.0,1.030106175
67.0,5.967291373
61.0,1.703871762
62.0,2.382276418
62.0,2.354249636
59.0,0.230220812
55.0,2.568341872
55.0,2.539156169
52.0,4.608111608
51.0,5.256160407
63.0,3.193636122
59.0,0.361239334
64.0,3.854872452
56.0,1.782811778
71.0,8.73090794
57.0,1.156414215
59.0,0.255141622
53.0,3.946810299
54.0,3.20697924
61.0,1.725340546
49.0,6.693010721
57.0,1.025998075
59.0,0.384446405
60.0,1.081057483
62.0,2.471506559
61.0,1.747754497
61.0,1.731420343
62.0,2.415948169
56.0,1.809933871
54.0,3.194837002
60.0,1.038364012
52.0,4.577253718
58.0,0.331651853
60.0,1.073065554
62.0,2.465650602
63.0,3.145406027
55.0,2.489982853
64.0,3.841147854
59.0,0.303045763
60.0,1.001734607
53.0,3.915384656
53.0,3.883291339
62.0,2.460501645
59.0,0.336445968
56.0,1.77059538
53.0,3.861027504
65.0,4.587842423
62.0,2.447252376
64.0,3.831532093
60.0,0.995388777
55.0,2.520754709
59.0,0.305341565
51.0,5.311275747
58.0,0.358830307
54.0,3.163648117
58.0,0.332756132
60.0,1.07356358
63.0,3.171732591
62.0,2.446894689
65.0,4.535584925
56.0,1.815408899
57.0,1.100497174
63.0,3.120170482
55.0,2.519067908
50.0,6.012845939
52.0,4.567134895
63.0,3.189195891
57.0,1.046326926
62.0,2.472500893
55.0,2.460731599
69.0,7.389500005
62.0,2.423701533
59.0,0.300404842
55.0,2.511606554
55.0,2.495402641
57.0,1.074258379
49.0,6.6882393
58.0,0.322225875
55.0,2.428178003
67.0,6.019246475
56.0,1.748003099
63.0,3.181980515
68.0,6.676302676
58.0,0.392358031
53.0,3.904086531
59.0,0.336514673
58.0,0.368372994
56.0,1.771975922
51.0,5.276104444
46.0,8.759805183
72.0,9.568684747
55.0,2.437873961
65.0,4.606412384
53.0,3.85657664
64.0,3.899188822
67.0,5.986301727
56.0,1.78174929
56.0,1.771739463
46.0,8.793406117
54.0,3.119126579
56.0,1.695493608
66.0,5.346038082
52.0,4.528574577
59.0,0.418883908
67.0,6.04289633
62.0,2.493881981
64.0,3.887196637
56.0,1.76024454
55.0,2.454296553
54.0,3.144764369
56.0,1.721490331
55.0,2.415948169
56.0,1.699987287
53.0,3.801610169
62.0,2.549210601
67.0,6.053699892
57.0,1.012203616
63.0,3.214121733
56.0,1.726903998
61.0,1.799586758
59.0,0.383455916
50.0,5.950898654
59.0,0.411027587
57.0,0.998268397
54.0,3.104371234
57.0,0.978278799
63.0,3.248592024
66.0,5.344095481
59.0,0.39246118
59.0,0.390592317
56.0,1.722525524
63.0,3.211999199
52.0,4.54473795
53.0,3.819698313
55.0,2.39429645
63.0,3.247453365
60.0,1.120943469
57.0,0.99578799
61.0,1.824270919
60.0,1.11208612
68.0,6.73831168
54.0,3.146943693
55.0,2.428895939
54.0,3.122002708
54.0,3.10812714
63.0,3.241427546
50.0,5.924744924
55.0,2.378732023
57.0,0.960306589
68.0,6.788225099
63.0,3.238610279
62.0,2.520591845
53.0,3.826874039
64.0,3.934414654
54.0,3.123305697
55.0,2.405960785
62.0,2.533053406
47.0,8.03962584
60.0,1.147939042
59.0,0.43899546
63.0,3.253864815
63.0,3.240419092
57.0,0.998097226
62.0,2.527037349
56.0,1.708600875
60.0,1.11527411
53.0,3.818949175
57.0,0.986528009
58.0,0.278299054
58.0,0.277185858
57.0,0.980371155
57.0,0.976480793
70.0,8.18343342
58.0,0.300659576
61.0,1.813520921
60.0,1.10209221
60.0,1.097803913
56.0,1.72391537
51.0,5.239142522
56.0,1.697056275
56.0,1.690554144
61.0,1.837937855
56.0,1.691141313
64.0,3.950691296
66.0,5.344659935
59.0,0.393427833
61.0,1.800871203
59.0,0.385214888
56.0,1.729651532
54.0,3.132221149
53.0,3.825160669
55.0,2.40208333
61.0,1.833815389
57.0,0.990981766
61.0,1.830763739
59.0,0.415040937
68.0,6.754529036
56.0,1.72452661
60.0,1.099943882
54.0,3.131472888
58.0,0.301967309
60.0,1.108302118
53.0,3.827871338
54.0,3.10977595
55.0,2.39423875
65.0,4.660476512
61.0,1.82566594
57.0,0.999279375
58.0,0.291161616
64.0,3.937853281
61.0,1.810290557
56.0,1.719334982
60.0,1.105306846
47.0,8.05957423
60.0,1.128973878
57.0,0.988993944
57.0,0.985663998
61.0,1.836579358
57.0,0.98853055
74.0,10.99551045
57.0,1.021898504
57.0,1.018514734
60.0,1.099165987
58.0,0.314011235
54.0,3.132135283
57.0,1.007511623
51.0,5.233050837
58.0,0.282383552
66.0,5.357077588
56.0,1.708461223
66.0,5.345363481
54.0,3.129854054
63.0,3.223774367
62.0,2.508652721
54.0,3.138207238
56.0,1.718538
45.0,9.466754509
55.0,2.388153091
65.0,4.668234737
60.0,1.129161141
56.0,1.69397232
57.0,0.983800739
67.0,6.068421045
61.0,1.820145233
59.0,0.40468265
51.0,5.236060644
59.0,0.419506775
56.0,1.696625112
54.0,3.101383238
61.0,1.842763127
55.0,2.392627175
64.0,3.959372007
59.0,0.422565314
66.0,5.356228013
60.0,1.110263185
58.0,0.303045763
54.0,3.122180684
58.0,0.292884466
56.0,1.702062341
54.0,3.107110386
56.0,1.687932316
63.0,3.252277681
62.0,2.537750576
57.0,0.994882797
64.0,3.943401296
58.0,0.298374538
63.0,3.227830379
55.0,2.422043917
60.0,1.110299473
55.0,2.418305192
54.0,3.116507665
57.0,0.992360085
55.0,2.399756158
63.0,3.247897249
64.0,3.943863174
62.0,2.522543854
60.0,1.105225725
60.0,1.102138503
61.0,1.804205603
56.0,1.726519057
58.0,0.311440383
45.0,9.477574868
57.0,0.989559903
61.0,1.833815389
61.0,1.828791237
64.0,3.939318926
59.0,0.402684788
67.0,6.043072899
61.0,1.795552992
56.0,1.735278263
55.0,2.435801796
56.0,1.724047985
50.0,5.950692188
59.0,0.412163846
51.0,5.230704563
67.0,6.066825734
58.0,0.296347139
57.0,1.00079928
72.0,9.580457312
57.0,1.023444025
60.0,1.094994753
55.0,2.434150307
52.0,4.543576471
65.0,4.636705404
56.0,1.722769249
48.0,7.360505303
54.0,3.109808118
66.0,5.361618944
61.0,1.821390732
64.0,3.93260156
51.0,5.246334456
62.0,2.525381361
60.0,1.1083404
53.0,3.831657304
63.0,3.231209468
53.0,3.830161731
59.0,0.411439966
55.0,2.410914327
59.0,0.4164664
63.0,3.236781291
61.0,1.818022672
61.0,1.813500227
53.0,3.833817164
61.0,1.818524618
55.0,2.418130597
65.0,4.641476778
55.0,2.423621523
49.0,6.649923332
64.0,3.947004356
58.0,0.294915267
63.0,3.232733922
56.0,1.712846038
56.0,1.708698711
62.0,2.527821343
67.0,6.048744755
54.0,3.136086566
55.0,2.423154893
54.0,3.12277301
53.0,3.820739266
66.0,5.358859249
56.0,1.708141559
57.0,0.998662658
56.0,1.701736887
64.0,3.945789255
67.0,6.052834047
55.0,2.426737357
57.0,1.010152545
52.0,4.535065688
64.0,3.941007725
52.0,4.533705571
56.0,1.701321884
58.0,0.286443719
59.0,0.419691554
63.0,3.240634534
61.0,1.822222303
63.0,3.229012847
55.0,2.422285701
59.0,0.40521416
61.0,1.81528324
56.0,1.716341005
58.0,0.301442347
53.0,3.828295311
65.0,4.64647368
60.0,1.108437657
58.0,0.305088769
57.0,1.009926053
62.0,2.519957724
65.0,4.630918071
56.0,1.729183175
57.0,1.019805113
54.0,3.134160655
64.0,3.928197185
56.0,1.724841045
55.0,2.426591113
60.0,1.106505556
59.0,0.398522901
68.0,6.747686374
54.0,3.144926885
58.0,0.315810218
59.0,0.390445918
59.0,0.389598964
63.0,3.211060664
50.0,5.968408857
58.0,0.310883154
54.0,3.132559074
64.0,3.930057003
61.0,1.804863561
57.0,1.021376462
60.0,1.097598586
56.0,1.727145925
63.0,3.215759502
58.0,0.319096916
57.0,1.024034133
56.0,1.727488719
60.0,1.098620641
58.0,0.314929911
58.0,0.314269681
60.0,1.097642744
59.0,0.389720648
60.0,1.094542372
57.0,1.024643298
67.0,6.033880064
56.0,1.740683153
55.0,2.442732517
59.0,0.384899361
60.0,1.089759216
63.0,3.204485967
50.0,5.975631897
60.0,1.09319576
57.0,1.02602637
65.0,4.621396458
61.0,1.789325087
51.0,5.271029251
63.0,3.20774554
54.0,3.149839298
62.0,2.501960486
60.0,1.085558298
54.0,3.150742866
60.0,1.089709649
43.0,0.0
60.0,0.0
57.0,0.0
55.0,0.707106781
49.0,3.299831646
55.0,0.707106781
47.0,3.959797975
60.0,4.360491817
74.0,12.22284579
76.0,11.93242693
74.0,9.349522996
65.0,2.687005769
61.0,0.128564869
64.0,1.826692518
66.0,2.991605613
62.0,0.151522882
67.0,3.441253002
58.0,2.740038777
56.0,3.909884555
69.0,4.989031178
80.0,12.09524757
66.0,2.085965005
63.0,0.033671751
66.0,1.992755474
68.0,3.258839948
61.0,1.62045304
63.0,0.197989899
65.0,1.16944583
63.0,0.23570226
63.0,0.227284323
65.0,1.146000645
85.0,14.77853173
63.0,0.752726574
58.0,4.154252339
60.0,2.657007299
71.0,4.970544727
64.0,0.020203051
70.0,4.144431412
64.0,0.09555497
59.0,3.535533906
62.0,1.377951676
69.0,3.482500897
80.0,10.98602487
65.0,0.370389266
64.0,0.328886875
62.0,1.703484518
65.0,0.408550585
67.0,1.78313884
68.0,2.437261671
68.0,2.386485387
57.0,5.281654733
69.0,3.139554108
68.0,2.384752282
79.0,9.967485973
62.0,2.014587245
65.0,0.10475656
56.0,6.145400753
68.0,2.298097039
65.0,0.17367535
63.0,1.219149623
71.0,4.362489294
58.0,4.749400547
63.0,1.193967188
70.0,3.695203179
78.0,9.203612073
66.0,0.707106781
69.0,2.784912861
54.0,7.703178419
68.0,2.163535674
62.0,2.04852994
64.0,0.625123386
65.0,0.080812204
63.0,1.314621058
68.0,2.190066836
62.0,2.024456401
75.0,7.071067812
68.0,2.093036072
70.0,3.461101613
53.0,8.448548554
66.0,0.734303196
65.0,0.026852156
68.0,2.121320344
66.0,0.698377068
60.0,3.501040892
64.0,0.664509987
66.0,0.740778533
76.0,7.71994227
72.0,4.834637062
70.0,3.381108287
55.0,7.143385551
63.0,1.469828702
66.0,0.644252845
69.0,2.735182274
65.0,0.092231319
64.0,0.790743067
65.0,0.082746538
71.0,4.116105789
67.0,1.274265345
70.0,3.360579651
72.0,4.726070833
65.0,0.221417275
63.0,1.619274529
65.0,0.20303066
69.0,2.599657284
66.0,0.473692892
68.0,1.869753508
65.0,0.249170961
69.0,2.554923558
67.0,1.130049155
73.0,5.322942714
71.0,3.872869251
67.0,1.034947198
65.0,0.37584955
62.0,2.474873734
68.0,1.752122998
69.0,2.437657588
67.0,1.014544512
59.0,4.602289826
67.0,1.045551053
67.0,1.03669045
75.0,6.637296425
75.0,6.581985622
63.0,1.887566036
63.0,1.872094183
64.0,1.155515959
67.0,0.958015639
67.0,0.950351514
70.0,3.047293509
60.0,3.99209104
63.0,1.856155301
65.0,0.438515833
76.0,7.283199846
75.0,6.525893881
71.0,3.669455645
56.0,6.88498708
66.0,0.18469207
62.0,2.624151832
61.0,3.306764065
65.0,0.47484543
67.0,0.932561117
64.0,1.180207002
62.0,2.575888989
75.0,6.569573641
74.0,5.821181882
75.0,6.482636295
60.0,4.095326774
59.0,4.769313324
62.0,2.629856042
64.0,1.207372803
67.0,0.907772219
64.0,1.205403506
63.0,1.899760219
58.0,5.399298799
77.0,7.982863398
77.0,7.93068782
72.0,4.366613954
64.0,1.281916165
63.0,1.976272799
60.0,4.071493823
62.0,2.640462031
65.0,0.515876645
60.0,4.026089235
61.0,3.298367656
63.0,1.872523513
76.0,7.274957497
73.0,5.122212537
69.0,2.279883682
67.0,0.86045524
71.0,3.666793249
62.0,2.681113212
58.0,5.476939506
64.0,1.227038238
63.0,1.92283423
60.0,4.020642047
63.0,1.888342965
76.0,7.262067919
72.0,4.408305704
69.0,2.273991126
67.0,0.854920063
68.0,1.553251413
64.0,1.268051825
67.0,0.848528137
63.0,1.968960319
63.0,1.958141856
62.0,2.650684437
56.0,6.8558614
72.0,4.433750628
74.0,5.816523523
72.0,4.378768196
67.0,0.838749001
72.0,4.351138553
65.0,0.595458342
69.0,2.221277847
64.0,1.307410976
58.0,5.521294918
65.0,0.568601329
64.0,1.269166018
63.0,1.966189774
70.0,2.968412731
72.0,4.360491817
72.0,4.338579798
70.0,2.909744405
65.0,0.622676121
62.0,2.730412323
67.0,0.801155466
67.0,0.797228234
65.0,0.613975644
58.0,5.536714748
63.0,1.991513302
70.0,2.944011887
75.0,6.448543182
75.0,6.417835833
63.0,2.057647221
61.0,3.455484082
69.0,2.191035097
62.0,2.745821192
61.0,3.436867843
68.0,1.505875553
64.0,1.316456865
61.0,3.422007588
67.0,0.816885916
79.0,9.259884712
71.0,3.586727157
65.0,0.652958965
58.0,5.577582189
64.0,1.328981941
68.0,1.492780983
65.0,0.625758213
61.0,3.438968663
63.0,2.015874595
65.0,0.599033692
66.0,0.107603206
79.0,9.259731658
73.0,4.995465579
63.0,2.066694069
57.0,6.282371787
62.0,2.735149209
72.0,4.317546066
64.0,1.333657094
63.0,2.032189237
63.0,2.023686353
68.0,1.505548188
65.0,0.613217084
72.0,4.318610837
73.0,5.005035653
63.0,2.057564814
66.0,0.063495303
67.0,0.767469555
68.0,1.468606392
68.0,1.462684592
61.0,3.473058608
59.0,4.867723082
71.0,3.60314571
72.0,4.293148314
72.0,4.276179349
66.0,0.03340662
65.0,0.6710582
65.0,0.668436879
71.0,3.5602964
65.0,0.679699542
68.0,1.436054698
59.0,4.908952846
60.0,4.185747038
68.0,1.465492298
74.0,5.686429058
74.0,5.664889554
65.0,0.696433471
66.0,0.010633185
64.0,1.398323522
68.0,1.424767395
68.0,1.419470862
73.0,4.936652898
53.0,9.171514155
60.0,4.206245485
64.0,1.372771407
79.0,9.2001302
70.0,2.825855827
64.0,1.411651581
65.0,0.702001317
63.0,2.108602596
63.0,2.10104488
67.0,0.724784451
72.0,4.245157081
55.0,7.748084943
62.0,2.788449356
64.0,1.369396935
81.0,10.61404495
71.0,3.530589103
62.0,2.823499551
62.0,2.813695733
67.0,0.719340463
61.0,3.511150913
65.0,0.680377659
70.0,2.845378315
51.0,10.55350838
67.0,0.757614408
61.0,3.47321263
78.0,8.518725614
68.0,1.442783533
65.0,0.676259841
58.0,5.607191231
71.0,3.573246268
62.0,2.781443285
57.0,6.296060048
73.0,5.001088555
59.0,4.882293203
64.0,1.342343693
63.0,2.042752923
80.0,9.945560525
63.0,2.068516915
71.0,3.576724592
60.0,4.187896936
65.0,0.6502654
62.0,2.762702456
60.0,4.163571239
75.0,6.422511274
62.0,2.761083622
62.0,2.752346015
61.0,3.448539696
76.0,7.135552393
69.0,2.178952871
78.0,8.516217296
54.0,8.428007928
61.0,3.467458408
64.0,1.341970455
68.0,1.481868841
62.0,2.752277164
62.0,2.743834596
67.0,0.789278211
60.0,4.147784899
70.0,2.914397554
71.0,3.61053008
81.0,10.6493272
58.0,5.597218738
58.0,5.580410273
58.0,5.563702458
71.0,3.6178538
62.0,2.737934293
60.0,4.139826941
68.0,1.512539062
63.0,2.017027308
69.0,2.219067457
74.0,5.7377257
80.0,9.951184029
56.0,6.998914059
60.0,4.158363425
58.0,5.556424591
67.0,0.80520252
65.0,0.607255968
56.0,6.951184766
66.0,0.119539542
69.0,2.234457429
70.0,2.933183685
69.0,2.219752822
78.0,8.559397382
57.0,6.272077099
59.0,4.844179414
65.0,0.599849011
66.0,0.106957328
63.0,2.008736303
60.0,4.11855231
64.0,1.286541505
68.0,1.537614469
72.0,4.353980705
66.0,0.111033296
75.0,6.457205881
63.0,2.022519122
62.0,2.722167909
67.0,0.811149741
68.0,1.514130825
62.0,2.721115527
60.0,4.124152524
59.0,4.818237043
68.0,1.541568816
73.0,5.063491186
72.0,4.344736319
71.0,3.627929192
67.0,0.797375732
57.0,6.257050987
62.0,2.7143173
73.0,5.050496192
65.0,0.604762379
59.0,4.834680223
59.0,4.822023992
71.0,3.653692741
66.0,0.11785113
72.0,4.349165865
71.0,3.632623697
67.0,0.802118545
61.0,3.431654817
66.0,0.103612048
67.0,0.808640063
65.0,0.604024718
64.0,1.307786776
60.0,4.125689184
68.0,1.52727886
70.0,2.934045606
70.0,2.9266364
70.0,2.91926452
73.0,5.027920077
63.0,2.038027064
63.0,2.032931996
70.0,2.909541618
62.0,2.74047852
66.0,0.08773037
63.0,2.028556335
69.0,2.208617477
68.0,1.497812394
73.0,5.020979355
69.0,2.187178328
69.0,2.181830704
66.0,0.060362774
65.0,0.645170421
67.0,0.767176532
66.0,0.059924303
66.0,0.059779559
60.0,4.172781945
67.0,0.775097818
69.0,2.184061233
76.0,7.116742173
71.0,3.572661231
61.0,3.490077041
64.0,1.365505494
72.0,4.281179682
61.0,3.488727783
59.0,4.891377805
68.0,1.469118324
64.0,1.356117935
60.0,4.174745188
73.0,5.005919502
82.0,11.34337731
66.0,0.029599819
63.0,2.086867345
57.0,6.314856393
64.0,1.361956248
69.0,2.168569414
55.0,7.71315328
59.0,4.873522655
64.0,1.33492699
69.0,2.1955827
69.0,2.190581372
79.0,9.240599981
68.0,1.459109231
61.0,3.482740866
56.0,7.002432165
65.0,0.637033136
69.0,2.186469508
59.0,4.87364629
57.0,6.273793052
66.0,0.089966711
71.0,3.617426005
66.0,0.081710117
75.0,6.431379194
72.0,4.300523322
64.0,1.35333682
56.0,6.99475012
62.0,2.74606084
68.0,1.493297873
66.0,0.07891126
58.0,5.565764075
62.0,2.731373253
69.0,2.213551663
74.0,5.736614667
74.0,5.724197752
63.0,2.049540606
62.0,2.750706336
65.0,0.628032474
62.0,2.743452919
63.0,2.031985654
68.0,1.500335542
63.0,2.030858922
58.0,5.554549439
67.0,0.807693096
81.0,10.68450331
71.0,3.605796102
59.0,4.869191
61.0,3.4477038
68.0,1.498888114
60.0,4.149249225
66.0,0.093196082
67.0,0.798632085
60.0,4.142467226
65.0,0.605671505
70.0,2.923783848
77.0,7.85723001
70.0,2.901475346
65.0,0.632751223
57.0,6.276663897
66.0,0.087117879
66.0,0.086939358
67.0,0.792422323
63.0,2.03184969
56.0,6.967378019
67.0,0.809148613
76.0,7.158559726
73.0,5.027042542
72.0,4.311208617
63.0,2.0486138
54.0,8.39564812
64.0,1.321920509
67.0,0.797797831
97.0,0.0
60.0,0.0
58.0,0.0
51.0,2.474873734
42.0,5.89255651
41.0,4.949747468
59.0,6.222539674
55.0,2.828427125
53.0,1.212183053
46.0,3.270368863
35.0,9.820927516
44.0,3.111269837
31.0,11.18514363
42.0,3.12305495
49.0,1.686177709
34.0,8.283250865
49.0,2.168460796
50.0,2.695844603
48.0,1.20624098
43.0,2.199887764
42.0,2.753994832
46.0,0.070710678
47.0,0.740778533
51.0,3.406969037
49.0,1.906113932
40.0,4.27210347
46.0,0.028284271
43.0,2.066927514
36.0,6.756798131
42.0,2.424366107
52.0,4.486470612
33.0,8.650272957
42.0,2.212559928
43.0,1.458407736
44.0,0.728534259
42.0,2.079725827
42.0,2.020305089
46.0,0.785674201
46.0,0.764439763
37.0,5.452165444
49.0,2.955343726
47.0,1.50260191
47.0,1.465953083
42.0,2.020305089
36.0,6.117295874
39.0,3.905157905
46.0,1.021376462
46.0,0.999172626
47.0,1.66997559
34.0,7.365695637
51.0,4.560117201
38.0,4.539625535
31.0,9.303306866
47.0,1.971740063
51.0,4.709597995
47.0,1.846334373
42.0,1.658486814
40.0,3.017830727
43.0,0.880782131
40.0,2.950342087
38.0,4.29058013
50.0,4.124789557
48.0,2.666140323
46.0,1.231734393
45.0,0.516300189
31.0,9.236582329
45.0,0.652713952
48.0,2.732003473
38.0,4.274302185
47.0,2.058928569
40.0,2.848922973
41.0,2.111218818
42.0,1.384335811
37.0,4.851538193
53.0,6.373647425
43.0,0.687995787
37.0,4.864894655
47.0,2.177144563
41.0,2.038671499
45.0,0.779630554
43.0,0.626550312
47.0,2.174353352
45.0,0.750755348
36.0,5.544751955
38.0,4.08077287
42.0,1.237436867
48.0,2.969848481
50.0,4.333084578
45.0,0.788383423
34.0,6.910361725
39.0,3.336908406
41.0,1.901331567
39.0,3.279110568
47.0,2.351898642
45.0,0.927602444
49.0,3.716071808
42.0,1.220689601
32.0,8.20538494
48.0,3.076278986
37.0,4.65391708
46.0,1.692770779
52.0,5.876057352
45.0,0.917138498
46.0,1.608321306
32.0,8.210676799
36.0,5.330497274
49.0,3.825110969
40.0,2.514898646
41.0,1.790896614
44.0,0.327364251
44.0,0.324360909
43.0,0.379266364
40.0,2.4780589
42.0,1.054346718
46.0,1.75838058
39.0,3.163372442
40.0,2.434906829
50.0,4.596194078
44.0,0.350531567
49.0,3.853132714
40.0,2.489728919
35.0,5.975052301
45.0,1.086957531
44.0,0.376737219
46.0,1.776390206
47.0,2.463468786
39.0,3.16783838
45.0,1.06627213
35.0,5.957513826
32.0,8.015718277
53.0,6.780551072
45.0,1.115053001
44.0,0.404832127
48.0,3.208764863
36.0,5.236843455
41.0,1.688613209
42.0,0.97423601
42.0,0.96707251
51.0,5.357495174
44.0,0.404793012
44.0,0.401880832
37.0,4.515381874
33.0,7.291725247
53.0,6.80216805
46.0,1.839466592
37.0,4.493074339
49.0,3.964674573
47.0,2.5329921
39.0,3.102611387
40.0,2.379318764
40.0,2.363350181
39.0,3.04998725
42.0,0.922516794
45.0,1.190916684
46.0,1.885618083
43.0,0.234171726
41.0,1.637750545
44.0,0.480469992
32.0,7.953825322
50.0,4.743880937
52.0,6.119364345
42.0,0.94575532
50.0,4.681837446
40.0,2.374482031
35.0,5.87375817
45.0,1.190008973
40.0,2.33130963
50.0,4.711205422
42.0,0.93998626
41.0,1.637288916
42.0,0.924678098
34.0,6.542817452
44.0,0.525161177
50.0,4.740082086
32.0,7.94166749
43.0,0.162553283
52.0,6.165971132
42.0,0.899954085
44.0,0.511354056
47.0,2.617884094
47.0,2.603259044
38.0,3.739809198
41.0,1.609546927
42.0,0.897481684
49.0,4.030122256
50.0,4.711483227
43.0,0.236976327
33.0,7.268753579
30.0,9.339859623
47.0,2.666695255
45.0,1.245854805
39.0,2.981013325
58.0,10.39928245
44.0,0.497184456
37.0,4.429492738
42.0,0.889350797
36.0,5.105673579
