avg-attendance,std 
58.06512605,0.661055709
58.07127883,2.070918602
58.08158996,3.477841093
58.07306889,2.880094635
58.06875,1.462827154
58.05821206,3.576696047
58.04564315,4.27491527
58.04347826,0.737850554
58.04338843,0.030680253
58.04948454,2.086329493
58.05967078,3.493340291
58.0513347,2.864726241
58.06352459,4.197722019
58.08997955,9.128763005
58.08163265,2.886150127
58.07331976,2.880272021
58.07317073,0.051739521
58.06085193,4.285669497
58.05668016,1.454292489
58.05858586,0.665680323
58.0483871,3.56974875
58.05030181,0.67153803
58.062249,4.198624
58.05611222,2.160997678
0.0,0.0
0.0,0.0
74.0,0.0
76.5,1.767766953
69.66666667,9.663792676
65.75,8.308504679
65.0,2.121320344
64.0,3.535533906
63.0,4.242640687
61.25,8.66205807
60.0,7.071067812
60.4,2.545584412
60.45454545,0.385694608
61.25,6.187184335
62.0,6.363961031
62.5,4.596194078
62.26666667,2.309882152
62.125,1.50260191
62.05882353,0.748701298
62.55555556,5.97112393
62.15789474,5.061395907
61.8,4.808326112
61.95238095,2.154992095
61.77272727,2.667721038
62.04347826,4.211896914
62.58333333,8.7799092
62.6,0.282842712
62.73076923,2.311695246
62.88888889,2.906994545
62.75,2.651650429
63.03448276,5.632471257
62.96666667,1.390643336
62.87096774,2.030080759
62.84375,0.596621347
62.81818182,0.578541912
62.85294118,0.811093073
63.05714286,4.909341367
63.22222222,4.085505847
63.37837838,3.97508677
63.44736842,1.804983099
63.41025641,0.997201871
63.475,1.785444622
63.51219512,1.052036918
63.47619048,1.043824296
63.53488372,1.743100437
63.5,1.060660172
63.44444444,1.728483243
63.56521739,3.842971637
63.68085106,3.761206283
63.75,2.298097039
63.81632653,2.251197099
63.8,0.565685425
63.84313725,1.525132273
63.96153846,4.269837102
63.90566038,2.054612157
63.85185185,2.016563783
63.92727273,2.879853072
63.875,2.032931996
63.92982456,2.170941872
64.05172414,4.91317298
64.06779661,0.659167338
64.08333333,0.648181216
64.16393443,3.419614761
64.16129032,0.114049481
64.26984127,4.758940877
64.203125,2.97205819
64.09230769,5.015018863
64.18181818,4.114075818
64.11940299,2.912857785
64.13235294,0.613519119
64.24637681,5.482639535
64.28571429,1.919289835
64.22535211,2.987775132
64.27777778,2.632008574
64.31506849,1.898533276
64.35135135,1.87287742
64.37333333,1.150227031
64.34210526,1.656118514
64.37662338,1.8550074
64.28205128,5.149187842
64.27848101,0.196915812
64.4125,7.486493046
64.43209877,1.108673595
64.43902439,0.396669658
64.51807229,4.583415039
64.46428571,3.156726702
64.45882353,0.324437229
64.52325581,3.872642953
64.50574713,1.064724004
64.51136364,0.345518086
64.47191011,2.455011184
64.41111111,3.82623336
64.43956044,1.810504176
64.42391304,1.006858569
64.47311828,3.200988762
64.56382979,5.965273165
64.51578947,3.193145359
64.53125,1.038563085
64.54639175,1.027856249
64.52040816,1.782197704
64.53535354,1.035661447
64.58,3.125411973
64.54455446,2.506378492
64.49019608,3.882154877
64.49514563,0.356985948
64.49038462,0.346754287
64.59047619,7.360644875
64.54716981,3.215334609
64.4953271,3.885783059
64.51851852,1.754672383
64.51376147,0.363284218
64.52727273,1.041375441
64.58558559,4.53567593
64.5625,1.811961127
64.53982301,1.795926073
64.57017544,2.425252206
64.53043478,3.203501157
64.55172414,1.731192464
64.57264957,1.716395947
64.54237288,2.504835886
64.53781513,0.380292723
64.59166667,4.531375956
64.5785124,1.11617682
64.6147541,3.100837114
64.62601626,0.97155322
64.59677419,2.543303423
64.592,0.418607214
64.61111111,1.689199533
64.5984252,1.130257296
64.6171875,1.684902877
64.63565891,1.671841614
64.60769231,2.551023695
64.64122137,3.082121924
64.62878788,1.151726954
64.62406015,0.441277164
64.67164179,4.474825003
64.65185185,1.875142427
64.65441176,0.244367785
64.70072993,4.454256585
64.71014493,0.912065268
64.69784173,1.200555398
64.7,0.212132034
64.63829787,6.108199003
64.64084507,0.253960886
64.65734266,1.656508893
64.68055556,2.347201676
64.71034483,3.033244261
64.75342466,4.416995784
64.72108844,3.338313647
64.75,3.00520382
64.75167785,0.175590275
64.71333333,4.039936743
64.72847682,1.606209443
64.74342105,1.595642276
64.69281046,5.439638441
64.7012987,0.918320495
64.70322581,0.209851045
64.70512821,0.208505846
64.75159236,5.125398197
64.74050633,1.230723828
64.73584906,0.520323858
64.7625,2.996364985
64.74534161,1.941249673
64.75925926,1.584442973
64.76687117,0.871953761
64.74390244,2.647338803
64.73939394,0.522830469
64.75301205,1.588860418
64.76646707,1.579346284
64.79166667,2.975741037
64.79881657,0.84936495
64.77058824,3.373315291
64.80116959,3.676128237
64.79069767,1.266214469
64.78034682,1.25889531
64.81034483,3.669640364
64.80571429,0.569726035
64.79545455,1.269578084
64.81355932,2.253153811
64.80337079,1.275175712
64.83240223,3.654043422
64.85,2.227386361
64.83425414,2.004120325
64.83516484,0.116556063
64.85245902,2.225647574
64.82608696,3.412558814
64.83783784,1.528879527
64.86021505,2.927270008
64.85026738,1.308336611
64.84042553,1.301377374
64.87301587,4.332432024
64.87894737,0.792703918
64.90575916,3.602172241
64.88541667,2.747404473
64.87046632,2.029726201
64.8814433,1.49804581
64.86153846,2.730520032
64.8622449,0.097407567
64.88832487,3.614500145
64.89393939,0.782102955
64.88944724,0.628934172
64.92,4.29920923
64.90049751,2.758068241
64.91089109,1.477223078
64.92118227,1.469946117
64.91666667,0.648181216
64.93170732,2.169610563
64.9223301,1.359292647
64.88888889,4.871180048
64.90865385,2.89301861
64.90909091,0.064282435
64.9047619,0.639763278
64.93364929,4.289557725
64.9245283,1.360847013
64.9342723,1.460690064
64.93925234,0.750061866
64.9255814,2.068698444
64.94444444,2.867710835
64.94930876,0.742950904
64.9266055,3.483636161
64.92237443,0.652217214
64.94090909,2.870210707
64.9321267,1.366219889
64.94144144,1.455620716
64.97309417,4.968772763
64.96428571,1.388959749
64.95111111,2.086750679
64.97345133,3.554306652
64.969163,0.685301726
64.99122807,3.541736597
64.98689956,0.697843374
64.96086957,4.214971291
64.96969697,1.435641041
64.95258621,2.79490051
64.94849785,0.670689265
64.97863248,4.964856588
64.99148936,2.127338274
64.96610169,4.218670966
64.98312236,2.840361416
64.98739496,0.716019892
64.9958159,1.417172168
64.99583333,0.002946278
64.97510373,3.517929588
64.98347107,1.425901278
64.96296296,3.509344766
64.94672131,2.790753403
64.9877551,7.079726262
65.00813008,3.52978507
64.98785425,3.526945564
65.0,2.121320344
64.99598394,0.704266995
64.976,3.518563343
65.00398406,4.94693031
64.98809524,2.820009187
64.97233202,2.808862906
64.96456693,1.389158598
64.94117647,4.201046171
64.96484375,4.26749991
64.9922179,4.955250245
64.96899225,4.220714895
64.97683398,1.430594414
64.99615385,3.538253547
64.98084291,2.814881018
64.96946565,2.099729297
64.98479087,2.839181601
64.96590909,3.511427993
64.93962264,4.907054229
64.93609023,0.661915746
64.94007491,0.749480221
64.96268657,4.269025269
64.96654275,0.730764629
64.96296296,0.680917641
64.99630996,6.366570281
64.96323529,6.337964458
64.94871795,2.792165239
64.96350365,2.854233942
64.95272727,2.087893478
64.94927536,0.671239046
64.95306859,0.740292298
64.94604317,1.376060319
64.94265233,0.666555855
64.95714286,2.858731701
64.96441281,1.439377505
64.9751773,2.13887264
64.98586572,2.131314786
64.96126761,4.92235953
64.96491228,0.731917545
64.97552448,2.138627153
64.95470383,4.21061146
64.95486111,0.031918014
64.97577855,4.259767841
64.96551724,2.096937351
64.95876289,1.38505452
64.96917808,2.143114731
64.96928328,0.021720004
64.98639456,3.545154406
64.98644068,0.009587889
64.97635135,2.104598224
64.98653199,2.130843667
64.97651007,2.104710453
64.96989967,1.392929412
64.98,2.135462479
64.9833887,0.718852741
64.98013245,0.693058302
64.99009901,2.128321401
64.97697368,2.812145061
64.99344262,3.540170672
64.99019608,0.700174362
64.98697068,0.697893664
65.0,2.828427125
65.00647249,1.409636819
64.98709677,4.233516729
64.99356913,1.418760873
65.00320513,2.119053976
64.98722045,3.526497398
64.99044586,0.713862578
65.0,2.121320344
65.01265823,2.819476406
65.00946372,0.713798643
65.00943396,0.006670819
65.0,2.121320344
65.01875,4.229382435
65.00623053,2.832832774
64.99689441,2.11912436
65.0247678,6.34644755
65.00617284,4.247005544
64.99692308,2.11914463
65.00306748,1.412044523
65.0,0.707106781
65.00914634,2.114852903
65.0212766,2.8133823
65.01515152,1.424927301
65.02719033,2.809200656
65.01506024,2.839076323
64.99099099,5.650483918
65.00299401,2.826310039
65.0119403,2.112877278
65.01488095,0.696584359
65.01780415,0.694517343
65.02071006,0.692462558
65.02064897,0.014601025
65.02058824,0.014558081
65.01759531,0.719548543
65.02923977,2.807751488
65.02915452,0.020615358
65.01744186,2.840760383
65.02318841,1.397816883
65.02601156,0.68871383
65.0259366,0.018339945
65.0316092,1.391862486
65.03438395,0.682793654
65.02857143,1.434416613
65.04273504,3.505315667
65.03409091,2.145426257
65.03399433,0.024037624
65.0480226,3.501576801
65.04225352,1.444091314
65.04775281,1.380447227
65.06442577,4.197084788
65.05865922,1.455691893
65.04456825,3.567048414
65.05833333,3.49428601
65.05540166,0.746281672
65.06077348,1.371240222
65.06060606,0.042854956
65.04945055,2.863393944
65.04931507,0.034871019
65.04918033,0.034775743
65.05449591,1.375679133
65.06793478,3.48749676
65.0704607,0.657283539
65.04864865,5.691254039
65.0754717,7.017701262
65.05645161,4.989664787
65.05093834,1.450232406
65.07219251,5.605806434
65.05066667,5.692680993
65.04255319,2.151409994
65.04774536,1.380452496
65.04497354,0.73890788
65.05540897,2.789247066
65.06578947,2.781906942
65.05511811,2.867401514
65.06544503,2.782150503
65.05483029,2.867197993
65.04166667,3.564996688
65.04935065,2.086424165
65.04404145,1.445355571
65.04392765,0.031061538
65.05412371,2.790155881
65.05912596,1.372405192
65.06153846,0.663592518
65.06905371,2.072491998
65.06122449,2.164612595
65.06870229,2.072740488
65.06345178,1.459080744
65.05063291,3.571336781
65.0530303,0.669608694
65.06297229,2.78389899
65.06030151,0.749746386
65.07017544,2.778805596
65.0825,3.477197596
65.0798005,0.763534255
65.08208955,0.649060702
65.08188586,0.057902044
65.08168317,0.057758722
65.07654321,1.468337785
65.07881773,0.651374227
65.08108108,0.649773799
65.08578431,1.353554892
65.0806846,1.471266188
65.08780488,2.059232919
65.09975669,3.464995273
65.09708738,0.775757925
65.0968523,0.068484918
65.10628019,2.753275679
65.10361446,0.780373267
65.10336538,0.073090364
65.09592326,2.189148332
65.09569378,0.067665721
65.10501193,2.754172475
65.1,1.48492424
65.09976247,0.070542719
65.12085308,6.278504998
65.11820331,0.790689143
65.10613208,3.610580616
65.11529412,2.746901872
65.11737089,0.624113028
65.1147541,0.788250182
65.11214953,0.786408476
65.10955711,0.784575356
65.11627907,2.039098625
65.12064965,1.328901375
65.11574074,1.496054625
65.13163972,4.856664128
65.13824885,2.023563646
65.11724138,6.446863205
65.12155963,1.328257922
65.12585812,1.32521843
65.11872146,2.205269094
65.11845103,0.083757523
65.11818182,0.083567165
65.11564626,0.788881035
65.1199095,1.32942474
65.10835214,3.612150442
65.11936937,3.451127015
65.12808989,2.737853897
65.12331839,1.501412829
65.12527964,0.618520697
65.13839286,4.144782159
65.12694878,3.625300246
65.11555556,3.617244023
65.11529933,0.081528942
65.10840708,2.197975725
65.11479029,2.040151353
65.12114537,2.035657628
65.11868132,0.791027146
65.13377193,4.85515643
65.11816193,5.033300567
65.11790393,0.083370669
65.1372549,6.266907159
65.13043478,2.213551663
65.12147505,2.914322959
65.11471861,2.202438654
65.11015119,1.492102214
65.10344828,2.194469321
65.10967742,2.043766697
65.10729614,0.782976607
65.11563169,2.746663171
65.10470085,3.60956859
65.10234542,0.779475919
65.1212766,6.278205527
65.11464968,2.202389911
65.1059322,2.903332504
65.11627907,3.453312187
65.10337553,4.315738224
65.09684211,2.189798053
65.1092437,4.165393728
65.09643606,4.310831278
65.09414226,0.773675411
65.09394572,0.066429656
65.09166667,0.771924903
65.0997921,2.757863454
65.10373444,1.340862237
65.09730849,2.190127836
65.09917355,0.636980489
65.09072165,2.892577018
65.08847737,0.769669727
65.09650924,2.760184787
65.09836066,0.637555295
65.1002045,0.6362515
65.10612245,2.04628044
65.09164969,5.014553589
65.09552846,1.346664744
65.10344828,2.755278147
65.09716599,2.190027075
65.0969697,0.06856793
65.11491935,6.282700776
65.11267606,0.786780785
65.1064257,2.19657468
65.11022044,1.336275941
0.0,0.0
0.0,0.0
39.0,0.0
41.5,1.767766953
39.0,3.535533906
40.5,3.181980515
42.8,6.505382387
42.33333333,1.649915823
43.71428571,5.858884758
44.75,5.126524164
44.66666667,0.471404521
45.3,4.030508653
46.0,4.949747468
45.58333333,3.24090608
44.92307692,5.60246142
45.35714286,3.990102551
45.26666667,0.89566859
45.375,1.149048519
45.0,4.242640687
44.72222222,3.339115356
44.84210526,1.525862002
44.5,4.596194078
44.28571429,3.030457634
44.59090909,4.531911643
44.65217391,0.953056966
44.91666667,4.301566252
44.92,0.056568542
44.84615385,1.305427904
44.88888889,0.785674201
44.57142857,6.060915267
44.68965517,2.340767276
44.86666667,3.62981481
44.80645161,1.277354185
44.8125,0.132582521
44.6969697,2.614152343
44.55882353,3.223575032
44.54285714,0.383857967
44.30555556,5.872914655
44.27027027,0.898216722
44.44736842,4.633410224
44.33333333,3.064129385
44.4,1.838477631
44.46341463,1.793636713
44.35714286,3.080965261
44.23255814,3.699977343
44.20454545,0.851742259
44.15555556,1.524207951
44.26086957,3.351071267
44.14893617,3.640847682
44.25,3.358757211
44.18367347,2.251197099
43.96,7.749890322
43.96078431,0.027729678
43.88461538,2.746837881
43.9245283,1.467580112
43.94444444,0.746390491
43.85454545,3.43268201
43.98214286,4.962374375
44.0,0.707106781
43.86206897,5.55932228
43.71186441,6.160218399
43.73333333,0.89566859
43.75409836,0.880985498
43.69354839,2.611733111
43.77777778,3.692668746
43.78125,0.154679608
43.76923077,0.543928293
43.63636364,6.106831292
43.64179104,0.253291981
43.58823529,2.537265509
43.53623188,2.500493545
43.6,3.111269837
43.52112676,3.904026172
43.55555556,1.728483243
43.5890411,1.70480539
43.5,4.596194078
43.45333333,2.441875418
43.5,2.474873734
43.51948052,1.046885364
43.43589744,4.55086672
43.48101266,2.488299812
43.4625,1.034143667
43.43209877,1.71975353
43.35365854,4.492715037
43.39759036,2.547288284
43.33333333,3.771236166
43.28235294,3.028080804
43.3255814,2.598206312
43.22988506,5.819407533
43.25,1.237436867
43.26966292,1.223533082
43.2,4.384062043
43.17582418,1.538540029
43.22826087,3.374129097
43.16129032,4.356690168
43.10638298,3.610758032
43.13684211,2.024558363
43.11458333,1.495236214
43.12371134,0.619629654
43.07142857,3.586041533
43.09090909,1.349931128
43.08,0.763675324
43.04950495,2.15632563
43.02941176,1.435010821
43.03883495,0.679646324
43.00961538,2.128119447
43.01904762,0.693638081
42.98113208,2.815085487
42.94392523,2.788776277
42.9537037,0.739843206
42.93577982,1.368803035
42.9,2.757716447
42.96396396,4.975228794
42.96428571,0.025253814
42.9380531,2.077517269
42.92105263,1.358389343
42.90434783,1.346577262
42.86206897,3.438001936
42.82905983,2.707554171
42.84745763,1.522077309
42.84033613,0.594207379
42.84166667,0.111958574
42.81818182,1.992755474
42.77868852,3.379043061
42.74796748,2.650213221
42.73387097,1.226031919
42.712,1.917673591
42.75396825,3.709504622
42.73228346,1.932016166
42.7421875,0.889407748
42.75968992,1.584138448
42.70769231,4.743054717
42.67175573,3.303430153
42.68181818,0.932095302
42.67669173,0.478493311
42.64925373,2.58041206
42.64444444,0.455691037
42.65441176,0.951474566
42.65693431,0.242584078
42.62318841,3.269087872
42.58273381,3.947588937
42.60714286,2.399112293
42.60283688,0.426270045
42.57746479,2.529649612
42.6013986,2.403174096
42.64583333,4.493074339
42.6,4.666904756
42.56849315,3.230412487
42.57142857,0.303045763
42.5472973,2.508317974
42.51677852,3.193844723
42.51333333,0.362981481
42.52980132,1.746694234
42.52631579,0.372161464
42.52287582,0.369729036
42.51948052,0.367328198
42.49677419,2.472592745
42.49358974,0.349020655
42.50955414,1.761011156
42.47468354,3.871185859
42.49685535,2.47709734
42.525,3.164302846
42.47826087,5.287928972
42.47530864,0.336093964
42.45398773,2.442338146
42.42073171,3.833036149
42.44242424,2.515585943
42.44578313,0.391890505
42.43712575,1.016201362
42.44642857,1.098540892
42.40828402,4.531341089
42.39411765,1.692896823
42.40350877,1.128889773
42.37790698,3.095647711
42.38150289,0.437343501
42.40229885,2.543958879
42.41714286,1.826355801
42.39772727,2.402555995
42.36158192,4.498317715
42.37640449,1.855162173
42.37430168,0.264671253
42.37222222,0.263200857
42.38121547,1.144653519
42.38461538,0.435142635
42.39344262,1.136007616
42.36413043,3.793013006
42.35675676,0.959371903
42.35483871,0.250908858
42.3368984,2.359543484
42.34574468,1.169735154
42.35978836,1.866911555
42.34210526,2.363225295
42.34554974,0.462766218
42.32291667,3.05676369
42.28497409,5.151254582
42.29896907,1.909917285
42.30769231,1.196642245
42.2755102,4.437455821
42.29949239,3.323760809
42.31313131,1.899903069
42.30150754,1.627411587
42.275,3.729988271
42.24875622,3.711431115
42.25742574,1.232186074
42.26108374,0.522492695
42.26960784,1.223572028
42.30243902,4.735890783
42.28640777,2.323841218
42.26086957,3.719996545
42.25,1.590990258
42.23923445,1.583377864
42.24761905,1.239120455
42.25118483,0.529492282
42.22169811,4.399404926
42.2629108,6.178055022
42.27102804,1.222567799
42.22325581,7.228933512
42.22685185,0.546698298
42.25345622,4.063420074
42.23394495,2.993851188
42.23287671,0.164668702
42.23636364,0.539972451
42.26244344,4.057065152
42.24324324,3.000426072
42.21524664,4.394843044
42.22767857,1.960327282
42.22666667,0.160277537
42.21238938,2.271502315
42.23348018,3.37043849
42.24122807,1.243639558
42.25327511,1.942227796
42.24347826,1.586378692
42.21645022,4.395694103
42.21551724,0.152393703
42.21888412,0.552332336
42.1965812,3.674537803
42.22553191,4.790272322
42.25847458,5.474085124
42.23206751,4.406737198
42.23529412,0.540728715
42.23849372,0.538466252
42.2125,4.392900878
42.19917012,2.262154889
42.20247934,0.563932268
42.20576132,0.561611559
42.2295082,4.080353885
42.22857143,0.161624407
42.22357724,0.865199761
42.20647773,2.97442893
42.1733871,5.779457441
42.18875502,2.69495717
42.22,5.501290758
42.21115538,1.563522962
42.22619048,2.668486305
42.22924901,0.54500325
42.21259843,2.978756913
42.20392157,1.558407886
42.1875,2.961009646
42.19455253,1.27664415
42.19379845,0.137036198
42.19305019,0.136507101
42.21153846,3.385953625
42.1954023,2.966597415
42.19465649,0.137642923
42.17870722,2.954792215
42.15909091,3.648028167
42.19622642,6.932314783
42.19172932,0.842679886
42.1835206,1.543982223
42.19776119,2.688588843
42.20446097,1.269637826
42.17407407,5.779943208
42.17343173,0.122634755
42.17279412,0.122183892
42.17216117,0.121736332
42.17153285,0.121292039
42.17090909,0.120850977
42.1884058,3.402310889
42.17689531,2.246404215
42.15107914,5.05657655
42.14695341,0.81101853
42.15,0.601040764
42.15658363,1.303492216
42.16312057,1.298869903
42.1590106,0.819544255
42.17605634,3.411043275
42.16491228,2.237930936
42.14685315,3.639374762
42.14634146,0.103479041
42.15972222,2.715486458
42.1384083,4.340510138
42.15517241,3.42581044
42.18213058,5.528068478
42.16438356,3.651770637
42.15358362,2.229920361
42.15306122,0.10823063
42.14576271,1.517283364
42.13513514,2.216875314
42.13804714,0.609492714
42.1442953,1.312181376
42.15384615,2.012534685
42.15333333,0.10842304
42.15946844,1.301452348
42.14900662,2.226683937
42.15511551,1.304530332
42.15460526,0.10932243
42.15409836,0.108963996
42.16013072,1.300984045
42.16612378,1.296746312
42.14285714,5.050762723
42.13268608,2.215143573
42.1516129,4.135434175
42.11897106,7.155193056
42.11858974,0.083855612
42.15335463,7.669736492
42.1433121,2.222657303
42.15238095,2.013570739
42.14556962,1.517146828
42.12933754,3.626989357
42.13836478,2.023481669
42.13166144,1.507312261
42.146875,3.431677597
42.15576324,2.0111791
42.14906832,1.519620784
42.15170279,0.599836712
42.14506173,1.516787694
42.13230769,2.921982791
42.13803681,1.316606798
42.14984709,2.722469228
42.14634146,0.810585822
42.14589666,0.103164515
42.15151515,1.307076171
42.14199396,2.221725234
42.13554217,1.510056349
42.11411411,5.030438332
42.11676647,0.624540421
42.12537313,2.03266815
42.11904762,1.498392941
42.13649852,4.146121661
42.13905325,0.608781282
42.12684366,2.918119135
42.12352941,0.794455266
42.11143695,2.907224948
42.12865497,4.151667885
42.13411079,1.319382915
42.13662791,0.610496262
42.14492754,2.0188411
42.13872832,1.512309301
42.12391931,3.623158089
42.11494253,2.202596985
42.10888252,1.491205132
42.09428571,3.602203974
42.10541311,2.753888803
42.09943182,1.484522475
42.11614731,4.160512137
42.12429379,2.033431365
42.10422535,5.023445922
42.10393258,0.073491435
42.1092437,1.336966603
42.10335196,1.487294431
42.11142061,2.042534073
42.13333333,5.562573345
42.12465374,2.209463848
42.1160221,2.203360357
42.11019284,1.492131665
42.1043956,1.488032402
42.09589041,2.189125103
42.08196721,3.593493478
42.08991826,2.057738535
42.09782609,2.052146854
42.10298103,1.341394978
42.11891892,4.158552313
42.10512129,3.609865886
42.09408602,2.894955989
42.10723861,3.45970476
42.09358289,3.601707
42.09866667,1.344445693
42.11968085,5.572227108
42.12732095,2.031290833
42.11375661,3.615971979
42.1055409,2.195949028
42.1,1.48492424
42.09448819,1.481026802
42.08115183,3.592916917
42.07832898,0.762493735
42.09895833,5.586880141
42.1038961,1.340747923
42.10621762,0.631999584
42.10335917,0.780192753
42.08762887,4.304603652
42.0874036,0.061803678
42.0974359,2.759529541
42.0971867,0.068721375
42.10969388,3.457968621
42.12977099,5.565092301
42.10659898,6.439337896
42.10379747,0.780502675
42.1010101,0.778531709
42.09319899,2.187221983
42.08040201,3.592386712
42.0726817,2.17271407
42.09,4.886107858
42.0798005,2.884854599
42.08706468,2.05975632
42.0942928,2.054645262
42.08663366,2.182579594
42.08395062,0.766468832
42.10098522,4.878340133
42.11056511,2.750245785
42.09803922,3.6048581
42.10513447,2.046979044
42.09756098,2.190306371
42.09975669,0.636568149
42.08980583,2.891929433
42.07021792,5.706505815
42.07246377,0.655867159
42.08192771,2.770495485
42.08173077,0.057792381
42.07913669,0.763064872
42.08851675,2.765836333
42.08353222,1.473279761
42.07380952,2.88061834
42.0736342,0.052067245
42.09952607,7.707799037
42.09929078,0.070209184
42.08490566,4.302678055
42.11058824,7.699976902
42.10798122,0.783461035
42.09367681,4.308880198
42.09345794,0.066084746
42.08391608,2.887764757
42.08837209,1.351725056
42.08816705,0.062343521
42.07407407,4.295018967
42.08545035,3.475111387
42.10599078,6.289014229
42.09655172,2.896699504
42.09862385,0.637369186
42.09382151,1.480555389
42.0890411,1.477175125
42.08883827,0.062818142
42.09090909,0.642824347
42.11337868,6.990896975
42.10180995,3.607524415
42.09255079,2.893870416
42.10810811,4.873303492
42.08988764,5.72041441
42.0896861,0.063417649
42.09619687,2.053298886
42.10044643,1.343187212
42.10690423,2.045727636
42.12,4.157787873
42.10199557,5.728976005
42.10176991,0.071962195
42.09713024,1.482895016
42.08590308,3.596276559
42.09230769,2.056048948
42.10307018,3.462652286
42.11159737,2.749515865
42.10262009,2.900990484
42.09586057,2.189104
42.09782609,0.637933292
42.09544469,0.774596366
42.09090909,1.478495997
42.09719222,2.052595062
42.10344828,2.048171366
42.09892473,1.484163911
42.10729614,2.752557298
42.1006424,2.192485266
42.08974359,3.598992207
42.08315565,2.180120268
42.07446809,2.881084013
42.07855626,1.358665896
42.09322034,4.883830734
42.10147992,2.756669988
42.09493671,2.188450734
42.09263158,0.772607199
42.08613445,2.1822266
42.08385744,0.766402947
42.08577406,0.646455363
42.09185804,2.056366902
42.09166667,0.064818122
42.09355509,0.64095334
42.08921162,1.477295703
42.07453416,5.002451079
42.0661157,2.875177986
42.07628866,3.481589677
42.07613169,0.053833232
42.07392197,0.759377508
42.08401639,3.476125344
42.08384458,0.059287072
42.08163265,0.764829784
42.07739308,1.468938731
42.06707317,3.5829618
42.06288032,1.458676666
42.06477733,0.661302293
42.06868687,1.365644612
42.07056452,0.657210133
42.0804829,3.478623903
42.06425703,5.70229083
42.05210421,4.279483926
0.0,0.0
0.0,0.0
54.0,0.0
51.0,2.121320344
44.33333333,9.428090416
45.25,1.944543648
46.4,3.252691193
45.16666667,4.360491817
46.57142857,5.959900013
46.75,0.883883476
47.55555556,4.556910368
46.3,7.990306627
46.45454545,1.092801389
46.41666667,0.294627825
47.07692308,5.60246142
47.78571429,6.515483912
48.06666667,2.781286673
48.875,8.573669722
48.88235294,0.083189033
49.38888889,6.08897506
49.57894737,2.419049515
48.85,9.793428919
48.76190476,1.245854805
48.77272727,0.160706087
48.95652174,2.859170898
49.04166667,1.38475078
49.24,3.365828278
49.23076923,0.163178488
49.03703704,3.561723046
49.07142857,0.656599154
49.17241379,1.999405381
49.26666667,1.932758535
49.41935484,3.239005256
49.5,1.767766953
49.6969697,4.456915469
49.67647059,0.47833694
49.88571429,5.030559672
49.69444444,4.733687063
49.64864865,1.165770639
49.55263158,2.512089881
49.64102564,2.375153547
49.575,1.820799962
49.65853659,2.36277144
49.80952381,4.377327693
49.81395349,0.13155475
49.65909091,4.708688338
49.57777778,2.529870928
49.56521739,0.39966905
49.57446809,0.300896503
49.64583333,2.371753995
49.71428571,2.323350852
49.76,1.58391919
49.8627451,3.632587778
49.75,4.065863992
49.8490566,3.642267005
49.75925926,3.365304496
49.78181818,0.861384624
49.75,1.237436867
49.84210526,3.647182345
49.87931034,1.499554036
49.91525424,1.474137866
49.9,0.636396103
49.81967213,3.408022847
49.70967742,4.744458403
49.65079365,2.581500947
49.75,4.419417382
49.76923077,0.870285269
49.8030303,1.553492171
49.85074627,2.226858669
49.77941176,3.379554469
49.7826087,0.153718865
49.71428571,3.333503397
49.8028169,4.382070193
49.76388889,1.954364576
49.78082192,0.862089089
49.86486486,4.338195658
49.89333333,1.489638286
49.92105263,1.470037782
49.8961039,1.340747923
49.83333333,3.417682776
49.83544304,0.116359344
49.8,1.979898987
49.86419753,3.631560753
49.87804878,0.793339315
49.95180723,4.276718122
49.88095238,4.158461308
49.87058824,0.615598845
49.84883721,1.307325328
49.89655172,2.901576102
49.84090909,3.423039645
49.8988764,3.607039086
49.95555556,3.566960874
49.95604396,0.031081617
49.9673913,0.730164611
49.95698925,0.676693586
49.9893617,2.128842756
50.0,0.707106781
49.94791667,3.498705428
49.97938144,2.135899865
49.94897959,2.085243467
50.02020202,4.935462483
50.01,0.714177849
50.06930693,4.193633286
50.01960784,3.549398745
49.96116505,4.21518023
49.91346154,3.474341973
49.96190476,3.562471307
49.98113208,1.4275552
50.03738318,4.216206789
50.06481481,2.075489348
50.09174312,2.056448162
50.06363636,2.166318048
50.10810811,3.45908993
50.0625,3.57972808
50.05309735,0.744652274
50.05263158,0.037216146
50.09565217,3.467897605
50.10344828,0.633957804
50.11111111,0.628539361
50.1440678,2.726555809
50.12605042,1.503344669
50.08333333,3.594459471
50.0661157,1.460964424
50.07377049,0.654943166
50.07317073,0.051739521
50.12096774,4.157103576
50.16,3.422396821
50.14285714,1.515228817
50.13385827,0.80175887
50.09375,3.601825167
50.08527132,0.767402708
50.06153846,2.164834607
50.0610687,0.043182094
50.07575758,1.360644867
50.09774436,2.052204643
50.11940299,2.036889683
50.11851852,0.083805248
50.11029412,0.7850965
50.0729927,3.58714754
50.05072464,2.157188079
50.08633094,3.474488716
50.12142857,3.44967094
50.13475177,1.31892967
50.12676056,0.796740035
50.14685315,2.017479488
50.08333333,6.422886596
50.10344828,2.048171366
50.09589041,0.774911541
50.11564626,2.03954609
50.08108108,3.592866888
50.12080537,4.157218391
50.14666667,2.72471813
50.1589404,1.30182573
50.18421053,2.698170612
50.11111111,7.856742013
50.0974026,1.4830876
50.07096774,2.878608896
50.07692308,0.652713952
